turkid,condition,replicate,startdate,enddate,week,Content,Duration,Frequency,Location,choicestimes
631a0fe0eb6a5b8c1f501d22,Flat,0,12:24:23 AM,12:25:45 AM,1,0,0,0,0,12:24:37 AM
631a0fe0eb6a5b8c1f501d22,Flat,0,12:24:23 AM,12:25:45 AM,2,1,1,1,1,12:24:49 AM
631a0fe0eb6a5b8c1f501d22,Flat,0,12:24:23 AM,12:25:45 AM,3,2,2,2,2,12:24:57 AM
631a0fe0eb6a5b8c1f501d22,Flat,0,12:24:23 AM,12:25:45 AM,4,0,3,0,0,12:25:04 AM
631a0fe0eb6a5b8c1f501d22,Flat,0,12:24:23 AM,12:25:45 AM,5,1,1,1,1,12:25:15 AM
631a0fe0eb6a5b8c1f501d22,Flat,0,12:24:23 AM,12:25:45 AM,6,2,2,2,2,12:25:23 AM
631a0fe0eb6a5b8c1f501d22,Flat,0,12:24:23 AM,12:25:45 AM,7,0,3,0,0,12:25:31 AM
631a0fe0eb6a5b8c1f501d22,Flat,0,12:24:23 AM,12:25:45 AM,8,1,1,1,1,12:25:39 AM
631f8ac6a3465a389d2a398c,Flat,3,12:11:46 AM,12:13:56 AM,1,0,0,0,0,12:12:02 AM
631f8ac6a3465a389d2a398c,Flat,3,12:11:46 AM,12:13:56 AM,2,0,1,0,0,12:12:41 AM
631f8ac6a3465a389d2a398c,Flat,3,12:11:46 AM,12:13:56 AM,3,0,0,1,0,12:12:58 AM
631f8ac6a3465a389d2a398c,Flat,3,12:11:46 AM,12:13:56 AM,4,1,0,1,0,12:13:14 AM
631f8ac6a3465a389d2a398c,Flat,3,12:11:46 AM,12:13:56 AM,5,0,0,1,1,12:13:26 AM
631f8ac6a3465a389d2a398c,Flat,3,12:11:46 AM,12:13:56 AM,6,0,0,1,2,12:13:30 AM
631f8ac6a3465a389d2a398c,Flat,3,12:11:46 AM,12:13:56 AM,7,0,0,2,0,12:13:38 AM
631f8ac6a3465a389d2a398c,Flat,3,12:11:46 AM,12:13:56 AM,8,0,3,2,0,12:13:52 AM
632222532c12ab0ab7ca00bd,Increasing,1,12:13:02 AM,12:15:08 AM,1,1,1,1,2,12:13:42 AM
632222532c12ab0ab7ca00bd,Increasing,1,12:13:02 AM,12:15:08 AM,2,1,0,1,2,12:14:17 AM
632222532c12ab0ab7ca00bd,Increasing,1,12:13:02 AM,12:15:08 AM,3,1,0,0,2,12:14:27 AM
632222532c12ab0ab7ca00bd,Increasing,1,12:13:02 AM,12:15:08 AM,4,1,0,0,0,12:14:38 AM
632222532c12ab0ab7ca00bd,Increasing,1,12:13:02 AM,12:15:08 AM,5,0,0,0,0,12:14:44 AM
632222532c12ab0ab7ca00bd,Increasing,1,12:13:02 AM,12:15:08 AM,6,0,0,1,0,12:14:51 AM
632222532c12ab0ab7ca00bd,Increasing,1,12:13:02 AM,12:15:08 AM,7,0,1,1,0,12:14:56 AM
632222532c12ab0ab7ca00bd,Increasing,1,12:13:02 AM,12:15:08 AM,8,0,2,1,0,12:15:00 AM
63222295ea5d2f98b7296aae,Flat,3,12:27:29 AM,12:30:03 AM,1,2,0,0,0,12:27:47 AM
63222295ea5d2f98b7296aae,Flat,3,12:27:29 AM,12:30:03 AM,2,0,0,1,2,12:28:18 AM
63222295ea5d2f98b7296aae,Flat,3,12:27:29 AM,12:30:03 AM,3,0,1,2,2,12:28:35 AM
63222295ea5d2f98b7296aae,Flat,3,12:27:29 AM,12:30:03 AM,4,1,3,2,1,12:28:53 AM
63222295ea5d2f98b7296aae,Flat,3,12:27:29 AM,12:30:03 AM,5,0,3,2,0,12:29:09 AM
63222295ea5d2f98b7296aae,Flat,3,12:27:29 AM,12:30:03 AM,6,0,1,1,0,12:29:23 AM
63222295ea5d2f98b7296aae,Flat,3,12:27:29 AM,12:30:03 AM,7,1,1,0,2,12:29:37 AM
63222295ea5d2f98b7296aae,Flat,3,12:27:29 AM,12:30:03 AM,8,1,2,0,2,12:29:51 AM
6323548b436fb6bb2948c920,Increasing,2,12:37:58 AM,12:39:02 AM,1,0,0,0,0,12:38:08 AM
6323548b436fb6bb2948c920,Increasing,2,12:37:58 AM,12:39:02 AM,2,0,1,0,0,12:38:23 AM
6323548b436fb6bb2948c920,Increasing,2,12:37:58 AM,12:39:02 AM,3,0,2,0,0,12:38:29 AM
6323548b436fb6bb2948c920,Increasing,2,12:37:58 AM,12:39:02 AM,4,0,3,0,0,12:38:34 AM
6323548b436fb6bb2948c920,Increasing,2,12:37:58 AM,12:39:02 AM,5,0,2,1,0,12:38:38 AM
6323548b436fb6bb2948c920,Increasing,2,12:37:58 AM,12:39:02 AM,6,0,2,2,0,12:38:42 AM
6323548b436fb6bb2948c920,Increasing,2,12:37:58 AM,12:39:02 AM,7,1,2,2,0,12:38:49 AM
6323548b436fb6bb2948c920,Increasing,2,12:37:58 AM,12:39:02 AM,8,2,2,2,0,12:38:58 AM
6323f6da8ff5d9cd85b0ffc7,Flat,3,12:31:56 AM,12:33:47 AM,1,0,0,0,0,12:32:14 AM
6323f6da8ff5d9cd85b0ffc7,Flat,3,12:31:56 AM,12:33:47 AM,2,1,0,1,0,12:32:27 AM
6323f6da8ff5d9cd85b0ffc7,Flat,3,12:31:56 AM,12:33:47 AM,3,1,1,0,2,12:32:46 AM
6323f6da8ff5d9cd85b0ffc7,Flat,3,12:31:56 AM,12:33:47 AM,4,1,1,1,0,12:33:00 AM
6323f6da8ff5d9cd85b0ffc7,Flat,3,12:31:56 AM,12:33:47 AM,5,0,0,1,2,12:33:10 AM
6323f6da8ff5d9cd85b0ffc7,Flat,3,12:31:56 AM,12:33:47 AM,6,1,0,1,2,12:33:26 AM
6323f6da8ff5d9cd85b0ffc7,Flat,3,12:31:56 AM,12:33:47 AM,7,1,0,0,2,12:33:37 AM
6323f6da8ff5d9cd85b0ffc7,Flat,3,12:31:56 AM,12:33:47 AM,8,1,0,0,2,12:33:41 AM
632b63afb2925ec0b40d0f3d,Flat,0,12:28:03 AM,12:29:41 AM,1,0,1,0,2,12:28:25 AM
632b63afb2925ec0b40d0f3d,Flat,0,12:28:03 AM,12:29:41 AM,2,1,3,0,2,12:28:40 AM
632b63afb2925ec0b40d0f3d,Flat,0,12:28:03 AM,12:29:41 AM,3,2,2,0,2,12:28:51 AM
632b63afb2925ec0b40d0f3d,Flat,0,12:28:03 AM,12:29:41 AM,4,0,1,1,0,12:29:01 AM
632b63afb2925ec0b40d0f3d,Flat,0,12:28:03 AM,12:29:41 AM,5,1,2,1,2,12:29:09 AM
632b63afb2925ec0b40d0f3d,Flat,0,12:28:03 AM,12:29:41 AM,6,0,0,2,1,12:29:20 AM
632b63afb2925ec0b40d0f3d,Flat,0,12:28:03 AM,12:29:41 AM,7,1,2,1,2,12:29:31 AM
632b63afb2925ec0b40d0f3d,Flat,0,12:28:03 AM,12:29:41 AM,8,2,3,0,2,12:29:36 AM
63469fc8c286d78c8b7ab1d4,Flat,1,12:34:59 AM,12:36:05 AM,1,0,0,0,0,12:35:04 AM
63469fc8c286d78c8b7ab1d4,Flat,1,12:34:59 AM,12:36:05 AM,2,0,0,1,0,12:35:15 AM
63469fc8c286d78c8b7ab1d4,Flat,1,12:34:59 AM,12:36:05 AM,3,0,0,2,0,12:35:23 AM
63469fc8c286d78c8b7ab1d4,Flat,1,12:34:59 AM,12:36:05 AM,4,0,1,0,0,12:35:30 AM
63469fc8c286d78c8b7ab1d4,Flat,1,12:34:59 AM,12:36:05 AM,5,0,1,1,0,12:35:34 AM
63469fc8c286d78c8b7ab1d4,Flat,1,12:34:59 AM,12:36:05 AM,6,0,1,2,0,12:35:38 AM
63469fc8c286d78c8b7ab1d4,Flat,1,12:34:59 AM,12:36:05 AM,7,0,3,0,0,12:35:49 AM
63469fc8c286d78c8b7ab1d4,Flat,1,12:34:59 AM,12:36:05 AM,8,1,0,2,2,12:35:57 AM
634b26ce0aaab507fa36b71c,Increasing,4,12:35:48 AM,12:37:08 AM,1,1,0,0,1,12:36:06 AM
634b26ce0aaab507fa36b71c,Increasing,4,12:35:48 AM,12:37:08 AM,2,1,3,0,1,12:36:16 AM
634b26ce0aaab507fa36b71c,Increasing,4,12:35:48 AM,12:37:08 AM,3,1,3,1,1,12:36:24 AM
634b26ce0aaab507fa36b71c,Increasing,4,12:35:48 AM,12:37:08 AM,4,0,3,0,1,12:36:31 AM
634b26ce0aaab507fa36b71c,Increasing,4,12:35:48 AM,12:37:08 AM,5,1,3,0,0,12:36:39 AM
634b26ce0aaab507fa36b71c,Increasing,4,12:35:48 AM,12:37:08 AM,6,1,1,0,1,12:36:48 AM
634b26ce0aaab507fa36b71c,Increasing,4,12:35:48 AM,12:37:08 AM,7,1,2,0,1,12:36:53 AM
634b26ce0aaab507fa36b71c,Increasing,4,12:35:48 AM,12:37:08 AM,8,1,2,0,1,12:37:02 AM
634da1de877425cde2d72511,Increasing,1,12:26:34 AM,12:28:05 AM,1,0,0,2,0,12:26:53 AM
634da1de877425cde2d72511,Increasing,1,12:26:34 AM,12:28:05 AM,2,0,1,1,0,12:27:06 AM
634da1de877425cde2d72511,Increasing,1,12:26:34 AM,12:28:05 AM,3,0,1,2,0,12:27:17 AM
634da1de877425cde2d72511,Increasing,1,12:26:34 AM,12:28:05 AM,4,0,2,2,0,12:27:27 AM
634da1de877425cde2d72511,Increasing,1,12:26:34 AM,12:28:05 AM,5,1,1,2,0,12:27:33 AM
634da1de877425cde2d72511,Increasing,1,12:26:34 AM,12:28:05 AM,6,2,1,2,0,12:27:40 AM
634da1de877425cde2d72511,Increasing,1,12:26:34 AM,12:28:05 AM,7,2,1,2,2,12:27:46 AM
634da1de877425cde2d72511,Increasing,1,12:26:34 AM,12:28:05 AM,8,2,1,2,1,12:27:54 AM
634e5e65098e5d120efa7ec7,Flat,0,12:30:00 AM,12:32:11 AM,1,0,3,0,0,12:30:24 AM
634e5e65098e5d120efa7ec7,Flat,0,12:30:00 AM,12:32:11 AM,2,0,0,1,2,12:30:37 AM
634e5e65098e5d120efa7ec7,Flat,0,12:30:00 AM,12:32:11 AM,3,0,1,1,2,12:30:54 AM
634e5e65098e5d120efa7ec7,Flat,0,12:30:00 AM,12:32:11 AM,4,1,1,2,2,12:31:10 AM
634e5e65098e5d120efa7ec7,Flat,0,12:30:00 AM,12:32:11 AM,5,2,1,2,2,12:31:18 AM
634e5e65098e5d120efa7ec7,Flat,0,12:30:00 AM,12:32:11 AM,6,2,2,1,2,12:31:30 AM
634e5e65098e5d120efa7ec7,Flat,0,12:30:00 AM,12:32:11 AM,7,2,1,1,0,12:31:48 AM
634e5e65098e5d120efa7ec7,Flat,0,12:30:00 AM,12:32:11 AM,8,0,0,2,1,12:32:03 AM
6361661d1e9f0ed11a83645c,Flat,4,12:29:05 AM,12:31:07 AM,1,0,0,2,0,12:29:20 AM
6361661d1e9f0ed11a83645c,Flat,4,12:29:05 AM,12:31:07 AM,2,2,0,2,1,12:29:46 AM
6361661d1e9f0ed11a83645c,Flat,4,12:29:05 AM,12:31:07 AM,3,1,3,0,0,12:29:56 AM
6361661d1e9f0ed11a83645c,Flat,4,12:29:05 AM,12:31:07 AM,4,0,3,0,1,12:30:10 AM
6361661d1e9f0ed11a83645c,Flat,4,12:29:05 AM,12:31:07 AM,5,0,3,2,1,12:30:14 AM
6361661d1e9f0ed11a83645c,Flat,4,12:29:05 AM,12:31:07 AM,6,1,1,2,0,12:30:29 AM
6361661d1e9f0ed11a83645c,Flat,4,12:29:05 AM,12:31:07 AM,7,0,1,0,1,12:30:44 AM
6361661d1e9f0ed11a83645c,Flat,4,12:29:05 AM,12:31:07 AM,8,2,2,2,2,12:31:01 AM
638e2eed82fa613f2140ba13,Flat,0,12:41:22 AM,12:44:31 AM,1,0,0,0,0,12:42:04 AM
638e2eed82fa613f2140ba13,Flat,0,12:41:22 AM,12:44:31 AM,2,1,0,1,0,12:42:28 AM
638e2eed82fa613f2140ba13,Flat,0,12:41:22 AM,12:44:31 AM,3,2,1,0,2,12:42:53 AM
638e2eed82fa613f2140ba13,Flat,0,12:41:22 AM,12:44:31 AM,4,0,0,2,1,12:43:20 AM
638e2eed82fa613f2140ba13,Flat,0,12:41:22 AM,12:44:31 AM,5,1,0,1,2,12:43:37 AM
638e2eed82fa613f2140ba13,Flat,0,12:41:22 AM,12:44:31 AM,6,2,1,1,2,12:43:52 AM
638e2eed82fa613f2140ba13,Flat,0,12:41:22 AM,12:44:31 AM,7,0,3,0,0,12:44:05 AM
638e2eed82fa613f2140ba13,Flat,0,12:41:22 AM,12:44:31 AM,8,1,0,2,0,12:44:21 AM
63b726bd148ea7d9910f50d2,Increasing,4,12:23:23 AM,12:29:34 AM,1,0,0,0,0,12:23:42 AM
63b726bd148ea7d9910f50d2,Increasing,4,12:23:23 AM,12:29:34 AM,2,1,0,1,0,12:24:20 AM
63b726bd148ea7d9910f50d2,Increasing,4,12:23:23 AM,12:29:34 AM,3,1,1,1,0,12:26:01 AM
63b726bd148ea7d9910f50d2,Increasing,4,12:23:23 AM,12:29:34 AM,4,2,0,2,0,12:26:39 AM
63b726bd148ea7d9910f50d2,Increasing,4,12:23:23 AM,12:29:34 AM,5,1,0,1,1,12:27:19 AM
63b726bd148ea7d9910f50d2,Increasing,4,12:23:23 AM,12:29:34 AM,6,1,0,1,2,12:27:46 AM
63b726bd148ea7d9910f50d2,Increasing,4,12:23:23 AM,12:29:34 AM,7,0,0,1,2,12:28:25 AM
63b726bd148ea7d9910f50d2,Increasing,4,12:23:23 AM,12:29:34 AM,8,2,0,1,2,12:29:03 AM
63b80a8b220f924d975670bc,Increasing,1,12:46:33 AM,12:48:04 AM,1,1,1,0,2,12:46:50 AM
63b80a8b220f924d975670bc,Increasing,1,12:46:33 AM,12:48:04 AM,2,1,0,0,2,12:47:04 AM
63b80a8b220f924d975670bc,Increasing,1,12:46:33 AM,12:48:04 AM,3,1,3,0,2,12:47:13 AM
63b80a8b220f924d975670bc,Increasing,1,12:46:33 AM,12:48:04 AM,4,1,2,0,2,12:47:21 AM
63b80a8b220f924d975670bc,Increasing,1,12:46:33 AM,12:48:04 AM,5,1,3,1,2,12:47:31 AM
63b80a8b220f924d975670bc,Increasing,1,12:46:33 AM,12:48:04 AM,6,1,3,2,2,12:47:36 AM
63b80a8b220f924d975670bc,Increasing,1,12:46:33 AM,12:48:04 AM,7,0,3,2,2,12:47:43 AM
63b80a8b220f924d975670bc,Increasing,1,12:46:33 AM,12:48:04 AM,8,0,3,2,1,12:47:57 AM
63b9792032364178f397d92b,Flat,0,12:38:15 AM,12:40:09 AM,1,0,0,1,0,12:38:31 AM
63b9792032364178f397d92b,Flat,0,12:38:15 AM,12:40:09 AM,2,1,1,1,0,12:38:53 AM
63b9792032364178f397d92b,Flat,0,12:38:15 AM,12:40:09 AM,3,0,2,1,1,12:39:07 AM
63b9792032364178f397d92b,Flat,0,12:38:15 AM,12:40:09 AM,4,0,3,0,2,12:39:16 AM
63b9792032364178f397d92b,Flat,0,12:38:15 AM,12:40:09 AM,5,0,2,1,2,12:39:25 AM
63b9792032364178f397d92b,Flat,0,12:38:15 AM,12:40:09 AM,6,2,2,1,0,12:39:36 AM
63b9792032364178f397d92b,Flat,0,12:38:15 AM,12:40:09 AM,7,0,1,2,0,12:39:47 AM
63b9792032364178f397d92b,Flat,0,12:38:15 AM,12:40:09 AM,8,1,2,1,0,12:40:04 AM
63d10f0e868986d890b2c5ba,Increasing,4,12:22:21 AM,12:23:35 AM,1,2,1,1,2,12:22:36 AM
63d10f0e868986d890b2c5ba,Increasing,4,12:22:21 AM,12:23:35 AM,2,1,1,1,2,12:22:48 AM
63d10f0e868986d890b2c5ba,Increasing,4,12:22:21 AM,12:23:35 AM,3,1,2,0,2,12:22:58 AM
63d10f0e868986d890b2c5ba,Increasing,4,12:22:21 AM,12:23:35 AM,4,1,1,1,1,12:23:04 AM
63d10f0e868986d890b2c5ba,Increasing,4,12:22:21 AM,12:23:35 AM,5,1,1,1,0,12:23:08 AM
63d10f0e868986d890b2c5ba,Increasing,4,12:22:21 AM,12:23:35 AM,6,0,3,0,0,12:23:19 AM
63d10f0e868986d890b2c5ba,Increasing,4,12:22:21 AM,12:23:35 AM,7,0,3,0,2,12:23:25 AM
63d10f0e868986d890b2c5ba,Increasing,4,12:22:21 AM,12:23:35 AM,8,0,3,0,2,12:23:30 AM
63d13c9a4c0601c55747e64c,Increasing,4,12:43:28 AM,12:45:09 AM,1,0,0,0,0,12:43:42 AM
63d13c9a4c0601c55747e64c,Increasing,4,12:43:28 AM,12:45:09 AM,2,1,1,1,0,12:44:03 AM
63d13c9a4c0601c55747e64c,Increasing,4,12:43:28 AM,12:45:09 AM,3,0,0,2,2,12:44:16 AM
63d13c9a4c0601c55747e64c,Increasing,4,12:43:28 AM,12:45:09 AM,4,2,3,0,0,12:44:28 AM
63d13c9a4c0601c55747e64c,Increasing,4,12:43:28 AM,12:45:09 AM,5,2,1,1,2,12:44:39 AM
63d13c9a4c0601c55747e64c,Increasing,4,12:43:28 AM,12:45:09 AM,6,2,1,1,0,12:44:43 AM
63d13c9a4c0601c55747e64c,Increasing,4,12:43:28 AM,12:45:09 AM,7,2,1,2,0,12:44:55 AM
63d13c9a4c0601c55747e64c,Increasing,4,12:43:28 AM,12:45:09 AM,8,2,2,2,0,12:45:04 AM
63d3fa5f9ca6d38022920258,Increasing,2,12:29:23 AM,12:30:56 AM,1,0,0,0,0,12:29:21 AM
63d3fa5f9ca6d38022920258,Increasing,2,12:29:23 AM,12:30:56 AM,2,0,0,1,0,12:29:40 AM
63d3fa5f9ca6d38022920258,Increasing,2,12:29:23 AM,12:30:56 AM,3,1,0,0,0,12:30:01 AM
63d3fa5f9ca6d38022920258,Increasing,2,12:29:23 AM,12:30:56 AM,4,1,0,0,1,12:30:11 AM
63d3fa5f9ca6d38022920258,Increasing,2,12:29:23 AM,12:30:56 AM,5,1,0,0,2,12:30:14 AM
63d3fa5f9ca6d38022920258,Increasing,2,12:29:23 AM,12:30:56 AM,6,1,1,0,0,12:30:20 AM
63d3fa5f9ca6d38022920258,Increasing,2,12:29:23 AM,12:30:56 AM,7,1,2,0,0,12:30:28 AM
63d3fa5f9ca6d38022920258,Increasing,2,12:29:23 AM,12:30:56 AM,8,1,3,0,0,12:30:39 AM
63d40219337fe37c8de6582f,Increasing,2,12:30:13 AM,12:32:49 AM,1,1,1,2,2,12:31:25 AM
63d40219337fe37c8de6582f,Increasing,2,12:30:13 AM,12:32:49 AM,2,2,0,2,2,12:31:50 AM
63d40219337fe37c8de6582f,Increasing,2,12:30:13 AM,12:32:49 AM,3,0,2,1,2,12:32:07 AM
63d40219337fe37c8de6582f,Increasing,2,12:30:13 AM,12:32:49 AM,4,0,2,1,2,12:32:26 AM
63d40219337fe37c8de6582f,Increasing,2,12:30:13 AM,12:32:49 AM,5,0,3,0,2,12:32:34 AM
63d40219337fe37c8de6582f,Increasing,2,12:30:13 AM,12:32:49 AM,6,2,1,2,2,12:32:50 AM
63d40219337fe37c8de6582f,Increasing,2,12:30:13 AM,12:32:49 AM,7,0,1,2,2,12:33:12 AM
63d40219337fe37c8de6582f,Increasing,2,12:30:13 AM,12:32:49 AM,8,0,1,2,2,12:33:18 AM
63d4079b9f81c5da3433f4b8,Increasing,0,12:21:14 AM,12:22:41 AM,1,2,0,0,0,12:21:31 AM
63d4079b9f81c5da3433f4b8,Increasing,0,12:21:14 AM,12:22:41 AM,2,1,0,0,0,12:21:42 AM
63d4079b9f81c5da3433f4b8,Increasing,0,12:21:14 AM,12:22:41 AM,3,0,0,0,0,12:21:46 AM
63d4079b9f81c5da3433f4b8,Increasing,0,12:21:14 AM,12:22:41 AM,4,0,0,0,1,12:21:53 AM
63d4079b9f81c5da3433f4b8,Increasing,0,12:21:14 AM,12:22:41 AM,5,0,1,1,0,12:22:07 AM
63d4079b9f81c5da3433f4b8,Increasing,0,12:21:14 AM,12:22:41 AM,6,0,1,0,0,12:22:10 AM
63d4079b9f81c5da3433f4b8,Increasing,0,12:21:14 AM,12:22:41 AM,7,0,0,0,2,12:22:17 AM
63d4079b9f81c5da3433f4b8,Increasing,0,12:21:14 AM,12:22:41 AM,8,0,3,0,0,12:22:34 AM
63d408c9f733440325cfa2cc,Flat,0,12:38:32 AM,12:40:08 AM,1,1,0,0,0,12:38:49 AM
63d408c9f733440325cfa2cc,Flat,0,12:38:32 AM,12:40:08 AM,2,0,0,1,1,12:39:02 AM
63d408c9f733440325cfa2cc,Flat,0,12:38:32 AM,12:40:08 AM,3,0,1,0,1,12:39:14 AM
63d408c9f733440325cfa2cc,Flat,0,12:38:32 AM,12:40:08 AM,4,2,0,2,0,12:39:25 AM
63d408c9f733440325cfa2cc,Flat,0,12:38:32 AM,12:40:08 AM,5,1,0,0,2,12:39:35 AM
63d408c9f733440325cfa2cc,Flat,0,12:38:32 AM,12:40:08 AM,6,0,3,0,2,12:39:45 AM
63d408c9f733440325cfa2cc,Flat,0,12:38:32 AM,12:40:08 AM,7,1,2,1,2,12:39:53 AM
63d408c9f733440325cfa2cc,Flat,0,12:38:32 AM,12:40:08 AM,8,1,0,2,2,12:40:01 AM
63d45b37f8f7c19c1dce7c5d,Flat,0,12:14:45 AM,12:20:03 AM,1,2,0,1,2,12:15:30 AM
63d45b37f8f7c19c1dce7c5d,Flat,0,12:14:45 AM,12:20:03 AM,2,1,1,0,0,12:16:28 AM
63d45b37f8f7c19c1dce7c5d,Flat,0,12:14:45 AM,12:20:03 AM,3,0,0,2,1,12:17:08 AM
63d45b37f8f7c19c1dce7c5d,Flat,0,12:14:45 AM,12:20:03 AM,4,0,0,1,1,12:17:26 AM
63d45b37f8f7c19c1dce7c5d,Flat,0,12:14:45 AM,12:20:03 AM,5,0,0,0,2,12:17:54 AM
63d45b37f8f7c19c1dce7c5d,Flat,0,12:14:45 AM,12:20:03 AM,6,2,0,0,0,12:18:28 AM
63d45b37f8f7c19c1dce7c5d,Flat,0,12:14:45 AM,12:20:03 AM,7,0,0,2,2,12:18:50 AM
63d45b37f8f7c19c1dce7c5d,Flat,0,12:14:45 AM,12:20:03 AM,8,0,0,1,2,12:19:15 AM
63d69163ecd60f16ced6c9c4,Increasing,0,12:34:30 AM,12:37:53 AM,1,0,0,0,0,12:34:48 AM
63d69163ecd60f16ced6c9c4,Increasing,0,12:34:30 AM,12:37:53 AM,2,0,1,0,1,12:35:42 AM
63d69163ecd60f16ced6c9c4,Increasing,0,12:34:30 AM,12:37:53 AM,3,2,1,0,1,12:36:07 AM
63d69163ecd60f16ced6c9c4,Increasing,0,12:34:30 AM,12:37:53 AM,4,2,1,2,0,12:36:24 AM
63d69163ecd60f16ced6c9c4,Increasing,0,12:34:30 AM,12:37:53 AM,5,2,3,2,0,12:36:55 AM
63d69163ecd60f16ced6c9c4,Increasing,0,12:34:30 AM,12:37:53 AM,6,2,0,2,0,12:37:17 AM
63d69163ecd60f16ced6c9c4,Increasing,0,12:34:30 AM,12:37:53 AM,7,1,0,2,0,12:37:30 AM
63d69163ecd60f16ced6c9c4,Increasing,0,12:34:30 AM,12:37:53 AM,8,1,0,0,0,12:37:43 AM
63d79d7e23a410a0bcdb390a,Increasing,1,12:40:38 AM,12:42:58 AM,1,0,0,0,0,12:40:49 AM
63d79d7e23a410a0bcdb390a,Increasing,1,12:40:38 AM,12:42:58 AM,2,1,1,1,1,12:41:00 AM
63d79d7e23a410a0bcdb390a,Increasing,1,12:40:38 AM,12:42:58 AM,3,0,0,2,2,12:41:13 AM
63d79d7e23a410a0bcdb390a,Increasing,1,12:40:38 AM,12:42:58 AM,4,0,3,2,2,12:41:23 AM
63d79d7e23a410a0bcdb390a,Increasing,1,12:40:38 AM,12:42:58 AM,5,2,3,2,2,12:41:30 AM
63d79d7e23a410a0bcdb390a,Increasing,1,12:40:38 AM,12:42:58 AM,6,1,3,0,1,12:41:39 AM
63d79d7e23a410a0bcdb390a,Increasing,1,12:40:38 AM,12:42:58 AM,7,1,2,1,2,12:42:10 AM
63d79d7e23a410a0bcdb390a,Increasing,1,12:40:38 AM,12:42:58 AM,8,0,1,2,2,12:42:50 AM
63e68535d78fc9bb61c3c6b4,Flat,0,12:37:03 AM,12:38:11 AM,1,1,0,2,0,12:37:22 AM
63e68535d78fc9bb61c3c6b4,Flat,0,12:37:03 AM,12:38:11 AM,2,1,1,2,0,12:37:29 AM
63e68535d78fc9bb61c3c6b4,Flat,0,12:37:03 AM,12:38:11 AM,3,1,2,2,0,12:37:32 AM
63e68535d78fc9bb61c3c6b4,Flat,0,12:37:03 AM,12:38:11 AM,4,1,3,2,0,12:37:35 AM
63e68535d78fc9bb61c3c6b4,Flat,0,12:37:03 AM,12:38:11 AM,5,1,3,1,0,12:37:42 AM
63e68535d78fc9bb61c3c6b4,Flat,0,12:37:03 AM,12:38:11 AM,6,1,3,0,0,12:37:45 AM
63e68535d78fc9bb61c3c6b4,Flat,0,12:37:03 AM,12:38:11 AM,7,2,3,1,0,12:37:54 AM
63e68535d78fc9bb61c3c6b4,Flat,0,12:37:03 AM,12:38:11 AM,8,1,2,2,0,12:38:06 AM
63ea44a0adefd2af8e13015c,Flat,0,12:23:10 AM,12:24:39 AM,1,0,0,0,0,12:23:25 AM
63ea44a0adefd2af8e13015c,Flat,0,12:23:10 AM,12:24:39 AM,2,1,0,2,0,12:23:43 AM
63ea44a0adefd2af8e13015c,Flat,0,12:23:10 AM,12:24:39 AM,3,1,0,2,2,12:23:51 AM
63ea44a0adefd2af8e13015c,Flat,0,12:23:10 AM,12:24:39 AM,4,0,0,2,2,12:23:56 AM
63ea44a0adefd2af8e13015c,Flat,0,12:23:10 AM,12:24:39 AM,5,2,0,2,2,12:24:03 AM
63ea44a0adefd2af8e13015c,Flat,0,12:23:10 AM,12:24:39 AM,6,1,1,2,2,12:24:14 AM
63ea44a0adefd2af8e13015c,Flat,0,12:23:10 AM,12:24:39 AM,7,1,0,1,2,12:24:24 AM
63ea44a0adefd2af8e13015c,Flat,0,12:23:10 AM,12:24:39 AM,8,1,0,2,2,12:24:34 AM
63ea4795464cb743d5aa6ddb,Increasing,3,12:31:37 AM,12:37:21 AM,1,1,1,1,2,12:32:38 AM
63ea4795464cb743d5aa6ddb,Increasing,3,12:31:37 AM,12:37:21 AM,2,1,0,2,1,12:33:21 AM
63ea4795464cb743d5aa6ddb,Increasing,3,12:31:37 AM,12:37:21 AM,3,0,2,0,1,12:33:59 AM
63ea4795464cb743d5aa6ddb,Increasing,3,12:31:37 AM,12:37:21 AM,4,0,3,0,0,12:34:24 AM
63ea4795464cb743d5aa6ddb,Increasing,3,12:31:37 AM,12:37:21 AM,5,1,0,2,1,12:35:04 AM
63ea4795464cb743d5aa6ddb,Increasing,3,12:31:37 AM,12:37:21 AM,6,2,0,2,1,12:35:54 AM
63ea4795464cb743d5aa6ddb,Increasing,3,12:31:37 AM,12:37:21 AM,7,2,2,0,1,12:36:31 AM
63ea4795464cb743d5aa6ddb,Increasing,3,12:31:37 AM,12:37:21 AM,8,2,3,1,1,12:37:10 AM
63ed50df25d0ea08696b393f,Flat,1,12:10:02 AM,12:11:19 AM,1,0,0,0,0,12:10:14 AM
63ed50df25d0ea08696b393f,Flat,1,12:10:02 AM,12:11:19 AM,2,0,1,1,0,12:10:32 AM
63ed50df25d0ea08696b393f,Flat,1,12:10:02 AM,12:11:19 AM,3,1,1,1,0,12:10:39 AM
63ed50df25d0ea08696b393f,Flat,1,12:10:02 AM,12:11:19 AM,4,1,1,1,1,12:10:47 AM
63ed50df25d0ea08696b393f,Flat,1,12:10:02 AM,12:11:19 AM,5,1,1,1,2,12:10:53 AM
63ed50df25d0ea08696b393f,Flat,1,12:10:02 AM,12:11:19 AM,6,1,1,2,0,12:11:02 AM
