turkid,condition,replicate,startdate,enddate,week,chosen_duration,chosen_frequency,chosen_content,chosen_location,choicestimes,time_to_choose,n_matching_best,n_matching_worst,n_changed
6613eaa8e44e25e801f85215,Flat,0,2024-04-22 19:41:52,2024-04-22 19:44:10,2,0,1,1,1,2024-04-22T19:42:36Z,18.687999963760376,0,2,4
6613eaa8e44e25e801f85215,Flat,0,2024-04-22 19:41:52,2024-04-22 19:44:10,3,3,0,0,2,2024-04-22T19:43:16Z,40.45900011062622,4,0,4
6613eaa8e44e25e801f85215,Flat,0,2024-04-22 19:41:52,2024-04-22 19:44:10,4,3,0,1,2,2024-04-22T19:43:28Z,11.88099980354309,3,1,1
6613eaa8e44e25e801f85215,Flat,0,2024-04-22 19:41:52,2024-04-22 19:44:10,5,2,0,0,2,2024-04-22T19:43:38Z,10.03000020980835,3,0,2
6613eaa8e44e25e801f85215,Flat,0,2024-04-22 19:41:52,2024-04-22 19:44:10,6,1,0,0,2,2024-04-22T19:43:47Z,8.825999975204468,3,0,1
6613eaa8e44e25e801f85215,Flat,0,2024-04-22 19:41:52,2024-04-22 19:44:10,7,2,1,1,1,2024-04-22T19:44:00Z,12.744999885559082,0,1,4
6613eaa8e44e25e801f85215,Flat,0,2024-04-22 19:41:52,2024-04-22 19:44:10,8,1,1,1,1,2024-04-22T19:44:05Z,5.0340001583099365,0,1,1
5ec705b09b469614f8418b27,Flat,3,2024-04-22 19:41:07,2024-04-22 19:44:21,1,0,0,0,0,2024-04-22T19:42:09Z,0,2,1,0
5ec705b09b469614f8418b27,Flat,3,2024-04-22 19:41:07,2024-04-22 19:44:21,2,1,1,1,2,2024-04-22T19:42:46Z,36.704999923706055,2,0,4
5ec705b09b469614f8418b27,Flat,3,2024-04-22 19:41:07,2024-04-22 19:44:21,3,1,0,1,2,2024-04-22T19:43:00Z,14.117000102996826,3,0,1
5ec705b09b469614f8418b27,Flat,3,2024-04-22 19:41:07,2024-04-22 19:44:21,4,0,2,0,2,2024-04-22T19:43:33Z,32.47099995613098,2,1,3
5ec705b09b469614f8418b27,Flat,3,2024-04-22 19:41:07,2024-04-22 19:44:21,5,1,0,0,1,2024-04-22T19:43:44Z,11.421000003814697,1,0,3
5ec705b09b469614f8418b27,Flat,3,2024-04-22 19:41:07,2024-04-22 19:44:21,6,0,0,0,1,2024-04-22T19:43:56Z,11.605999946594238,2,0,1
5ec705b09b469614f8418b27,Flat,3,2024-04-22 19:41:07,2024-04-22 19:44:21,7,0,0,1,1,2024-04-22T19:44:06Z,10.585000038146973,3,0,1
5ec705b09b469614f8418b27,Flat,3,2024-04-22 19:41:07,2024-04-22 19:44:21,8,0,0,1,2,2024-04-22T19:44:15Z,8.29699993133545,4,0,1
5cdd4befd3651c001950e539,Flat,3,2024-04-22 19:42:14,2024-04-22 19:44:23,1,0,2,0,2,2024-04-22T19:42:39Z,0,0,2,0
5cdd4befd3651c001950e539,Flat,3,2024-04-22 19:42:14,2024-04-22 19:44:23,2,0,2,1,2,2024-04-22T19:42:55Z,15.913000106811523,1,1,1
5cdd4befd3651c001950e539,Flat,3,2024-04-22 19:42:14,2024-04-22 19:44:23,3,0,2,2,2,2024-04-22T19:43:07Z,11.462999820709229,0,1,1
5cdd4befd3651c001950e539,Flat,3,2024-04-22 19:42:14,2024-04-22 19:44:23,4,1,1,2,2,2024-04-22T19:43:23Z,16.175000190734863,0,3,2
5cdd4befd3651c001950e539,Flat,3,2024-04-22 19:42:14,2024-04-22 19:44:23,5,1,1,0,2,2024-04-22T19:43:36Z,12.61899995803833,0,4,1
5cdd4befd3651c001950e539,Flat,3,2024-04-22 19:42:14,2024-04-22 19:44:23,6,3,0,0,0,2024-04-22T19:43:54Z,18.174000024795532,2,1,3
5cdd4befd3651c001950e539,Flat,3,2024-04-22 19:42:14,2024-04-22 19:44:23,7,3,0,1,1,2024-04-22T19:44:10Z,15.994999885559082,4,0,2
5cdd4befd3651c001950e539,Flat,3,2024-04-22 19:42:14,2024-04-22 19:44:23,8,3,0,0,1,2024-04-22T19:44:17Z,7.265000104904175,3,1,1
638e2eed82fa613f2140ba13,Flat,0,2024-04-22 19:41:22,2024-04-22 19:44:30,1,0,0,0,0,2024-04-22T19:42:04Z,0,3,0,0
638e2eed82fa613f2140ba13,Flat,0,2024-04-22 19:41:22,2024-04-22 19:44:30,2,0,1,1,0,2024-04-22T19:42:27Z,23.894999980926514,3,0,2
638e2eed82fa613f2140ba13,Flat,0,2024-04-22 19:41:22,2024-04-22 19:44:30,3,1,0,2,2,2024-04-22T19:42:52Z,24.784000158309937,1,2,4
638e2eed82fa613f2140ba13,Flat,0,2024-04-22 19:41:22,2024-04-22 19:44:30,4,0,2,0,1,2024-04-22T19:43:19Z,26.92199993133545,1,2,4
638e2eed82fa613f2140ba13,Flat,0,2024-04-22 19:41:22,2024-04-22 19:44:30,5,0,1,1,2,2024-04-22T19:43:37Z,17.40400004386902,2,0,3
638e2eed82fa613f2140ba13,Flat,0,2024-04-22 19:41:22,2024-04-22 19:44:30,6,1,1,2,2,2024-04-22T19:43:51Z,14.580999851226807,0,2,2
638e2eed82fa613f2140ba13,Flat,0,2024-04-22 19:41:22,2024-04-22 19:44:30,7,3,0,0,0,2024-04-22T19:44:05Z,13.646000146865845,2,0,4
638e2eed82fa613f2140ba13,Flat,0,2024-04-22 19:41:22,2024-04-22 19:44:30,8,0,2,1,0,2024-04-22T19:44:21Z,16.019999980926514,3,1,3
5efe20bbc05e8610f47600f7,Flat,0,2024-04-22 19:42:25,2024-04-22 19:45:12,1,0,0,0,0,2024-04-22T19:42:53Z,0,1,1,0
5efe20bbc05e8610f47600f7,Flat,0,2024-04-22 19:42:25,2024-04-22 19:45:12,2,1,0,0,0,2024-04-22T19:43:16Z,23.417999982833862,2,2,1
5efe20bbc05e8610f47600f7,Flat,0,2024-04-22 19:42:25,2024-04-22 19:45:12,3,2,1,1,0,2024-04-22T19:43:38Z,21.65499997138977,2,0,3
5efe20bbc05e8610f47600f7,Flat,0,2024-04-22 19:42:25,2024-04-22 19:45:12,4,2,0,1,2,2024-04-22T19:43:56Z,17.91599988937378,1,0,2
5efe20bbc05e8610f47600f7,Flat,0,2024-04-22 19:42:25,2024-04-22 19:45:12,5,1,2,1,2,2024-04-22T19:44:18Z,22.36300015449524,3,2,2
5efe20bbc05e8610f47600f7,Flat,0,2024-04-22 19:42:25,2024-04-22 19:45:12,6,1,2,2,0,2024-04-22T19:44:34Z,16.413999795913696,3,2,2
5efe20bbc05e8610f47600f7,Flat,0,2024-04-22 19:42:25,2024-04-22 19:45:12,7,1,0,2,0,2024-04-22T19:44:49Z,14.82200002670288,2,1,1
5efe20bbc05e8610f47600f7,Flat,0,2024-04-22 19:42:25,2024-04-22 19:45:12,8,1,0,1,0,2024-04-22T19:45:04Z,14.426000118255615,3,1,1
65d1edb5d6a7505e08e064b3,Flat,4,2024-04-22 19:41:46,2024-04-22 19:45:19,1,0,2,1,2,2024-04-22T19:42:39Z,0,2,2,0
65d1edb5d6a7505e08e064b3,Flat,4,2024-04-22 19:41:46,2024-04-22 19:45:19,2,1,1,0,2,2024-04-22T19:43:20Z,40.55200004577637,1,2,3
65d1edb5d6a7505e08e064b3,Flat,4,2024-04-22 19:41:46,2024-04-22 19:45:19,3,1,0,0,2,2024-04-22T19:43:44Z,23.812999963760376,0,2,1
65d1edb5d6a7505e08e064b3,Flat,4,2024-04-22 19:41:46,2024-04-22 19:45:19,4,1,0,1,2,2024-04-22T19:44:16Z,32.78699994087219,1,2,1
65d1edb5d6a7505e08e064b3,Flat,4,2024-04-22 19:41:46,2024-04-22 19:45:19,5,1,0,2,2,2024-04-22T19:44:33Z,16.31599998474121,0,3,1
65d1edb5d6a7505e08e064b3,Flat,4,2024-04-22 19:41:46,2024-04-22 19:45:19,6,0,2,0,1,2024-04-22T19:44:57Z,24.70800018310547,1,1,4
65d1edb5d6a7505e08e064b3,Flat,4,2024-04-22 19:41:46,2024-04-22 19:45:19,7,0,1,1,0,2024-04-22T19:45:18Z,20.46399998664856,4,0,3
65d1edb5d6a7505e08e064b3,Flat,4,2024-04-22 19:41:46,2024-04-22 19:45:19,8,0,2,0,0,2024-04-22T19:45:36Z,17.82799983024597,2,1,2
5e3b0defeab8663234a735c0,Flat,1,2024-04-22 19:42:28,2024-04-22 19:45:28,1,0,2,1,0,2024-04-22T19:43:05Z,0,2,0,0
5e3b0defeab8663234a735c0,Flat,1,2024-04-22 19:42:28,2024-04-22 19:45:28,2,0,2,2,0,2024-04-22T19:43:24Z,18.983999967575073,3,0,1
5e3b0defeab8663234a735c0,Flat,1,2024-04-22 19:42:28,2024-04-22 19:45:28,3,1,2,2,0,2024-04-22T19:43:47Z,22.882999897003174,4,0,1
5e3b0defeab8663234a735c0,Flat,1,2024-04-22 19:42:28,2024-04-22 19:45:28,4,1,2,1,0,2024-04-22T19:43:59Z,11.746000051498413,3,0,1
5e3b0defeab8663234a735c0,Flat,1,2024-04-22 19:42:28,2024-04-22 19:45:28,5,2,2,2,0,2024-04-22T19:44:09Z,10.371000051498413,3,0,2
5e3b0defeab8663234a735c0,Flat,1,2024-04-22 19:42:28,2024-04-22 19:45:28,6,1,2,0,0,2024-04-22T19:44:31Z,21.874000072479248,3,1,2
5e3b0defeab8663234a735c0,Flat,1,2024-04-22 19:42:28,2024-04-22 19:45:28,7,2,1,2,0,2024-04-22T19:44:59Z,28.430999994277954,2,0,3
5e3b0defeab8663234a735c0,Flat,1,2024-04-22 19:42:28,2024-04-22 19:45:28,8,1,1,2,1,2024-04-22T19:45:10Z,10.866999864578247,2,1,2
5b07e80e9d397e0001919fba,Flat,2,2024-04-22 19:43:36,2024-04-22 19:46:04,1,0,0,0,0,2024-04-22T19:43:53Z,0,3,0,0
5b07e80e9d397e0001919fba,Flat,2,2024-04-22 19:43:36,2024-04-22 19:46:04,2,3,0,0,0,2024-04-22T19:44:18Z,25.796000003814697,2,1,1
5b07e80e9d397e0001919fba,Flat,2,2024-04-22 19:43:36,2024-04-22 19:46:04,3,1,0,1,2,2024-04-22T19:44:41Z,22.930999994277954,0,1,3
5b07e80e9d397e0001919fba,Flat,2,2024-04-22 19:43:36,2024-04-22 19:46:04,4,1,2,1,1,2024-04-22T19:44:54Z,12.964000225067139,0,3,2
5b07e80e9d397e0001919fba,Flat,2,2024-04-22 19:43:36,2024-04-22 19:46:04,5,1,2,1,0,2024-04-22T19:45:05Z,10.888999938964844,1,2,1
5b07e80e9d397e0001919fba,Flat,2,2024-04-22 19:43:36,2024-04-22 19:46:04,6,1,1,2,0,2024-04-22T19:45:18Z,12.532999992370605,2,0,2
5b07e80e9d397e0001919fba,Flat,2,2024-04-22 19:43:36,2024-04-22 19:46:04,7,3,2,0,0,2024-04-22T19:45:34Z,16.671000003814697,2,2,3
5b07e80e9d397e0001919fba,Flat,2,2024-04-22 19:43:36,2024-04-22 19:46:04,8,1,1,0,0,2024-04-22T19:45:50Z,16.11299991607666,3,0,2
5b4b0e8d94020800016323ed,Flat,1,2024-04-22 19:44:59,2024-04-22 19:46:32,1,0,0,0,0,2024-04-22T19:45:22Z,0,2,1,0
5b4b0e8d94020800016323ed,Flat,1,2024-04-22 19:44:59,2024-04-22 19:46:32,2,0,0,0,1,2024-04-22T19:45:30Z,7.846999883651733,2,0,1
5b4b0e8d94020800016323ed,Flat,1,2024-04-22 19:44:59,2024-04-22 19:46:32,3,0,0,0,2,2024-04-22T19:45:41Z,11.317000150680542,3,0,1
5b4b0e8d94020800016323ed,Flat,1,2024-04-22 19:44:59,2024-04-22 19:46:32,4,0,1,0,2,2024-04-22T19:45:50Z,8.296000003814697,2,1,1
5b4b0e8d94020800016323ed,Flat,1,2024-04-22 19:44:59,2024-04-22 19:46:32,5,0,0,1,2,2024-04-22T19:45:59Z,9.729999780654907,2,1,2
5b4b0e8d94020800016323ed,Flat,1,2024-04-22 19:44:59,2024-04-22 19:46:32,6,1,0,0,2,2024-04-22T19:46:11Z,11.172000169754028,3,1,2
5b4b0e8d94020800016323ed,Flat,1,2024-04-22 19:44:59,2024-04-22 19:46:32,7,2,0,0,2,2024-04-22T19:46:17Z,6.138000011444092,3,0,1
5b4b0e8d94020800016323ed,Flat,1,2024-04-22 19:44:59,2024-04-22 19:46:32,8,3,0,0,2,2024-04-22T19:46:25Z,8.057999849319458,4,0,1
64139d773ac9a0278d479b1c,Increasing,0,2024-04-22 19:44:06,2024-04-22 19:46:38,1,2,1,0,2,2024-04-22T19:44:44Z,0,2,0,0
64139d773ac9a0278d479b1c,Increasing,0,2024-04-22 19:44:06,2024-04-22 19:46:38,2,1,1,0,2,2024-04-22T19:45:05Z,21.111999988555908,2,0,1
64139d773ac9a0278d479b1c,Increasing,0,2024-04-22 19:44:06,2024-04-22 19:46:38,3,3,0,0,1,2024-04-22T19:45:25Z,19.699000120162964,2,1,3
64139d773ac9a0278d479b1c,Increasing,0,2024-04-22 19:44:06,2024-04-22 19:46:38,4,0,2,0,2,2024-04-22T19:45:42Z,17.45899987220764,3,1,3
64139d773ac9a0278d479b1c,Increasing,0,2024-04-22 19:44:06,2024-04-22 19:46:38,5,1,2,0,2,2024-04-22T19:45:51Z,8.14300012588501,3,0,1
64139d773ac9a0278d479b1c,Increasing,0,2024-04-22 19:44:06,2024-04-22 19:46:38,6,1,2,1,2,2024-04-22T19:46:03Z,12.494999885559082,2,1,1
64139d773ac9a0278d479b1c,Increasing,0,2024-04-22 19:44:06,2024-04-22 19:46:38,7,3,2,0,2,2024-04-22T19:46:18Z,14.677000045776367,4,0,2
64139d773ac9a0278d479b1c,Increasing,0,2024-04-22 19:44:06,2024-04-22 19:46:38,8,3,1,0,2,2024-04-22T19:46:34Z,16.075000047683716,3,0,1
5ede80a7316c240fc78b6f6a,Flat,1,2024-04-22 19:43:54,2024-04-22 19:46:44,1,1,0,0,2,2024-04-22T19:44:23Z,0,4,1,0
5ede80a7316c240fc78b6f6a,Flat,1,2024-04-22 19:43:54,2024-04-22 19:46:44,2,0,1,0,2,2024-04-22T19:44:53Z,29.44600009918213,2,2,2
5ede80a7316c240fc78b6f6a,Flat,1,2024-04-22 19:43:54,2024-04-22 19:46:44,3,3,0,0,2,2024-04-22T19:45:11Z,18.431999921798706,3,2,2
5ede80a7316c240fc78b6f6a,Flat,1,2024-04-22 19:43:54,2024-04-22 19:46:44,4,2,0,1,0,2024-04-22T19:45:27Z,15.39900016784668,1,1,3
5ede80a7316c240fc78b6f6a,Flat,1,2024-04-22 19:43:54,2024-04-22 19:46:44,5,0,2,1,0,2024-04-22T19:45:45Z,18.288999795913696,0,1,2
5ede80a7316c240fc78b6f6a,Flat,1,2024-04-22 19:43:54,2024-04-22 19:46:44,6,1,1,2,2,2024-04-22T19:45:59Z,13.689000129699707,2,1,4
5ede80a7316c240fc78b6f6a,Flat,1,2024-04-22 19:43:54,2024-04-22 19:46:44,7,1,0,1,1,2024-04-22T19:46:17Z,17.81500005722046,2,0,3
5ede80a7316c240fc78b6f6a,Flat,1,2024-04-22 19:43:54,2024-04-22 19:46:44,8,0,2,2,0,2024-04-22T19:46:36Z,19.687000036239624,0,1,4
659ea8c8d23b231204a14e63,Flat,0,2024-04-22 19:41:37,2024-04-22 19:46:51,1,3,0,2,0,2024-04-22T19:42:01Z,0,1,1,0
659ea8c8d23b231204a14e63,Flat,0,2024-04-22 19:41:37,2024-04-22 19:46:51,2,0,2,0,2,2024-04-22T19:44:32Z,150.69599986076355,3,1,4
659ea8c8d23b231204a14e63,Flat,0,2024-04-22 19:41:37,2024-04-22 19:46:51,3,1,1,1,1,2024-04-22T19:44:57Z,25.91000008583069,0,1,4
659ea8c8d23b231204a14e63,Flat,0,2024-04-22 19:41:37,2024-04-22 19:46:51,4,2,0,2,1,2024-04-22T19:45:21Z,23.816999912261963,1,1,3
659ea8c8d23b231204a14e63,Flat,0,2024-04-22 19:41:37,2024-04-22 19:46:51,5,0,1,1,0,2024-04-22T19:45:39Z,18.210000038146973,1,2,4
659ea8c8d23b231204a14e63,Flat,0,2024-04-22 19:41:37,2024-04-22 19:46:51,6,3,0,0,2,2024-04-22T19:46:02Z,22.111999988555908,1,1,4
659ea8c8d23b231204a14e63,Flat,0,2024-04-22 19:41:37,2024-04-22 19:46:51,7,0,2,0,2,2024-04-22T19:46:23Z,20.999000072479248,3,1,2
659ea8c8d23b231204a14e63,Flat,0,2024-04-22 19:41:37,2024-04-22 19:46:51,8,0,2,1,0,2024-04-22T19:46:42Z,19.0239999294281,2,1,2
58b99fcaf814e400015249bc,Flat,0,2024-04-22 20:02:01,2024-04-22 20:03:03,1,0,0,0,0,2024-04-22T20:02:04Z,0,1,2,0
58b99fcaf814e400015249bc,Flat,0,2024-04-22 20:02:01,2024-04-22 20:03:03,2,3,1,0,0,2024-04-22T20:02:15Z,10.373000144958496,0,3,2
58b99fcaf814e400015249bc,Flat,0,2024-04-22 20:02:01,2024-04-22 20:03:03,3,1,1,2,2,2024-04-22T20:02:22Z,7.917999982833862,2,0,3
58b99fcaf814e400015249bc,Flat,0,2024-04-22 20:02:01,2024-04-22 20:03:03,4,1,1,2,1,2024-04-22T20:02:27Z,4.705999851226807,1,0,1
58b99fcaf814e400015249bc,Flat,0,2024-04-22 20:02:01,2024-04-22 20:03:03,5,2,0,1,2,2024-04-22T20:02:37Z,9.851999998092651,3,0,4
58b99fcaf814e400015249bc,Flat,0,2024-04-22 20:02:01,2024-04-22 20:03:03,6,2,1,1,2,2024-04-22T20:02:41Z,3.8970000743865967,2,0,1
58b99fcaf814e400015249bc,Flat,0,2024-04-22 20:02:01,2024-04-22 20:03:03,7,1,0,2,2,2024-04-22T20:02:50Z,8.971999883651733,3,0,3
58b99fcaf814e400015249bc,Flat,0,2024-04-22 20:02:01,2024-04-22 20:03:03,8,1,1,2,0,2024-04-22T20:02:56Z,6.372000217437744,1,1,2
60c5165878a82f763c29536a,Flat,2,2024-04-22 19:48:57,2024-04-22 19:50:10,1,0,1,0,0,2024-04-22T19:49:17Z,0,2,1,0
60c5165878a82f763c29536a,Flat,2,2024-04-22 19:48:57,2024-04-22 19:50:10,2,0,1,1,0,2024-04-22T19:49:28Z,11.077000141143799,3,1,1
60c5165878a82f763c29536a,Flat,2,2024-04-22 19:48:57,2024-04-22 19:50:10,3,1,1,1,0,2024-04-22T19:49:40Z,11.649999856948853,4,1,1
60c5165878a82f763c29536a,Flat,2,2024-04-22 19:48:57,2024-04-22 19:50:10,4,1,1,2,0,2024-04-22T19:49:45Z,5.362000226974487,3,2,1
60c5165878a82f763c29536a,Flat,2,2024-04-22 19:48:57,2024-04-22 19:50:10,5,2,0,0,0,2024-04-22T19:49:53Z,7.71399998664856,1,1,3
60c5165878a82f763c29536a,Flat,2,2024-04-22 19:48:57,2024-04-22 19:50:10,6,2,0,0,0,2024-04-22T19:49:59Z,5.574999809265137,1,1,0
60c5165878a82f763c29536a,Flat,2,2024-04-22 19:48:57,2024-04-22 19:50:10,7,2,0,0,0,2024-04-22T19:50:02Z,3.267000198364258,1,1,0
60c5165878a82f763c29536a,Flat,2,2024-04-22 19:48:57,2024-04-22 19:50:10,8,2,0,0,0,2024-04-22T19:50:04Z,2.6469998359680176,1,1,0
5fa01b6003aed3026366571c,Increasing,4,2024-04-22 19:48:50,2024-04-22 19:50:18,1,0,0,0,0,2024-04-22T19:50:57Z,0,2,4,0
5fa01b6003aed3026366571c,Increasing,4,2024-04-22 19:48:50,2024-04-22 19:50:18,2,1,0,0,0,2024-04-22T19:51:26Z,28.27900004386902,1,3,1
5fa01b6003aed3026366571c,Increasing,4,2024-04-22 19:48:50,2024-04-22 19:50:18,3,1,1,1,1,2024-04-22T19:51:37Z,11.516000032424927,2,0,3
5fa01b6003aed3026366571c,Increasing,4,2024-04-22 19:48:50,2024-04-22 19:50:18,4,1,0,1,1,2024-04-22T19:51:45Z,7.7820000648498535,1,1,1
5fa01b6003aed3026366571c,Increasing,4,2024-04-22 19:48:50,2024-04-22 19:50:18,5,0,0,1,1,2024-04-22T19:51:50Z,4.937999963760376,2,2,1
5fa01b6003aed3026366571c,Increasing,4,2024-04-22 19:48:50,2024-04-22 19:50:18,6,0,0,0,1,2024-04-22T19:51:55Z,5.0929999351501465,3,3,1
5fa01b6003aed3026366571c,Increasing,4,2024-04-22 19:48:50,2024-04-22 19:50:18,7,0,1,0,1,2024-04-22T19:52:03Z,8.361000061035156,4,2,1
5fa01b6003aed3026366571c,Increasing,4,2024-04-22 19:48:50,2024-04-22 19:50:18,8,0,1,1,1,2024-04-22T19:52:09Z,5.543999910354614,3,1,1
5e28e735ea776009d4d15c34,Flat,0,2024-04-22 20:01:13,2024-04-22 20:03:19,1,0,0,0,0,2024-04-22T20:01:27Z,0,1,4,0
5e28e735ea776009d4d15c34,Flat,0,2024-04-22 20:01:13,2024-04-22 20:03:19,2,1,1,1,1,2024-04-22T20:01:42Z,14.723000049591064,3,0,4
5e28e735ea776009d4d15c34,Flat,0,2024-04-22 20:01:13,2024-04-22 20:03:19,3,2,2,2,2,2024-04-22T20:01:58Z,16.332000017166138,0,0,4
5e28e735ea776009d4d15c34,Flat,0,2024-04-22 20:01:13,2024-04-22 20:03:19,4,3,2,2,2,2024-04-22T20:02:13Z,15.071000099182129,0,0,1
5e28e735ea776009d4d15c34,Flat,0,2024-04-22 20:01:13,2024-04-22 20:03:19,5,0,1,1,1,2024-04-22T20:02:27Z,13.696999788284302,4,1,4
5e28e735ea776009d4d15c34,Flat,0,2024-04-22 20:01:13,2024-04-22 20:03:19,6,1,2,2,2,2024-04-22T20:02:46Z,18.640000104904175,0,0,4
5e28e735ea776009d4d15c34,Flat,0,2024-04-22 20:01:13,2024-04-22 20:03:19,7,1,0,0,0,2024-04-22T20:03:01Z,14.775000095367432,0,3,3
5e28e735ea776009d4d15c34,Flat,0,2024-04-22 20:01:13,2024-04-22 20:03:19,8,2,1,1,1,2024-04-22T20:03:12Z,11.835999965667725,3,0,4
5ea0c2b2d1a9320c004f2969,Flat,1,2024-04-22 20:01:35,2024-04-22 20:02:59,1,0,0,0,0,2024-04-22T20:01:42Z,0,2,1,0
5ea0c2b2d1a9320c004f2969,Flat,1,2024-04-22 20:01:35,2024-04-22 20:02:59,2,1,1,0,0,2024-04-22T20:01:58Z,15.88099980354309,4,0,2
5ea0c2b2d1a9320c004f2969,Flat,1,2024-04-22 20:01:35,2024-04-22 20:02:59,3,1,1,0,2,2024-04-22T20:02:06Z,8.135000228881836,3,1,1
5ea0c2b2d1a9320c004f2969,Flat,1,2024-04-22 20:01:35,2024-04-22 20:02:59,4,2,1,0,2,2024-04-22T20:02:17Z,10.597999811172485,2,2,1
5ea0c2b2d1a9320c004f2969,Flat,1,2024-04-22 20:01:35,2024-04-22 20:02:59,5,1,1,0,0,2024-04-22T20:02:25Z,8.049999952316284,4,0,2
5ea0c2b2d1a9320c004f2969,Flat,1,2024-04-22 20:01:35,2024-04-22 20:02:59,6,2,0,1,0,2024-04-22T20:02:35Z,9.883000135421753,1,3,3
5ea0c2b2d1a9320c004f2969,Flat,1,2024-04-22 20:01:35,2024-04-22 20:02:59,7,1,1,0,1,2024-04-22T20:02:46Z,11.467999935150146,3,0,4
5ea0c2b2d1a9320c004f2969,Flat,1,2024-04-22 20:01:35,2024-04-22 20:02:59,8,1,0,0,0,2024-04-22T20:02:53Z,6.75,3,1,2
5c2d4c6a70d93a0001223e5d,Flat,4,2024-04-22 19:31:02,2024-04-22 19:38:46,1,2,1,1,0,2024-04-22T19:31:40Z,0,3,2,0
5c2d4c6a70d93a0001223e5d,Flat,4,2024-04-22 19:31:02,2024-04-22 19:38:46,2,1,1,1,0,2024-04-22T19:32:28Z,47.99000000953674,4,3,1
5c2d4c6a70d93a0001223e5d,Flat,4,2024-04-22 19:31:02,2024-04-22 19:38:46,3,1,0,0,1,2024-04-22T19:32:56Z,27.86400008201599,1,2,3
5c2d4c6a70d93a0001223e5d,Flat,4,2024-04-22 19:31:02,2024-04-22 19:38:46,4,2,2,0,1,2024-04-22T19:33:36Z,40.319000005722046,0,1,2
5c2d4c6a70d93a0001223e5d,Flat,4,2024-04-22 19:31:02,2024-04-22 19:38:46,5,0,2,0,1,2024-04-22T19:34:03Z,26.27900004386902,0,1,1
5c2d4c6a70d93a0001223e5d,Flat,4,2024-04-22 19:31:02,2024-04-22 19:38:46,6,0,2,0,0,2024-04-22T19:35:20Z,77.00600004196167,1,2,1
5c2d4c6a70d93a0001223e5d,Flat,4,2024-04-22 19:31:02,2024-04-22 19:38:46,7,0,1,1,0,2024-04-22T19:35:55Z,35.258999824523926,3,2,2
5c2d4c6a70d93a0001223e5d,Flat,4,2024-04-22 19:31:02,2024-04-22 19:38:46,8,0,0,2,2,2024-04-22T19:37:27Z,91.78400015830994,0,0,3
627e7e91d0e389328983e765,Increasing,4,2024-04-22 19:35:49,2024-04-22 19:38:48,1,1,0,0,0,2024-04-22T19:36:30Z,0,3,0,0
627e7e91d0e389328983e765,Increasing,4,2024-04-22 19:35:49,2024-04-22 19:38:48,2,0,1,1,2,2024-04-22T19:36:52Z,21.717999935150146,0,0,4
627e7e91d0e389328983e765,Increasing,4,2024-04-22 19:35:49,2024-04-22 19:38:48,3,0,2,1,1,2024-04-22T19:37:17Z,25.888999938964844,0,2,2
627e7e91d0e389328983e765,Increasing,4,2024-04-22 19:35:49,2024-04-22 19:38:48,4,1,1,0,2,2024-04-22T19:37:37Z,19.167999982833862,1,0,4
627e7e91d0e389328983e765,Increasing,4,2024-04-22 19:35:49,2024-04-22 19:38:48,5,0,2,1,2,2024-04-22T19:37:48Z,11.367000102996826,0,1,3
627e7e91d0e389328983e765,Increasing,4,2024-04-22 19:35:49,2024-04-22 19:38:48,6,3,0,0,2,2024-04-22T19:38:05Z,17.162999868392944,3,0,3
627e7e91d0e389328983e765,Increasing,4,2024-04-22 19:35:49,2024-04-22 19:38:48,7,3,0,0,0,2024-04-22T19:38:22Z,16.639000177383423,4,0,1
627e7e91d0e389328983e765,Increasing,4,2024-04-22 19:35:49,2024-04-22 19:38:48,8,2,0,0,0,2024-04-22T19:38:43Z,20.75600004196167,3,1,1
65ccc928efd96247301df0eb,Increasing,3,2024-04-22 19:39:06,2024-04-22 19:42:06,1,0,1,0,0,2024-04-22T19:39:31Z,0,3,4,0
65ccc928efd96247301df0eb,Increasing,3,2024-04-22 19:39:06,2024-04-22 19:42:06,2,1,1,1,0,2024-04-22T19:39:58Z,26.734999895095825,3,2,2
65ccc928efd96247301df0eb,Increasing,3,2024-04-22 19:39:06,2024-04-22 19:42:06,3,1,1,0,2,2024-04-22T19:40:16Z,17.70800018310547,3,2,2
65ccc928efd96247301df0eb,Increasing,3,2024-04-22 19:39:06,2024-04-22 19:42:06,4,1,1,0,2,2024-04-22T19:40:37Z,21.08999991416931,3,2,0
65ccc928efd96247301df0eb,Increasing,3,2024-04-22 19:39:06,2024-04-22 19:42:06,5,1,1,1,0,2024-04-22T19:40:58Z,21.246999979019165,3,2,2
65ccc928efd96247301df0eb,Increasing,3,2024-04-22 19:39:06,2024-04-22 19:42:06,6,0,1,0,0,2024-04-22T19:41:16Z,18.14800000190735,3,4,2
65ccc928efd96247301df0eb,Increasing,3,2024-04-22 19:39:06,2024-04-22 19:42:06,7,0,1,1,0,2024-04-22T19:41:30Z,14.266000032424927,2,3,1
65ccc928efd96247301df0eb,Increasing,3,2024-04-22 19:39:06,2024-04-22 19:42:06,8,2,1,0,2,2024-04-22T19:41:54Z,23.57200002670288,2,2,3
5e7a2c8990574006b633ec09,Increasing,2,2024-04-22 20:12:27,2024-04-22 20:14:00,1,0,0,0,0,2024-04-22T20:12:35Z,0,1,3,0
