StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,CouldLearn_1,CouldLearn_2,CouldLearn_3,Confidence_NC,Confidence_MS,Confidence_CV,Confidence_NC,Confidence_CV,Confidence_MS,turkid,condid,target
1/22/2025 22:02,1/22/2025 22:02,0,100,30,1,1/22/2025 22:02,R_6L8vqMiqgRNCRqN,1,1,1,5,4,,,,,5f467b0a0d1aef037515c8c9,2,valuation
1/22/2025 22:02,1/22/2025 22:02,0,100,47,1,1/22/2025 22:02,R_2hbgQf2QYjoe6hb,1,1,1,,,3,5,,,62b33b02025e169cc480c307,-2,customers
1/22/2025 22:02,1/22/2025 22:02,0,100,46,1,1/22/2025 22:02,R_6QdD2noEWQCyErn,2,2,2,1,1,,,,,63d6f2705562fd353b7948dc,2,valuation
1/22/2025 22:02,1/22/2025 22:02,0,100,31,1,1/22/2025 22:02,R_7dTss21dzBdqpph,-2,-2,-2,,,1,1,,,6687fc18bfaea38375640cd7,-2,customers
1/22/2025 22:02,1/22/2025 22:02,0,100,17,1,1/22/2025 22:02,R_5im01hAqo6s4KHp,2,2,2,3,4,,,,,67871b7310fcb596ca70075d,-2,valuation
1/22/2025 22:02,1/22/2025 22:03,0,100,34,1,1/22/2025 22:03,R_21NZ2Pm8y0gqUBb,1,1,1,,,,,2,4,5bf2f728bd9f150001f6cc42,-2,competitors
1/22/2025 22:02,1/22/2025 22:03,0,100,30,1,1/22/2025 22:03,R_5dNaFO6VG3zmivN,1,0,1,4,5,,,,,565c6791c121fe0012fc3caf,2,valuation
1/22/2025 22:02,1/22/2025 22:03,0,100,38,1,1/22/2025 22:03,R_2HRCXtOHRbeuPxG,-1,-1,-1,,,2,4,,,5a7cb83a000dab00018c530b,-2,customers
1/22/2025 22:02,1/22/2025 22:03,0,100,25,1,1/22/2025 22:03,R_233BBMZyfwCDRU0,-2,-2,-2,,,1,2,,,675838ed6e5e7e74d0f1040d,-2,customers
1/22/2025 22:02,1/22/2025 22:03,0,100,39,1,1/22/2025 22:03,R_5eE6lBybKa1frGa,1,1,1,,,3,4,,,66b1b543a0f22b4315d1bcb9,2,customers
1/22/2025 22:02,1/22/2025 22:03,0,100,49,1,1/22/2025 22:03,R_2pEdFkIhzqvzTgA,2,2,1,,,,,5,3,56ca0400b30699000bd9d94f,2,competitors
1/22/2025 22:03,1/22/2025 22:03,0,100,26,1,1/22/2025 22:03,R_3wSNWRn2AP6SoEu,-2,0,-1,,,,,2,3,6478c2e1fdc31dee92f51fcb,-2,competitors
1/22/2025 22:02,1/22/2025 22:03,0,100,62,1,1/22/2025 22:03,R_2uAsMZDvXaw8a6R,0,-1,0,,,3,2,,,678272b9a51565befd5adb61,-2,customers
1/22/2025 22:02,1/22/2025 22:03,0,100,44,1,1/22/2025 22:03,R_2nm5eAK5DMHpV29,0,1,0,4,2,,,,,6719161d996cdcc96efba19b,2,valuation
1/22/2025 22:03,1/22/2025 22:03,0,100,37,1,1/22/2025 22:03,R_5QF9Bn9qBLF9iNb,-2,-1,-1,2,3,,,,,676dad9d7fa07103fc028606,-2,valuation
1/22/2025 22:03,1/22/2025 22:03,0,100,32,1,1/22/2025 22:03,R_8tQAGxCtpwFrIml,1,1,1,,,4,2,,,674d7442a7ccdca6c81cbb63,-2,customers
1/22/2025 22:03,1/22/2025 22:04,0,100,19,1,1/22/2025 22:04,R_2h5eKYZueY9hIIN,0,0,0,2,5,,,,,67861bf68c49aac1082f8d57,-2,valuation
1/22/2025 22:03,1/22/2025 22:04,0,100,54,1,1/22/2025 22:04,R_1DTthuaOJdxo7v8,1,1,0,,,,,3,4,670e735764f379104d34dac2,-2,competitors
1/22/2025 22:03,1/22/2025 22:04,0,100,22,1,1/22/2025 22:04,R_2CHeVG065bIFUK1,1,1,1,,,,,4,2,67486ef5b88595ed8d20fe7c,2,competitors
1/22/2025 22:03,1/22/2025 22:04,0,100,52,1,1/22/2025 22:04,R_80MlLDHIqx6aJyd,1,0,-1,,,5,2,,,67680db17d6ae2b7346a584c,-2,customers
1/22/2025 22:04,1/22/2025 22:04,0,100,20,1,1/22/2025 22:04,R_69cvSXPpiMB65EK,-2,-2,-2,1,1,,,,,5acbd1ecf69e940001d9cd4d,-2,valuation
1/22/2025 22:03,1/22/2025 22:04,0,100,34,1,1/22/2025 22:04,R_2r7IfzqmZlEfI2d,1,1,1,,,,,2,4,66940cb3d46ba2b4049b3e5c,-2,competitors
1/22/2025 22:03,1/22/2025 22:04,0,100,55,1,1/22/2025 22:04,R_1OLfK2bbR56F5SN,0,1,-1,,,,,5,3,676851679f105d8577d02eac,-2,competitors
1/22/2025 22:03,1/22/2025 22:04,0,100,35,1,1/22/2025 22:04,R_8mJLdMWrl8oXUeR,1,1,1,,,4,2,,,66afe5970b0a8ef50ff7cfd8,-2,customers
1/22/2025 22:04,1/22/2025 22:04,0,100,19,1,1/22/2025 22:04,R_102MvaIYZzRezlL,-2,-2,-2,,,,,3,3,6732d7e668e0e0b1e4d10cbd,-2,competitors
1/22/2025 22:04,1/22/2025 22:04,0,100,43,1,1/22/2025 22:04,R_3XjbJrFAD7pn5El,1,0,0,,,,,2,4,678d702b1b04e7a307fdfde5,2,competitors
1/22/2025 22:04,1/22/2025 22:04,0,100,22,1,1/22/2025 22:04,R_2uCe1ojdH62ZAZt,1,0,0,,,,,5,5,6272f5f3d37c1c9e88c115a2,2,competitors
1/22/2025 22:03,1/22/2025 22:04,0,100,55,1,1/22/2025 22:04,R_7EvnwdS5BEePUDY,0,1,0,4,3,,,,,6711c0f9ec8d941dbd4c13c3,-2,valuation
1/22/2025 22:04,1/22/2025 22:04,0,100,26,1,1/22/2025 22:04,R_5kFHZ7EiW0Zcwpx,1,1,1,4,3,,,,,678fdfa030aa1b9b033e6ea9,-2,valuation
1/22/2025 22:04,1/22/2025 22:04,0,100,44,1,1/22/2025 22:04,R_1z6koBtfVrFboxc,1,1,1,2,4,,,,,678ba741cab677d4c822723e,-2,valuation
1/22/2025 22:03,1/22/2025 22:04,0,100,104,1,1/22/2025 22:04,R_16biboLjTv3fSOv,-1,0,1,,,2,4,,,6466e6a8f3ab2a0f9c362e95,-2,customers
1/22/2025 22:04,1/22/2025 22:04,0,100,49,1,1/22/2025 22:05,R_2EMSrdcrx7pFabo,1,1,1,,,4,2,,,5cbcadbe0b073500018c5f73,2,customers
1/22/2025 22:04,1/22/2025 22:05,0,100,23,1,1/22/2025 22:05,R_3GW7aGMEl7qCwjE,-2,-2,-2,4,4,,,,,5f4ee7ff2c5da213f015a27e,2,valuation
1/22/2025 22:04,1/22/2025 22:05,0,100,65,1,1/22/2025 22:05,R_5fOUALzJElmcXn7,1,1,1,,,4,4,,,6739075d10227690e7d142ed,2,customers
1/22/2025 22:04,1/22/2025 22:05,0,100,56,1,1/22/2025 22:05,R_3wLbruTddouxa5Z,1,2,1,2,4,,,,,678bbe931c775d9dbc210628,-2,valuation
1/22/2025 22:04,1/22/2025 22:05,0,100,56,1,1/22/2025 22:05,R_33ahSYII8WGhkCh,1,1,1,2,4,,,,,66a926551ab3748f5d5348aa,2,valuation
1/22/2025 22:04,1/22/2025 22:05,0,100,42,1,1/22/2025 22:05,R_1LjqFmeXKNiTbTj,-2,-2,-2,,,,,2,2,66439d339e8b25efa8cb4b9a,-2,competitors
1/22/2025 22:04,1/22/2025 22:05,0,100,36,1,1/22/2025 22:05,R_62JiCEZE1XFoLvJ,1,1,-1,5,4,,,,,678dbad423480901e47ad481,-2,valuation
1/22/2025 22:04,1/22/2025 22:05,0,100,38,1,1/22/2025 22:05,R_6FV9BrZvItRgCIq,1,-1,1,,,,,2,4,67895c958755dc21bbadfbdf,2,competitors
1/22/2025 22:05,1/22/2025 22:05,0,100,28,1,1/22/2025 22:05,R_58UNAXNjK61Tuea,1,1,0,5,4,,,,,66294025a201ede515fc1901,2,valuation
1/22/2025 22:05,1/22/2025 22:05,0,100,32,1,1/22/2025 22:05,R_6kEULSxLIhpw0ht,0,1,1,,,4,3,,,672ab38f104e8899317d9fda,2,customers
1/22/2025 22:05,1/22/2025 22:05,0,100,31,1,1/22/2025 22:05,R_3VBkbLpSTRAi5I5,1,1,1,,,,,3,5,6444b1e677ebe8b4e2c23abd,2,competitors
1/22/2025 22:04,1/22/2025 22:06,0,100,113,1,1/22/2025 22:06,R_1I4ibZ7KYkMwzqV,2,2,2,3,3,,,,,676855ee7cc2112f98f31e1d,2,valuation
1/22/2025 22:05,1/22/2025 22:06,0,100,68,1,1/22/2025 22:06,R_3KOZJGbad4MU2e1,1,1,1,,,,,2,4,67782587ee3a78fe6cafadbb,-2,competitors
1/22/2025 22:05,1/22/2025 22:06,0,100,33,1,1/22/2025 22:06,R_7LCHks8Hn33Qdz5,2,2,2,,,,,5,3,66f1c0fde4b420e5ef2c30d8,2,competitors
1/22/2025 22:05,1/22/2025 22:06,0,100,47,1,1/22/2025 22:06,R_5fwYgHNfxQRxzVw,2,1,1,,,,,4,5,6697be0e52341e4b560bcf57,2,competitors
1/22/2025 22:05,1/22/2025 22:06,0,100,67,1,1/22/2025 22:06,R_28MPfUe57C80sQY,1,2,1,2,5,,,,,6734f1a1bb7c7049f1af7029,2,valuation
1/22/2025 22:05,1/22/2025 22:07,0,100,122,1,1/22/2025 22:07,R_3I4rZjXYPVhwSrO,1,1,1,,,4,3,,,66f45c9b8bbc7700d44507cc,2,customers
1/22/2025 22:07,1/22/2025 22:07,0,100,38,1,1/22/2025 22:07,R_8eXg8aWfjGr1OPU,1,1,2,,,3,5,,,672df806e7c2f55e8e2bf477,2,customers
1/22/2025 22:06,1/22/2025 22:07,0,100,78,1,1/22/2025 22:07,R_5n18HwxV65vwShU,1,1,0,,,,,1,4,6788feea79f4b9c3bded8255,2,competitors
1/22/2025 22:07,1/22/2025 22:07,0,100,19,1,1/22/2025 22:07,R_8wEsEU1tvWHoa2r,1,1,1,,,,,2,5,676d2df3bc51ca55f589ecfc,-2,competitors
1/22/2025 22:07,1/22/2025 22:07,0,100,29,1,1/22/2025 22:07,R_2QGqezZmAe9YUID,1,0,0,1,5,,,,,6761d7843f52c97b6028f43a,2,valuation
1/22/2025 22:06,1/22/2025 22:07,0,100,70,1,1/22/2025 22:07,R_3ptYIbJ9JKryB53,1,1,1,,,4,2,,,6732eac7f92b3be7edca9b89,-2,customers
1/22/2025 22:06,1/22/2025 22:08,0,100,72,1,1/22/2025 22:08,R_5m3PFz7jhh8LCZ4,2,2,1,4,4,,,,,67213537ddccc00ea1650bac,2,valuation
1/22/2025 22:07,1/22/2025 22:08,0,100,22,1,1/22/2025 22:08,R_76hhFpEHzXSHz41,1,1,1,,,,,3,4,67769edbe71fa161c1a418e1,2,competitors
1/22/2025 22:08,1/22/2025 22:08,0,100,23,1,1/22/2025 22:08,R_7a8m53ZZcjM9IBj,-1,-1,-1,,,,,3,4,5ade6f4709eae2000112e9e2,-2,competitors
1/22/2025 22:07,1/22/2025 22:08,0,100,70,1,1/22/2025 22:08,R_2z7ONdDBWLtVtDt,0,0,-1,,,,,4,4,676d220cd6e7101ccba18ba5,-2,competitors
1/22/2025 22:08,1/22/2025 22:08,0,100,13,1,1/22/2025 22:08,R_2Q3iJobXbnS23MO,1,1,1,,,3,3,,,5c98d95567af090017f3b80c,2,customers
1/22/2025 22:08,1/22/2025 22:09,0,100,13,1,1/22/2025 22:09,R_3RWglHp90nIWMH6,-1,-1,-1,1,1,,,,,63f7a84b6e32b3b093b7b241,-2,valuation
1/22/2025 22:08,1/22/2025 22:09,0,100,34,1,1/22/2025 22:09,R_7zYEa79PTX7cAHw,-2,-2,-2,,,,,2,3,590d0c9c1211f9000142af16,2,competitors
1/22/2025 22:08,1/22/2025 22:09,0,100,60,1,1/22/2025 22:09,R_1FK9AF4MVkdu01Q,2,1,2,4,5,,,,,6767d177ad14b5108c2b0348,-2,valuation
1/22/2025 22:08,1/22/2025 22:09,0,100,54,1,1/22/2025 22:09,R_1u5dLPtz3cojoDn,-1,1,-1,3,3,,,,,662bdd8c97c290536da33e88,-2,valuation
1/22/2025 22:09,1/22/2025 22:09,0,100,18,1,1/22/2025 22:09,R_8X08hIim3UWBFet,1,2,1,,,,,4,4,67533900abe33875786164cc,-2,competitors
1/22/2025 22:09,1/22/2025 22:09,0,100,19,1,1/22/2025 22:09,R_1xuvplyB2A22rLP,1,1,1,,,,,5,5,6712fe1173dfa2bfa2d6294b,2,competitors
1/22/2025 22:09,1/22/2025 22:10,0,100,21,1,1/22/2025 22:10,R_8FVQ2ijFNH7uJQw,0,1,-1,,,,,3,3,67312b11b3b03782a0e79f79,-2,competitors
1/22/2025 22:09,1/22/2025 22:10,0,100,23,1,1/22/2025 22:10,R_1rod4dsJ9v2hEbL,1,-1,-1,,,4,3,,,5d7eb63f85d34b0017658143,-2,customers
1/22/2025 22:09,1/22/2025 22:10,0,100,52,1,1/22/2025 22:10,R_7AESLQ1VHxwZamc,1,1,0,1,5,,,,,673520973e45f02809e56f00,-2,valuation
1/22/2025 22:09,1/22/2025 22:10,0,100,18,1,1/22/2025 22:10,R_8etwU7AeIAt5Cue,1,2,2,,,5,4,,,5b68c9eb87af310001584803,2,customers
1/22/2025 22:09,1/22/2025 22:10,0,100,29,1,1/22/2025 22:10,R_12GsRHRkFcbCD7W,1,1,1,,,4,1,,,65366fac14a02ad857b2b94e,2,customers
1/22/2025 22:09,1/22/2025 22:10,0,100,30,1,1/22/2025 22:10,R_3L5URqflhJt95V7,-1,-1,-2,,,,,1,1,66f19d2803d24d89a12c27ee,-2,competitors
1/22/2025 22:09,1/22/2025 22:10,0,100,46,1,1/22/2025 22:10,R_62tHDZy3vFgM92k,-1,0,0,,,4,2,,,672bd32a765f7aaaada47150,-2,customers
1/22/2025 22:09,1/22/2025 22:10,0,100,37,1,1/22/2025 22:10,R_8YmvUBtX1ybJOoN,-2,-1,-1,2,3,,,,,62e154f05a9102fd27cdf5fd,-2,valuation
1/22/2025 22:10,1/22/2025 22:10,0,100,29,1,1/22/2025 22:10,R_2NKyuIYk9LYmw95,1,1,1,5,5,,,,,5d68c8aa40524c00189e8ac2,2,valuation
1/22/2025 22:09,1/22/2025 22:10,0,100,63,1,1/22/2025 22:10,R_6y1RLtKl5DcjR2l,-1,-1,-1,1,4,,,,,6046c9896dcb88140ac59aaf,2,valuation
1/22/2025 22:10,1/22/2025 22:10,0,100,19,1,1/22/2025 22:10,R_7C9OjhGFPoiRZbM,1,2,2,,,5,4,,,6781103bda92618cef65e3cc,-2,customers
1/22/2025 22:10,1/22/2025 22:10,0,100,38,1,1/22/2025 22:10,R_51jbQ4u15JdE4b3,2,1,1,,,,,4,2,678545cc90e74b3b2e7e1d08,2,competitors
1/22/2025 22:10,1/22/2025 22:10,0,100,21,1,1/22/2025 22:10,R_6wT4qlzt0kuWiuj,1,1,1,,,,,3,3,63bc6e03a6ee3b96041c5e7c,2,competitors
1/22/2025 22:09,1/22/2025 22:10,0,100,63,1,1/22/2025 22:10,R_1qxiEvg9XcDSwbL,2,2,2,,,,,5,5,6738891f43bef4be204c2c45,2,competitors
1/22/2025 22:10,1/22/2025 22:10,0,100,24,1,1/22/2025 22:10,R_6tm6h30nMRBXsJa,-1,-1,-1,,,,,1,1,664cfc36d05e1ed37dd9f91e,2,competitors
1/22/2025 22:09,1/22/2025 22:10,0,100,60,1,1/22/2025 22:10,R_8Mtv9xaWmGW57Ed,0,-2,-1,,,,,4,3,6750255e76e9244e644cf879,2,competitors
1/22/2025 22:10,1/22/2025 22:10,0,100,35,1,1/22/2025 22:10,R_31GnKeuNOlUsm8t,1,1,1,,,1,3,,,63d3fac5cefbcf3878ef6be4,2,customers
1/22/2025 22:10,1/22/2025 22:10,0,100,32,1,1/22/2025 22:10,R_6psRGog1Av6MQyI,-1,-1,-1,,,,,4,1,671f958a0bbabf36f9a3b951,-2,competitors
1/22/2025 22:10,1/22/2025 22:10,0,100,41,1,1/22/2025 22:10,R_8FIOqbfjtiVrQIw,1,1,1,4,2,,,,,63cee98c7cce75401646795a,2,valuation
1/22/2025 22:10,1/22/2025 22:10,0,100,34,1,1/22/2025 22:10,R_1EZGR7W5H6toSh8,1,0,1,4,2,,,,,66661b1242b581f199e49f4c,2,valuation
1/22/2025 22:10,1/22/2025 22:10,0,100,29,1,1/22/2025 22:10,R_3nTdOl8qeGLS1cB,1,1,1,4,4,,,,,670f9fd0a399d73d5af41902,-2,valuation
1/22/2025 22:10,1/22/2025 22:11,0,100,23,1,1/22/2025 22:11,R_5Nn9MgVxkjKVbfJ,1,1,1,5,4,,,,,67850a6e33375eced709b20c,2,valuation
1/22/2025 22:10,1/22/2025 22:11,0,100,17,1,1/22/2025 22:11,R_6GkejCahI6ugK8p,2,2,2,,,3,3,,,6761aefdc46b4d04e918175a,-2,customers
1/22/2025 22:10,1/22/2025 22:11,0,100,24,1,1/22/2025 22:11,R_7lfWuhD4LZL7y9x,1,1,1,,,3,3,,,5b0c65c11e55760001b96e90,2,customers
1/22/2025 22:10,1/22/2025 22:11,0,100,35,1,1/22/2025 22:11,R_10TFFyD6Ws93xOr,-1,-1,0,,,,,2,3,60fe44cbb30b00c89413c27e,2,competitors
1/22/2025 22:10,1/22/2025 22:11,0,100,46,1,1/22/2025 22:11,R_1r00r2uItjgNAWe,1,0,1,,,,,2,2,675bf7be8382f3d6d90032f1,2,competitors
1/22/2025 22:10,1/22/2025 22:11,0,100,59,1,1/22/2025 22:11,R_2oKs6LVTvDtJvSV,-2,0,-1,,,3,1,,,67806a2cfa790bea4d4dc92d,2,customers
1/22/2025 22:10,1/22/2025 22:11,0,100,33,1,1/22/2025 22:11,R_52QDLpD1mohAy4m,0,0,0,,,3,3,,,664bae9ae5900c0b842196f2,-2,customers
1/22/2025 22:10,1/22/2025 22:11,0,100,22,1,1/22/2025 22:11,R_1NrVoJYxUA9abpn,-1,-1,-1,,,3,2,,,62a0b34cbcc5987a8fa73c39,2,customers
1/22/2025 22:11,1/22/2025 22:11,0,100,24,1,1/22/2025 22:11,R_7LcAgWJUeN0lG7G,1,1,1,,,,,2,4,5cb67a7ab73e8a001507fae5,-2,competitors
1/22/2025 22:10,1/22/2025 22:11,0,100,39,1,1/22/2025 22:11,R_5my0ncyvzzjg6om,1,1,1,,,5,4,,,5efe6daf6a2551378201893e,2,customers
1/22/2025 22:10,1/22/2025 22:11,0,100,38,1,1/22/2025 22:11,R_8gx2PBgF5UUl9fP,-2,-2,-2,,,,,1,1,65ccc7e766127e24c9e313a2,-2,competitors
1/22/2025 22:11,1/22/2025 22:11,0,100,22,1,1/22/2025 22:11,R_6aoGkNuBCOtzlbr,-2,-1,-2,,,4,2,,,5ec741f90b0a68183be0ac6d,-2,customers
1/22/2025 22:10,1/22/2025 22:11,0,100,37,1,1/22/2025 22:11,R_8bTFHzsoHkK0fG9,1,0,-1,,,2,4,,,6054986d528d69b89f04aacd,-2,customers
1/22/2025 22:11,1/22/2025 22:11,0,100,20,1,1/22/2025 22:11,R_3TLUrsT9EsEPei2,1,-1,-1,,,5,4,,,678d4b5574c6a54d8f4cafd8,-2,customers
1/22/2025 22:11,1/22/2025 22:11,0,100,22,1,1/22/2025 22:11,R_2ptU6JDNuS5G26B,1,1,1,,,,,2,4,674b513c550b2d74028f19ed,-2,competitors
1/22/2025 22:11,1/22/2025 22:11,0,100,24,1,1/22/2025 22:11,R_7Rsa6ShYxFRKbmh,0,-1,-1,2,2,,,,,6126ecc3ebef11936ed8bfcb,-2,valuation
1/22/2025 22:11,1/22/2025 22:11,0,100,39,1,1/22/2025 22:11,R_8mjZt9OK9MJ1LK9,1,1,1,,,3,4,,,6658e2cb395c02efada6a7a1,-2,customers
1/22/2025 22:11,1/22/2025 22:11,0,100,32,1,1/22/2025 22:11,R_34ldK8wu6BqZeY5,0,-1,-1,,,4,3,,,63d77a647dbf6c0c53b0d375,-2,customers
1/22/2025 22:10,1/22/2025 22:11,0,100,101,1,1/22/2025 22:11,R_1QF9gWjqgwQsIU7,1,1,1,,,4,4,,,665d87b3c0ca792f6395a7c5,-2,customers
1/22/2025 22:11,1/22/2025 22:11,0,100,22,1,1/22/2025 22:11,R_2U3lNwloqwRNKU1,-2,-2,-2,3,2,,,,,5e9086ca917d9039e3c4cd25,-2,valuation
1/22/2025 22:11,1/22/2025 22:11,0,100,22,1,1/22/2025 22:11,R_2Ed0zO1SOkWbNIk,-2,-2,-2,2,2,,,,,6672d8f00699d871b742c432,-2,valuation
1/22/2025 22:11,1/22/2025 22:11,0,100,35,1,1/22/2025 22:11,R_6U4czXnpNaW62U9,-2,-2,-2,,,,,1,1,5fc43c5dcc6b725195c5fe32,-2,competitors
1/22/2025 22:11,1/22/2025 22:11,0,100,30,1,1/22/2025 22:12,R_8QKS322DiOvZMl1,1,1,1,,,,,5,4,67838ffbade9ade16f6faa70,2,competitors
1/22/2025 22:11,1/22/2025 22:12,0,100,40,1,1/22/2025 22:12,R_7KetOoKxml6iZxy,-2,-2,-2,,,1,2,,,6499878a1fa288c0b41d6177,-2,customers
1/22/2025 22:11,1/22/2025 22:12,0,100,24,1,1/22/2025 22:12,R_6OQ8VT7yijMud49,1,1,1,,,3,5,,,628f9cfbee6de7cc7322fecf,-2,customers
1/22/2025 22:11,1/22/2025 22:12,0,100,31,1,1/22/2025 22:12,R_8BstdVmsFk9ButX,-1,-1,-1,4,2,,,,,6655e3832dcc68a1d2ee9229,-2,valuation
1/22/2025 22:11,1/22/2025 22:12,0,100,28,1,1/22/2025 22:12,R_5nqnChwd4W1ZLsu,1,1,1,4,5,,,,,6643bb2edd8c6657e9bc57f1,2,valuation
1/22/2025 22:11,1/22/2025 22:12,0,100,27,1,1/22/2025 22:12,R_3yeVwX447wF8Vzz,2,2,1,,,,,3,5,673726b38e7451a580f3c624,2,competitors
1/22/2025 22:11,1/22/2025 22:12,0,100,39,1,1/22/2025 22:12,R_1OTeuFtagktIBzk,1,1,1,,,,,1,5,5f13cd9693d2ed043a5e7c96,2,competitors
1/22/2025 22:11,1/22/2025 22:12,0,100,40,1,1/22/2025 22:12,R_824mNDQZyijJwDJ,-1,-1,-1,,,,,3,4,5e695632d40a492070942196,-2,competitors
1/22/2025 22:12,1/22/2025 22:12,0,100,15,1,1/22/2025 22:12,R_7KvhMWiFo0aTHha,-1,0,-1,,,4,2,,,669a8660d4a57296b3d666e1,-2,customers
1/22/2025 22:11,1/22/2025 22:12,0,100,26,1,1/22/2025 22:12,R_2fvmvNafZ4BqjiF,0,1,1,,,3,4,,,6578943bda60b06de1ba4628,-2,customers
1/22/2025 22:11,1/22/2025 22:12,0,100,32,1,1/22/2025 22:12,R_7c7z0RkQCYOylug,1,1,1,5,2,,,,,663e26ccdbc470527165388b,2,valuation
1/22/2025 22:11,1/22/2025 22:12,0,100,61,1,1/22/2025 22:12,R_8CqFC4oHu17ftpT,1,1,1,,,4,2,,,678271b88c324472731aa28d,-2,customers
1/22/2025 22:12,1/22/2025 22:12,0,100,20,1,1/22/2025 22:12,R_116ejgkTWPt92Fu,1,1,1,,,4,4,,,671a9df40aa3def0ece893b1,-2,customers
1/22/2025 22:11,1/22/2025 22:12,0,100,39,1,1/22/2025 22:12,R_8X7jDEYwTbwNdmN,1,1,1,,,5,4,,,678e90b836888e376eeedf81,-2,customers
1/22/2025 22:11,1/22/2025 22:12,0,100,76,1,1/22/2025 22:12,R_7GkOyEhzUm08bPJ,-2,-2,-2,,,4,2,,,666c0088634cc2e1573b49ee,-2,customers
1/22/2025 22:11,1/22/2025 22:12,0,100,73,1,1/22/2025 22:12,R_3isR7Crc2NLBIy7,1,1,1,,,3,1,,,610c56ddc029efbacb229c71,2,customers
1/22/2025 22:12,1/22/2025 22:12,0,100,33,1,1/22/2025 22:12,R_3PdUF4MEAIRNawk,1,1,1,,,,,1,1,5b5cff1c9351420001b78419,-2,competitors
1/22/2025 22:12,1/22/2025 22:12,0,100,14,1,1/22/2025 22:12,R_8flS8b58SWMJK9a,1,1,1,,,3,3,,,601d10cca1fb4b04cde830ea,2,customers
1/22/2025 22:12,1/22/2025 22:12,0,100,31,1,1/22/2025 22:12,R_2n0olOvfweu8uYS,1,1,0,4,5,,,,,678cae93b922963699a5430b,-2,valuation
1/22/2025 22:12,1/22/2025 22:12,0,100,24,1,1/22/2025 22:12,R_384KTMgTzLs0Bwt,-1,-1,-2,4,3,,,,,666ee799b9039b8071d8c229,-2,valuation
1/22/2025 22:12,1/22/2025 22:12,0,100,43,1,1/22/2025 22:12,R_6futzfAst884al3,1,1,1,5,1,,,,,66eddcfe67e927db6f0a4768,2,valuation
1/22/2025 22:12,1/22/2025 22:12,0,100,31,1,1/22/2025 22:12,R_3iWFibcu93K8nMl,1,1,0,,,3,4,,,6643a8837540ee80f2d5be45,2,customers
1/22/2025 22:12,1/22/2025 22:12,0,100,48,1,1/22/2025 22:12,R_8eFV32U0yqheZNu,1,1,0,4,4,,,,,67894339aa346efa2532bf8d,-2,valuation
1/22/2025 22:12,1/22/2025 22:13,0,100,42,1,1/22/2025 22:13,R_5i9hwHKOcbZ2oWK,-2,-2,-2,,,1,1,,,5c2ab2de9136140001b90737,-2,customers
1/22/2025 22:11,1/22/2025 22:13,0,100,119,1,1/22/2025 22:13,R_2RgY5mh0fJuo2cc,-1,-1,-1,4,3,,,,,62b44f66a16d45783569fad6,-2,valuation
1/22/2025 22:12,1/22/2025 22:13,0,100,57,1,1/22/2025 22:13,R_20MzPezhf12hB2h,-1,-1,-1,,,4,3,,,600606925db9c892b3939202,2,customers
1/22/2025 22:10,1/22/2025 22:13,0,100,159,1,1/22/2025 22:13,R_8OjG8rBqnk93xrQ,1,0,-1,4,3,,,,,678abd48c68e39c4458eb67b,2,valuation
1/22/2025 22:12,1/22/2025 22:13,0,100,52,1,1/22/2025 22:13,R_3tupQlYou4Qztwh,0,0,0,,,4,3,,,654e3fca4ff8d33df725feae,2,customers
1/22/2025 22:12,1/22/2025 22:13,0,100,35,1,1/22/2025 22:13,R_7vOu3g3H34O0DW9,1,1,-1,4,3,,,,,63d5cbb3c8e15d4cd611bee1,2,valuation
1/22/2025 22:12,1/22/2025 22:13,0,100,34,1,1/22/2025 22:13,R_7gFrVpJBniJWBwh,2,2,2,,,,,5,5,671a39ed676fd14af136620b,-2,competitors
1/22/2025 22:12,1/22/2025 22:13,0,100,35,1,1/22/2025 22:13,R_71nNoHv8IpmUtbG,-2,-2,-2,3,1,,,,,5d1511f1e814b800016108a6,-2,valuation
1/22/2025 22:12,1/22/2025 22:13,0,100,30,1,1/22/2025 22:13,R_6r5qaB80u2KXUid,1,1,1,,,4,4,,,6634e0e2300e0d377e2cf876,2,customers
1/22/2025 22:12,1/22/2025 22:13,0,100,41,1,1/22/2025 22:13,R_586bFcfAx3CSk2R,1,1,1,,,,,4,2,6776071db9b6ba9c5d3c522f,2,competitors
1/22/2025 22:12,1/22/2025 22:13,0,100,82,1,1/22/2025 22:13,R_72tlvrFsOft2n8Z,1,1,1,4,3,,,,,66b4135cd25ace686463b7bb,2,valuation
1/22/2025 22:12,1/22/2025 22:13,0,100,77,1,1/22/2025 22:13,R_2KpAPrythQouRMp,1,1,-1,,,,,1,2,675deea84f6075a2d3a3a95c,-2,competitors
1/22/2025 22:11,1/22/2025 22:13,0,100,119,1,1/22/2025 22:13,R_3SojAQQf882eC9Z,2,2,2,5,5,,,,,6737cd340e95a065d605391e,2,valuation
1/22/2025 22:13,1/22/2025 22:13,0,100,21,1,1/22/2025 22:13,R_8sbJ684DZKoKsTM,-2,-2,-2,3,1,,,,,63469da3cef76cc5b3523b97,-2,valuation
1/22/2025 22:13,1/22/2025 22:13,0,100,23,1,1/22/2025 22:13,R_1bRBMhcSuXciC2J,1,1,1,4,4,,,,,665be0d7c160ab38d0795255,2,valuation
