turkid,choice,round,condid,condition,startdate,enddate,timing,time_to_choose,time_to_completion
71B5DA509362447F9E6DA988F9034B4E,2,9,0,Flat,2025-09-12 19:44:50,2025-09-12 19:46:23,2025-09-12T19:45:28Z,2.7039999961853027,93
71B5DA509362447F9E6DA988F9034B4E,0,10,0,Flat,2025-09-12 19:44:50,2025-09-12 19:46:23,2025-09-12T19:45:31Z,3.2119998931884766,93
71B5DA509362447F9E6DA988F9034B4E,2,11,0,Flat,2025-09-12 19:44:50,2025-09-12 19:46:23,2025-09-12T19:45:35Z,3.704000234603882,93
71B5DA509362447F9E6DA988F9034B4E,1,12,0,Flat,2025-09-12 19:44:50,2025-09-12 19:46:23,2025-09-12T19:45:39Z,4.06499981880188,93
71B5DA509362447F9E6DA988F9034B4E,1,13,0,Flat,2025-09-12 19:44:50,2025-09-12 19:46:23,2025-09-12T19:45:45Z,5.677999973297119,93
71B5DA509362447F9E6DA988F9034B4E,1,14,0,Flat,2025-09-12 19:44:50,2025-09-12 19:46:23,2025-09-12T19:45:48Z,3.552999973297119,93
71B5DA509362447F9E6DA988F9034B4E,1,15,0,Flat,2025-09-12 19:44:50,2025-09-12 19:46:23,2025-09-12T19:45:51Z,3.0400002002716064,93
71B5DA509362447F9E6DA988F9034B4E,1,16,0,Flat,2025-09-12 19:44:50,2025-09-12 19:46:23,2025-09-12T19:45:55Z,3.435999870300293,93
71B5DA509362447F9E6DA988F9034B4E,2,17,0,Flat,2025-09-12 19:44:50,2025-09-12 19:46:23,2025-09-12T19:45:58Z,3.5959999561309814,93
71B5DA509362447F9E6DA988F9034B4E,1,18,0,Flat,2025-09-12 19:44:50,2025-09-12 19:46:23,2025-09-12T19:46:14Z,15.364000082015991,93
71B5DA509362447F9E6DA988F9034B4E,1,19,0,Flat,2025-09-12 19:44:50,2025-09-12 19:46:23,2025-09-12T19:46:17Z,3.052000045776367,93
71B5DA509362447F9E6DA988F9034B4E,1,20,0,Flat,2025-09-12 19:44:50,2025-09-12 19:46:23,2025-09-12T19:46:20Z,3.249000072479248,93
B7BCC484B8354EA690EA40756B9A34C6,0,1,1,Increasing,2025-09-12 19:36:47,2025-09-12 19:41:58,2025-09-12T19:37:14Z,0,311
B7BCC484B8354EA690EA40756B9A34C6,2,2,1,Increasing,2025-09-12 19:36:47,2025-09-12 19:41:58,2025-09-12T19:38:12Z,58.168999910354614,311
B7BCC484B8354EA690EA40756B9A34C6,0,3,1,Increasing,2025-09-12 19:36:47,2025-09-12 19:41:58,2025-09-12T19:38:37Z,24.30999994277954,311
B7BCC484B8354EA690EA40756B9A34C6,0,4,1,Increasing,2025-09-12 19:36:47,2025-09-12 19:41:58,2025-09-12T19:38:55Z,17.85599994659424,311
B7BCC484B8354EA690EA40756B9A34C6,2,5,1,Increasing,2025-09-12 19:36:47,2025-09-12 19:41:58,2025-09-12T19:39:02Z,7.486999988555908,311
B7BCC484B8354EA690EA40756B9A34C6,1,6,1,Increasing,2025-09-12 19:36:47,2025-09-12 19:41:58,2025-09-12T19:39:10Z,8.1010000705719,311
B7BCC484B8354EA690EA40756B9A34C6,0,7,1,Increasing,2025-09-12 19:36:47,2025-09-12 19:41:58,2025-09-12T19:39:17Z,6.865999937057495,311
B7BCC484B8354EA690EA40756B9A34C6,0,8,1,Increasing,2025-09-12 19:36:47,2025-09-12 19:41:58,2025-09-12T19:39:27Z,9.885000228881836,311
B7BCC484B8354EA690EA40756B9A34C6,1,9,1,Increasing,2025-09-12 19:36:47,2025-09-12 19:41:58,2025-09-12T19:39:37Z,10.391999959945679,311
B7BCC484B8354EA690EA40756B9A34C6,0,10,1,Increasing,2025-09-12 19:36:47,2025-09-12 19:41:58,2025-09-12T19:39:53Z,15.310999870300293,311
B7BCC484B8354EA690EA40756B9A34C6,1,11,1,Increasing,2025-09-12 19:36:47,2025-09-12 19:41:58,2025-09-12T19:40:06Z,13.502000093460083,311
B7BCC484B8354EA690EA40756B9A34C6,0,12,1,Increasing,2025-09-12 19:36:47,2025-09-12 19:41:58,2025-09-12T19:40:40Z,34.20700001716614,311
B7BCC484B8354EA690EA40756B9A34C6,2,13,1,Increasing,2025-09-12 19:36:47,2025-09-12 19:41:58,2025-09-12T19:40:46Z,5.575999975204468,311
B7BCC484B8354EA690EA40756B9A34C6,2,14,1,Increasing,2025-09-12 19:36:47,2025-09-12 19:41:58,2025-09-12T19:40:51Z,4.789999961853027,311
B7BCC484B8354EA690EA40756B9A34C6,2,15,1,Increasing,2025-09-12 19:36:47,2025-09-12 19:41:58,2025-09-12T19:40:57Z,6.79200005531311,311
B7BCC484B8354EA690EA40756B9A34C6,0,16,1,Increasing,2025-09-12 19:36:47,2025-09-12 19:41:58,2025-09-12T19:41:12Z,14.80299997329712,311
B7BCC484B8354EA690EA40756B9A34C6,1,17,1,Increasing,2025-09-12 19:36:47,2025-09-12 19:41:58,2025-09-12T19:41:19Z,6.28600001335144,311
B7BCC484B8354EA690EA40756B9A34C6,1,18,1,Increasing,2025-09-12 19:36:47,2025-09-12 19:41:58,2025-09-12T19:41:27Z,8.76199984550476,311
B7BCC484B8354EA690EA40756B9A34C6,2,19,1,Increasing,2025-09-12 19:36:47,2025-09-12 19:41:58,2025-09-12T19:41:37Z,9.463000059127808,311
B7BCC484B8354EA690EA40756B9A34C6,2,20,1,Increasing,2025-09-12 19:36:47,2025-09-12 19:41:58,2025-09-12T19:41:51Z,14.322999954223633,311
ED0140E0071A4ACBA4A821244ED622E8,0,1,1,Increasing,2025-09-12 19:34:47,2025-09-12 19:46:24,2025-09-12T19:35:28Z,0,697
ED0140E0071A4ACBA4A821244ED622E8,0,2,1,Increasing,2025-09-12 19:34:47,2025-09-12 19:46:24,2025-09-12T19:36:08Z,39.557000160217285,697
ED0140E0071A4ACBA4A821244ED622E8,2,3,1,Increasing,2025-09-12 19:34:47,2025-09-12 19:46:24,2025-09-12T19:36:47Z,38.81399989128113,697
ED0140E0071A4ACBA4A821244ED622E8,0,4,1,Increasing,2025-09-12 19:34:47,2025-09-12 19:46:24,2025-09-12T19:37:17Z,30.092000007629395,697
ED0140E0071A4ACBA4A821244ED622E8,2,5,1,Increasing,2025-09-12 19:34:47,2025-09-12 19:46:24,2025-09-12T19:37:47Z,30.624000072479248,697
ED0140E0071A4ACBA4A821244ED622E8,2,6,1,Increasing,2025-09-12 19:34:47,2025-09-12 19:46:24,2025-09-12T19:38:29Z,41.82099986076355,697
ED0140E0071A4ACBA4A821244ED622E8,0,7,1,Increasing,2025-09-12 19:34:47,2025-09-12 19:46:24,2025-09-12T19:38:59Z,29.213000059127808,697
ED0140E0071A4ACBA4A821244ED622E8,0,8,1,Increasing,2025-09-12 19:34:47,2025-09-12 19:46:24,2025-09-12T19:39:26Z,27.460999965667725,697
ED0140E0071A4ACBA4A821244ED622E8,1,9,1,Increasing,2025-09-12 19:34:47,2025-09-12 19:46:24,2025-09-12T19:39:50Z,24.26200008392334,697
ED0140E0071A4ACBA4A821244ED622E8,1,10,1,Increasing,2025-09-12 19:34:47,2025-09-12 19:46:24,2025-09-12T19:40:29Z,38.437000036239624,697
ED0140E0071A4ACBA4A821244ED622E8,1,11,1,Increasing,2025-09-12 19:34:47,2025-09-12 19:46:24,2025-09-12T19:41:07Z,37.85800004005432,697
ED0140E0071A4ACBA4A821244ED622E8,0,12,1,Increasing,2025-09-12 19:34:47,2025-09-12 19:46:24,2025-09-12T19:41:44Z,37.633999824523926,697
ED0140E0071A4ACBA4A821244ED622E8,2,13,1,Increasing,2025-09-12 19:34:47,2025-09-12 19:46:24,2025-09-12T19:42:11Z,26.79800009727478,697
ED0140E0071A4ACBA4A821244ED622E8,2,14,1,Increasing,2025-09-12 19:34:47,2025-09-12 19:46:24,2025-09-12T19:42:39Z,27.657000064849854,697
ED0140E0071A4ACBA4A821244ED622E8,0,15,1,Increasing,2025-09-12 19:34:47,2025-09-12 19:46:24,2025-09-12T19:43:10Z,30.95899987220764,697
ED0140E0071A4ACBA4A821244ED622E8,1,16,1,Increasing,2025-09-12 19:34:47,2025-09-12 19:46:24,2025-09-12T19:43:54Z,44.62700009346008,697
ED0140E0071A4ACBA4A821244ED622E8,2,17,1,Increasing,2025-09-12 19:34:47,2025-09-12 19:46:24,2025-09-12T19:44:28Z,33.75499987602234,697
ED0140E0071A4ACBA4A821244ED622E8,1,18,1,Increasing,2025-09-12 19:34:47,2025-09-12 19:46:24,2025-09-12T19:44:56Z,28.42900013923645,697
ED0140E0071A4ACBA4A821244ED622E8,2,19,1,Increasing,2025-09-12 19:34:47,2025-09-12 19:46:24,2025-09-12T19:45:36Z,39.263999938964844,697
ED0140E0071A4ACBA4A821244ED622E8,1,20,1,Increasing,2025-09-12 19:34:47,2025-09-12 19:46:24,2025-09-12T19:46:08Z,32.14299988746643,697
0A48A8101B2F4F3485F8126D364FFEF2,2,1,0,Flat,2025-09-12 19:44:57,2025-09-12 19:50:39,2025-09-12T19:45:12Z,0,342
0A48A8101B2F4F3485F8126D364FFEF2,1,2,0,Flat,2025-09-12 19:44:57,2025-09-12 19:50:39,2025-09-12T19:45:51Z,39.192999839782715,342
0A48A8101B2F4F3485F8126D364FFEF2,1,3,0,Flat,2025-09-12 19:44:57,2025-09-12 19:50:39,2025-09-12T19:46:44Z,52.717000007629395,342
0A48A8101B2F4F3485F8126D364FFEF2,0,4,0,Flat,2025-09-12 19:44:57,2025-09-12 19:50:39,2025-09-12T19:47:04Z,20.131999969482422,342
0A48A8101B2F4F3485F8126D364FFEF2,2,5,0,Flat,2025-09-12 19:44:57,2025-09-12 19:50:39,2025-09-12T19:47:17Z,13.324000120162964,342
0A48A8101B2F4F3485F8126D364FFEF2,2,6,0,Flat,2025-09-12 19:44:57,2025-09-12 19:50:39,2025-09-12T19:47:36Z,18.855000019073486,342
0A48A8101B2F4F3485F8126D364FFEF2,1,7,0,Flat,2025-09-12 19:44:57,2025-09-12 19:50:39,2025-09-12T19:47:58Z,21.414999961853027,342
0A48A8101B2F4F3485F8126D364FFEF2,2,8,0,Flat,2025-09-12 19:44:57,2025-09-12 19:50:39,2025-09-12T19:48:27Z,29.35599994659424,342
0A48A8101B2F4F3485F8126D364FFEF2,2,9,0,Flat,2025-09-12 19:44:57,2025-09-12 19:50:39,2025-09-12T19:48:42Z,15.420000076293945,342
0A48A8101B2F4F3485F8126D364FFEF2,2,10,0,Flat,2025-09-12 19:44:57,2025-09-12 19:50:39,2025-09-12T19:48:54Z,11.391000032424927,342
0A48A8101B2F4F3485F8126D364FFEF2,2,11,0,Flat,2025-09-12 19:44:57,2025-09-12 19:50:39,2025-09-12T19:49:01Z,6.8409998416900635,342
0A48A8101B2F4F3485F8126D364FFEF2,0,12,0,Flat,2025-09-12 19:44:57,2025-09-12 19:50:39,2025-09-12T19:49:05Z,4.414000034332275,342
0A48A8101B2F4F3485F8126D364FFEF2,2,13,0,Flat,2025-09-12 19:44:57,2025-09-12 19:50:39,2025-09-12T19:49:20Z,14.67799997329712,342
0A48A8101B2F4F3485F8126D364FFEF2,1,14,0,Flat,2025-09-12 19:44:57,2025-09-12 19:50:39,2025-09-12T19:49:41Z,20.69100022315979,342
0A48A8101B2F4F3485F8126D364FFEF2,2,15,0,Flat,2025-09-12 19:44:57,2025-09-12 19:50:39,2025-09-12T19:49:48Z,7.2209999561309814,342
0A48A8101B2F4F3485F8126D364FFEF2,0,16,0,Flat,2025-09-12 19:44:57,2025-09-12 19:50:39,2025-09-12T19:49:56Z,8.424000024795532,342
0A48A8101B2F4F3485F8126D364FFEF2,0,17,0,Flat,2025-09-12 19:44:57,2025-09-12 19:50:39,2025-09-12T19:50:04Z,7.35099983215332,342
0A48A8101B2F4F3485F8126D364FFEF2,1,18,0,Flat,2025-09-12 19:44:57,2025-09-12 19:50:39,2025-09-12T19:50:12Z,8.176000118255615,342
0A48A8101B2F4F3485F8126D364FFEF2,0,19,0,Flat,2025-09-12 19:44:57,2025-09-12 19:50:39,2025-09-12T19:50:28Z,16.270999908447266,342
0A48A8101B2F4F3485F8126D364FFEF2,1,20,0,Flat,2025-09-12 19:44:57,2025-09-12 19:50:39,2025-09-12T19:50:35Z,7.351000070571899,342
D612A00EB538480F9012212E0CC9C72F,1,1,1,Increasing,2025-09-12 19:41:48,2025-09-12 19:43:42,2025-09-12T19:42:09Z,0,114
D612A00EB538480F9012212E0CC9C72F,2,2,1,Increasing,2025-09-12 19:41:48,2025-09-12 19:43:42,2025-09-12T19:42:26Z,17.103999853134155,114
D612A00EB538480F9012212E0CC9C72F,0,3,1,Increasing,2025-09-12 19:41:48,2025-09-12 19:43:42,2025-09-12T19:42:32Z,5.999000072479248,114
D612A00EB538480F9012212E0CC9C72F,1,4,1,Increasing,2025-09-12 19:41:48,2025-09-12 19:43:42,2025-09-12T19:42:35Z,2.7330000400543213,114
D612A00EB538480F9012212E0CC9C72F,2,5,1,Increasing,2025-09-12 19:41:48,2025-09-12 19:43:42,2025-09-12T19:42:37Z,2.1659998893737793,114
D612A00EB538480F9012212E0CC9C72F,1,6,1,Increasing,2025-09-12 19:41:48,2025-09-12 19:43:42,2025-09-12T19:42:39Z,2.1089999675750732,114
D612A00EB538480F9012212E0CC9C72F,0,7,1,Increasing,2025-09-12 19:41:48,2025-09-12 19:43:42,2025-09-12T19:42:43Z,3.825000047683716,114
D612A00EB538480F9012212E0CC9C72F,1,8,1,Increasing,2025-09-12 19:41:48,2025-09-12 19:43:42,2025-09-12T19:42:47Z,3.6610000133514404,114
D612A00EB538480F9012212E0CC9C72F,0,9,1,Increasing,2025-09-12 19:41:48,2025-09-12 19:43:42,2025-09-12T19:42:51Z,4.355000019073486,114
D612A00EB538480F9012212E0CC9C72F,2,10,1,Increasing,2025-09-12 19:41:48,2025-09-12 19:43:42,2025-09-12T19:42:55Z,3.500999927520752,114
D612A00EB538480F9012212E0CC9C72F,2,11,1,Increasing,2025-09-12 19:41:48,2025-09-12 19:43:42,2025-09-12T19:42:58Z,3.2070000171661377,114
D612A00EB538480F9012212E0CC9C72F,2,12,1,Increasing,2025-09-12 19:41:48,2025-09-12 19:43:42,2025-09-12T19:43:02Z,3.6630001068115234,114
D612A00EB538480F9012212E0CC9C72F,2,13,1,Increasing,2025-09-12 19:41:48,2025-09-12 19:43:42,2025-09-12T19:43:05Z,3.312999963760376,114
D612A00EB538480F9012212E0CC9C72F,2,14,1,Increasing,2025-09-12 19:41:48,2025-09-12 19:43:42,2025-09-12T19:43:08Z,3.315999984741211,114
D612A00EB538480F9012212E0CC9C72F,2,15,1,Increasing,2025-09-12 19:41:48,2025-09-12 19:43:42,2025-09-12T19:43:12Z,4.196000099182129,114
D612A00EB538480F9012212E0CC9C72F,0,16,1,Increasing,2025-09-12 19:41:48,2025-09-12 19:43:42,2025-09-12T19:43:18Z,5.799000024795532,114
D612A00EB538480F9012212E0CC9C72F,1,17,1,Increasing,2025-09-12 19:41:48,2025-09-12 19:43:42,2025-09-12T19:43:23Z,5.186999797821045,114
D612A00EB538480F9012212E0CC9C72F,2,18,1,Increasing,2025-09-12 19:41:48,2025-09-12 19:43:42,2025-09-12T19:43:28Z,4.398000001907349,114
D612A00EB538480F9012212E0CC9C72F,1,19,1,Increasing,2025-09-12 19:41:48,2025-09-12 19:43:42,2025-09-12T19:43:32Z,4.215000152587891,114
D612A00EB538480F9012212E0CC9C72F,2,20,1,Increasing,2025-09-12 19:41:48,2025-09-12 19:43:42,2025-09-12T19:43:37Z,5.132999897003174,114
3419F60060514200BBDF9BDD310B8D77,0,1,1,Increasing,2025-09-12 19:43:41,2025-09-12 19:48:58,2025-09-12T19:44:01Z,0,317
3419F60060514200BBDF9BDD310B8D77,0,2,1,Increasing,2025-09-12 19:43:41,2025-09-12 19:48:58,2025-09-12T19:44:14Z,12.97000002861023,317
3419F60060514200BBDF9BDD310B8D77,1,3,1,Increasing,2025-09-12 19:43:41,2025-09-12 19:48:58,2025-09-12T19:44:29Z,15.77899980545044,317
3419F60060514200BBDF9BDD310B8D77,2,4,1,Increasing,2025-09-12 19:43:41,2025-09-12 19:48:58,2025-09-12T19:44:39Z,9.694000005722046,317
3419F60060514200BBDF9BDD310B8D77,1,5,1,Increasing,2025-09-12 19:43:41,2025-09-12 19:48:58,2025-09-12T19:44:53Z,13.7260000705719,317
3419F60060514200BBDF9BDD310B8D77,1,6,1,Increasing,2025-09-12 19:43:41,2025-09-12 19:48:58,2025-09-12T19:45:09Z,16.163000106811523,317
3419F60060514200BBDF9BDD310B8D77,0,7,1,Increasing,2025-09-12 19:43:41,2025-09-12 19:48:58,2025-09-12T19:45:18Z,9.043999910354614,317
3419F60060514200BBDF9BDD310B8D77,0,8,1,Increasing,2025-09-12 19:43:41,2025-09-12 19:48:58,2025-09-12T19:47:09Z,110.94900012016296,317
3419F60060514200BBDF9BDD310B8D77,2,9,1,Increasing,2025-09-12 19:43:41,2025-09-12 19:48:58,2025-09-12T19:47:20Z,11.456999778747559,317
3419F60060514200BBDF9BDD310B8D77,2,10,1,Increasing,2025-09-12 19:43:41,2025-09-12 19:48:58,2025-09-12T19:47:28Z,7.424000024795532,317
3419F60060514200BBDF9BDD310B8D77,2,11,1,Increasing,2025-09-12 19:43:41,2025-09-12 19:48:58,2025-09-12T19:47:34Z,6.047000169754028,317
3419F60060514200BBDF9BDD310B8D77,0,12,1,Increasing,2025-09-12 19:43:41,2025-09-12 19:48:58,2025-09-12T19:47:43Z,8.81499981880188,317
3419F60060514200BBDF9BDD310B8D77,2,13,1,Increasing,2025-09-12 19:43:41,2025-09-12 19:48:58,2025-09-12T19:47:53Z,10.766000032424927,317
3419F60060514200BBDF9BDD310B8D77,2,14,1,Increasing,2025-09-12 19:43:41,2025-09-12 19:48:58,2025-09-12T19:47:59Z,5.690999984741211,317
3419F60060514200BBDF9BDD310B8D77,0,15,1,Increasing,2025-09-12 19:43:41,2025-09-12 19:48:58,2025-09-12T19:48:12Z,13.188000202178955,317
3419F60060514200BBDF9BDD310B8D77,1,16,1,Increasing,2025-09-12 19:43:41,2025-09-12 19:48:58,2025-09-12T19:48:26Z,13.858999967575073,317
3419F60060514200BBDF9BDD310B8D77,0,17,1,Increasing,2025-09-12 19:43:41,2025-09-12 19:48:58,2025-09-12T19:48:31Z,4.551999807357788,317
3419F60060514200BBDF9BDD310B8D77,1,18,1,Increasing,2025-09-12 19:43:41,2025-09-12 19:48:58,2025-09-12T19:48:38Z,7.1579999923706055,317
3419F60060514200BBDF9BDD310B8D77,0,19,1,Increasing,2025-09-12 19:43:41,2025-09-12 19:48:58,2025-09-12T19:48:48Z,10.25,317
3419F60060514200BBDF9BDD310B8D77,1,20,1,Increasing,2025-09-12 19:43:41,2025-09-12 19:48:58,2025-09-12T19:48:56Z,7.836000204086304,317
CB90B0DF0ADF49B3A06248593DBE7360,2,1,0,Flat,2025-09-12 19:37:46,2025-09-12 19:43:58,2025-09-12T19:38:13Z,0,372
CB90B0DF0ADF49B3A06248593DBE7360,0,2,0,Flat,2025-09-12 19:37:46,2025-09-12 19:43:58,2025-09-12T19:39:14Z,60.43100023269653,372
CB90B0DF0ADF49B3A06248593DBE7360,0,3,0,Flat,2025-09-12 19:37:46,2025-09-12 19:43:58,2025-09-12T19:39:45Z,31.877999782562256,372
CB90B0DF0ADF49B3A06248593DBE7360,2,4,0,Flat,2025-09-12 19:37:46,2025-09-12 19:43:58,2025-09-12T19:39:58Z,12.13100004196167,372
CB90B0DF0ADF49B3A06248593DBE7360,2,5,0,Flat,2025-09-12 19:37:46,2025-09-12 19:43:58,2025-09-12T19:40:15Z,17.707000017166138,372
CB90B0DF0ADF49B3A06248593DBE7360,1,6,0,Flat,2025-09-12 19:37:46,2025-09-12 19:43:58,2025-09-12T19:40:30Z,15.180999994277954,372
CB90B0DF0ADF49B3A06248593DBE7360,1,7,0,Flat,2025-09-12 19:37:46,2025-09-12 19:43:58,2025-09-12T19:40:41Z,10.124000072479248,372
CB90B0DF0ADF49B3A06248593DBE7360,1,8,0,Flat,2025-09-12 19:37:46,2025-09-12 19:43:58,2025-09-12T19:40:50Z,9.714999914169312,372
CB90B0DF0ADF49B3A06248593DBE7360,2,9,0,Flat,2025-09-12 19:37:46,2025-09-12 19:43:58,2025-09-12T19:40:58Z,7.930999994277954,372
CB90B0DF0ADF49B3A06248593DBE7360,0,10,0,Flat,2025-09-12 19:37:46,2025-09-12 19:43:58,2025-09-12T19:41:05Z,6.696000099182129,372
CB90B0DF0ADF49B3A06248593DBE7360,1,11,0,Flat,2025-09-12 19:37:46,2025-09-12 19:43:58,2025-09-12T19:41:38Z,32.66199994087219,372
CB90B0DF0ADF49B3A06248593DBE7360,0,12,0,Flat,2025-09-12 19:37:46,2025-09-12 19:43:58,2025-09-12T19:41:54Z,16.43499994277954,372
CB90B0DF0ADF49B3A06248593DBE7360,2,13,0,Flat,2025-09-12 19:37:46,2025-09-12 19:43:58,2025-09-12T19:42:03Z,8.934000015258789,372
CB90B0DF0ADF49B3A06248593DBE7360,2,14,0,Flat,2025-09-12 19:37:46,2025-09-12 19:43:58,2025-09-12T19:42:12Z,8.967000007629395,372
CB90B0DF0ADF49B3A06248593DBE7360,2,15,0,Flat,2025-09-12 19:37:46,2025-09-12 19:43:58,2025-09-12T19:42:29Z,17.462000131607056,372
CB90B0DF0ADF49B3A06248593DBE7360,0,16,0,Flat,2025-09-12 19:37:46,2025-09-12 19:43:58,2025-09-12T19:42:37Z,8.046000003814697,372
CB90B0DF0ADF49B3A06248593DBE7360,1,17,0,Flat,2025-09-12 19:37:46,2025-09-12 19:43:58,2025-09-12T19:42:44Z,6.69599986076355,372
CB90B0DF0ADF49B3A06248593DBE7360,2,18,0,Flat,2025-09-12 19:37:46,2025-09-12 19:43:58,2025-09-12T19:43:31Z,46.85300016403198,372
CB90B0DF0ADF49B3A06248593DBE7360,1,19,0,Flat,2025-09-12 19:37:46,2025-09-12 19:43:58,2025-09-12T19:43:41Z,10.02999997138977,372
CB90B0DF0ADF49B3A06248593DBE7360,2,20,0,Flat,2025-09-12 19:37:46,2025-09-12 19:43:58,2025-09-12T19:43:51Z,9.605999946594238,372
BABC69F5664D49F2A9E5FD516D118041,0,1,1,Increasing,2025-09-12 19:41:58,2025-09-12 19:54:57,2025-09-12T19:42:29Z,0,779
BABC69F5664D49F2A9E5FD516D118041,0,2,1,Increasing,2025-09-12 19:41:58,2025-09-12 19:54:57,2025-09-12T19:43:42Z,72.43700003623962,779
BABC69F5664D49F2A9E5FD516D118041,1,3,1,Increasing,2025-09-12 19:41:58,2025-09-12 19:54:57,2025-09-12T19:44:22Z,40.58800005912781,779
BABC69F5664D49F2A9E5FD516D118041,2,4,1,Increasing,2025-09-12 19:41:58,2025-09-12 19:54:57,2025-09-12T19:44:56Z,33.24399995803833,779
BABC69F5664D49F2A9E5FD516D118041,0,5,1,Increasing,2025-09-12 19:41:58,2025-09-12 19:54:57,2025-09-12T19:45:30Z,33.82599997520447,779
BABC69F5664D49F2A9E5FD516D118041,1,6,1,Increasing,2025-09-12 19:41:58,2025-09-12 19:54:57,2025-09-12T19:46:07Z,37.88599991798401,779
BABC69F5664D49F2A9E5FD516D118041,0,7,1,Increasing,2025-09-12 19:41:58,2025-09-12 19:54:57,2025-09-12T19:46:51Z,43.4520001411438,779
BABC69F5664D49F2A9E5FD516D118041,0,8,1,Increasing,2025-09-12 19:41:58,2025-09-12 19:54:57,2025-09-12T19:47:40Z,48.9210000038147,779
BABC69F5664D49F2A9E5FD516D118041,1,9,1,Increasing,2025-09-12 19:41:58,2025-09-12 19:54:57,2025-09-12T19:48:28Z,48.52499985694885,779
BABC69F5664D49F2A9E5FD516D118041,2,10,1,Increasing,2025-09-12 19:41:58,2025-09-12 19:54:57,2025-09-12T19:49:05Z,36.49600005149841,779
BABC69F5664D49F2A9E5FD516D118041,1,11,1,Increasing,2025-09-12 19:41:58,2025-09-12 19:54:57,2025-09-12T19:49:59Z,54.05800008773804,779
BABC69F5664D49F2A9E5FD516D118041,2,12,1,Increasing,2025-09-12 19:41:58,2025-09-12 19:54:57,2025-09-12T19:50:42Z,42.8989999294281,779
BABC69F5664D49F2A9E5FD516D118041,2,13,1,Increasing,2025-09-12 19:41:58,2025-09-12 19:54:57,2025-09-12T19:51:21Z,39.28800010681152,779
BABC69F5664D49F2A9E5FD516D118041,2,14,1,Increasing,2025-09-12 19:41:58,2025-09-12 19:54:57,2025-09-12T19:51:47Z,25.875999927520752,779
BABC69F5664D49F2A9E5FD516D118041,1,15,1,Increasing,2025-09-12 19:41:58,2025-09-12 19:54:57,2025-09-12T19:52:12Z,25.247999906539917,779
BABC69F5664D49F2A9E5FD516D118041,1,16,1,Increasing,2025-09-12 19:41:58,2025-09-12 19:54:57,2025-09-12T19:52:41Z,28.366000175476074,779
BABC69F5664D49F2A9E5FD516D118041,2,17,1,Increasing,2025-09-12 19:41:58,2025-09-12 19:54:57,2025-09-12T19:53:09Z,28.335999965667725,779
BABC69F5664D49F2A9E5FD516D118041,1,18,1,Increasing,2025-09-12 19:41:58,2025-09-12 19:54:57,2025-09-12T19:53:42Z,33.28600001335144,779
BABC69F5664D49F2A9E5FD516D118041,2,19,1,Increasing,2025-09-12 19:41:58,2025-09-12 19:54:57,2025-09-12T19:54:13Z,30.555999994277954,779
BABC69F5664D49F2A9E5FD516D118041,1,20,1,Increasing,2025-09-12 19:41:58,2025-09-12 19:54:57,2025-09-12T19:54:44Z,31.25600004196167,779
29C42E6911FB402B9E0D7F667893E898,0,1,1,Increasing,2025-09-12 19:35:56,2025-09-12 19:44:46,2025-09-12T19:36:31Z,0,530
29C42E6911FB402B9E0D7F667893E898,0,2,1,Increasing,2025-09-12 19:35:56,2025-09-12 19:44:46,2025-09-12T19:36:51Z,19.51800012588501,530
29C42E6911FB402B9E0D7F667893E898,2,3,1,Increasing,2025-09-12 19:35:56,2025-09-12 19:44:46,2025-09-12T19:37:21Z,30.82200002670288,530
29C42E6911FB402B9E0D7F667893E898,0,4,1,Increasing,2025-09-12 19:35:56,2025-09-12 19:44:46,2025-09-12T19:37:46Z,24.94099998474121,530
29C42E6911FB402B9E0D7F667893E898,2,5,1,Increasing,2025-09-12 19:35:56,2025-09-12 19:44:46,2025-09-12T19:38:07Z,20.23799991607666,530
29C42E6911FB402B9E0D7F667893E898,2,6,1,Increasing,2025-09-12 19:35:56,2025-09-12 19:44:46,2025-09-12T19:38:32Z,25.358999967575073,530
29C42E6911FB402B9E0D7F667893E898,1,7,1,Increasing,2025-09-12 19:35:56,2025-09-12 19:44:46,2025-09-12T19:38:50Z,18.200000047683716,530
29C42E6911FB402B9E0D7F667893E898,0,8,1,Increasing,2025-09-12 19:35:56,2025-09-12 19:44:46,2025-09-12T19:39:08Z,17.752000093460083,530
29C42E6911FB402B9E0D7F667893E898,1,9,1,Increasing,2025-09-12 19:35:56,2025-09-12 19:44:46,2025-09-12T19:39:44Z,35.912999868392944,530
29C42E6911FB402B9E0D7F667893E898,2,10,1,Increasing,2025-09-12 19:35:56,2025-09-12 19:44:46,2025-09-12T19:40:08Z,24.22699999809265,530
29C42E6911FB402B9E0D7F667893E898,1,11,1,Increasing,2025-09-12 19:35:56,2025-09-12 19:44:46,2025-09-12T19:40:27Z,19.259000062942505,530
29C42E6911FB402B9E0D7F667893E898,0,12,1,Increasing,2025-09-12 19:35:56,2025-09-12 19:44:46,2025-09-12T19:41:06Z,38.9539999961853,530
29C42E6911FB402B9E0D7F667893E898,2,13,1,Increasing,2025-09-12 19:35:56,2025-09-12 19:44:46,2025-09-12T19:41:23Z,16.41000008583069,530
29C42E6911FB402B9E0D7F667893E898,2,14,1,Increasing,2025-09-12 19:35:56,2025-09-12 19:44:46,2025-09-12T19:42:02Z,38.853999853134155,530
