turkid,round,choice,condid,condition,startdate,enddate,timing,time_to_choose,time_to_completion,project,project_chosen,valuation,activity,customers,competitors
A39S6GR0MTIEAX,20,2,-2,Strongly Decreasing,2019-09-24 20:42:22,2019-09-24 20:49:37,2019-09-24T20:49:23Z,12.30299997329712,435,0,0,1300000,Artificial Intelligence,2000,10
A39S6GR0MTIEAX,20,2,-2,Strongly Decreasing,2019-09-24 20:42:22,2019-09-24 20:49:37,2019-09-24T20:49:23Z,12.30299997329712,435,1,0,500000,Biotechnology,12000,11
A1HM2VBI4T638R,1,2,0,Flat,2019-09-24 20:44:02,2019-09-24 20:48:47,2019-09-24T20:44:32Z,0,285,2,1,1200000,Robotics,3000,5
A1HM2VBI4T638R,1,2,0,Flat,2019-09-24 20:44:02,2019-09-24 20:48:47,2019-09-24T20:44:32Z,0,285,0,0,1000000,Electronics,11000,7
A1HM2VBI4T638R,1,2,0,Flat,2019-09-24 20:44:02,2019-09-24 20:48:47,2019-09-24T20:44:32Z,0,285,1,0,2300000,Electronics,8000,10
A1HM2VBI4T638R,2,1,0,Flat,2019-09-24 20:44:02,2019-09-24 20:48:47,2019-09-24T20:44:43Z,11.152999877929688,285,2,0,2000000,Artificial Intelligence,13000,12
A1HM2VBI4T638R,2,1,0,Flat,2019-09-24 20:44:02,2019-09-24 20:48:47,2019-09-24T20:44:43Z,11.152999877929688,285,0,0,1900000,Artificial Intelligence,14000,12
A1HM2VBI4T638R,2,1,0,Flat,2019-09-24 20:44:02,2019-09-24 20:48:47,2019-09-24T20:44:43Z,11.152999877929688,285,1,1,2600000,Electronics,2000,9
A1HM2VBI4T638R,3,2,0,Flat,2019-09-24 20:44:02,2019-09-24 20:48:47,2019-09-24T20:44:50Z,6.949000120162964,285,2,1,500000,Biotechnology,11000,14
A1HM2VBI4T638R,3,2,0,Flat,2019-09-24 20:44:02,2019-09-24 20:48:47,2019-09-24T20:44:50Z,6.949000120162964,285,0,0,800000,Artificial Intelligence,9000,9
A1HM2VBI4T638R,3,2,0,Flat,2019-09-24 20:44:02,2019-09-24 20:48:47,2019-09-24T20:44:50Z,6.949000120162964,285,1,0,500000,Artificial Intelligence,5000,7
A1HM2VBI4T638R,4,2,0,Flat,2019-09-24 20:44:02,2019-09-24 20:48:47,2019-09-24T20:45:02Z,12.680000066757202,285,2,1,2100000,Artificial Intelligence,3000,5
A1HM2VBI4T638R,4,2,0,Flat,2019-09-24 20:44:02,2019-09-24 20:48:47,2019-09-24T20:45:02Z,12.680000066757202,285,0,0,2500000,Artificial Intelligence,14000,7
A1HM2VBI4T638R,4,2,0,Flat,2019-09-24 20:44:02,2019-09-24 20:48:47,2019-09-24T20:45:02Z,12.680000066757202,285,1,0,2100000,Artificial Intelligence,7000,7
A1HM2VBI4T638R,5,0,0,Flat,2019-09-24 20:44:02,2019-09-24 20:48:47,2019-09-24T20:45:13Z,11.039999961853027,285,2,0,1000000,Artificial Intelligence,6000,6
A1HM2VBI4T638R,5,0,0,Flat,2019-09-24 20:44:02,2019-09-24 20:48:47,2019-09-24T20:45:13Z,11.039999961853027,285,0,1,500000,Robotics,3000,14
A1HM2VBI4T638R,5,0,0,Flat,2019-09-24 20:44:02,2019-09-24 20:48:47,2019-09-24T20:45:13Z,11.039999961853027,285,1,0,1100000,Artificial Intelligence,2000,9
A1HM2VBI4T638R,6,1,0,Flat,2019-09-24 20:44:02,2019-09-24 20:48:47,2019-09-24T20:47:12Z,118.24300003051758,285,2,0,900000,Robotics,14000,6
A1HM2VBI4T638R,6,1,0,Flat,2019-09-24 20:44:02,2019-09-24 20:48:47,2019-09-24T20:47:12Z,118.24300003051758,285,0,0,500000,Biotechnology,2000,7
A1HM2VBI4T638R,6,1,0,Flat,2019-09-24 20:44:02,2019-09-24 20:48:47,2019-09-24T20:47:12Z,118.24300003051758,285,1,1,1800000,Electronics,8000,5
A1HM2VBI4T638R,7,1,0,Flat,2019-09-24 20:44:02,2019-09-24 20:48:47,2019-09-24T20:47:17Z,5.179999828338623,285,2,0,2900000,Artificial Intelligence,9000,9
A1HM2VBI4T638R,7,1,0,Flat,2019-09-24 20:44:02,2019-09-24 20:48:47,2019-09-24T20:47:17Z,5.179999828338623,285,0,0,2900000,Biotechnology,12000,6
A1HM2VBI4T638R,7,1,0,Flat,2019-09-24 20:44:02,2019-09-24 20:48:47,2019-09-24T20:47:17Z,5.179999828338623,285,1,1,2400000,Robotics,8000,5
A1HM2VBI4T638R,8,1,0,Flat,2019-09-24 20:44:02,2019-09-24 20:48:47,2019-09-24T20:47:24Z,7.182000160217285,285,2,0,2100000,Artificial Intelligence,4000,13
A1HM2VBI4T638R,8,1,0,Flat,2019-09-24 20:44:02,2019-09-24 20:48:47,2019-09-24T20:47:24Z,7.182000160217285,285,0,0,800000,Electronics,12000,8
A1HM2VBI4T638R,8,1,0,Flat,2019-09-24 20:44:02,2019-09-24 20:48:47,2019-09-24T20:47:24Z,7.182000160217285,285,1,1,2600000,Electronics,4000,7
A1HM2VBI4T638R,9,2,0,Flat,2019-09-24 20:44:02,2019-09-24 20:48:47,2019-09-24T20:47:30Z,6.1540000438690186,285,2,1,800000,Electronics,5000,5
A1HM2VBI4T638R,9,2,0,Flat,2019-09-24 20:44:02,2019-09-24 20:48:47,2019-09-24T20:47:30Z,6.1540000438690186,285,0,0,1600000,Electronics,3000,10
A1HM2VBI4T638R,9,2,0,Flat,2019-09-24 20:44:02,2019-09-24 20:48:47,2019-09-24T20:47:30Z,6.1540000438690186,285,1,0,700000,Electronics,12000,7
A1HM2VBI4T638R,10,2,0,Flat,2019-09-24 20:44:02,2019-09-24 20:48:47,2019-09-24T20:47:38Z,8.178999900817871,285,2,1,3000000,Artificial Intelligence,14000,8
A1HM2VBI4T638R,10,2,0,Flat,2019-09-24 20:44:02,2019-09-24 20:48:47,2019-09-24T20:47:38Z,8.178999900817871,285,0,0,700000,Robotics,3000,2
A1HM2VBI4T638R,10,2,0,Flat,2019-09-24 20:44:02,2019-09-24 20:48:47,2019-09-24T20:47:38Z,8.178999900817871,285,1,0,1000000,Electronics,7000,5
A1HM2VBI4T638R,11,2,0,Flat,2019-09-24 20:44:02,2019-09-24 20:48:47,2019-09-24T20:47:45Z,6.742000102996826,285,2,1,1800000,Biotechnology,11000,12
A1HM2VBI4T638R,11,2,0,Flat,2019-09-24 20:44:02,2019-09-24 20:48:47,2019-09-24T20:47:45Z,6.742000102996826,285,0,0,2000000,Artificial Intelligence,6000,9
A1HM2VBI4T638R,11,2,0,Flat,2019-09-24 20:44:02,2019-09-24 20:48:47,2019-09-24T20:47:45Z,6.742000102996826,285,1,0,800000,Biotechnology,9000,2
A1HM2VBI4T638R,12,2,0,Flat,2019-09-24 20:44:02,2019-09-24 20:48:47,2019-09-24T20:47:51Z,6.164999961853027,285,2,1,2600000,Electronics,5000,12
A1HM2VBI4T638R,12,2,0,Flat,2019-09-24 20:44:02,2019-09-24 20:48:47,2019-09-24T20:47:51Z,6.164999961853027,285,0,0,2000000,Biotechnology,4000,9
A1HM2VBI4T638R,12,2,0,Flat,2019-09-24 20:44:02,2019-09-24 20:48:47,2019-09-24T20:47:51Z,6.164999961853027,285,1,0,1800000,Artificial Intelligence,2000,9
A1HM2VBI4T638R,13,2,0,Flat,2019-09-24 20:44:02,2019-09-24 20:48:47,2019-09-24T20:47:59Z,8.16100001335144,285,2,1,2700000,Biotechnology,14000,2
A1HM2VBI4T638R,13,2,0,Flat,2019-09-24 20:44:02,2019-09-24 20:48:47,2019-09-24T20:47:59Z,8.16100001335144,285,0,0,1800000,Robotics,11000,9
A1HM2VBI4T638R,13,2,0,Flat,2019-09-24 20:44:02,2019-09-24 20:48:47,2019-09-24T20:47:59Z,8.16100001335144,285,1,0,2100000,Artificial Intelligence,14000,5
A1HM2VBI4T638R,14,2,0,Flat,2019-09-24 20:44:02,2019-09-24 20:48:47,2019-09-24T20:48:07Z,8.115000009536743,285,2,1,2200000,Robotics,6000,3
A1HM2VBI4T638R,14,2,0,Flat,2019-09-24 20:44:02,2019-09-24 20:48:47,2019-09-24T20:48:07Z,8.115000009536743,285,0,0,700000,Biotechnology,3000,12
A1HM2VBI4T638R,14,2,0,Flat,2019-09-24 20:44:02,2019-09-24 20:48:47,2019-09-24T20:48:07Z,8.115000009536743,285,1,0,1200000,Biotechnology,5000,10
A1HM2VBI4T638R,15,2,0,Flat,2019-09-24 20:44:02,2019-09-24 20:48:47,2019-09-24T20:48:13Z,5.800999879837036,285,2,1,1900000,Biotechnology,6000,8
A1HM2VBI4T638R,15,2,0,Flat,2019-09-24 20:44:02,2019-09-24 20:48:47,2019-09-24T20:48:13Z,5.800999879837036,285,0,0,500000,Biotechnology,6000,5
A1HM2VBI4T638R,15,2,0,Flat,2019-09-24 20:44:02,2019-09-24 20:48:47,2019-09-24T20:48:13Z,5.800999879837036,285,1,0,1500000,Electronics,11000,8
A1HM2VBI4T638R,16,0,0,Flat,2019-09-24 20:44:02,2019-09-24 20:48:47,2019-09-24T20:48:19Z,5.266000032424927,285,2,0,1600000,Electronics,7000,4
A1HM2VBI4T638R,16,0,0,Flat,2019-09-24 20:44:02,2019-09-24 20:48:47,2019-09-24T20:48:19Z,5.266000032424927,285,0,1,1900000,Electronics,7000,4
A1HM2VBI4T638R,16,0,0,Flat,2019-09-24 20:44:02,2019-09-24 20:48:47,2019-09-24T20:48:19Z,5.266000032424927,285,1,0,800000,Artificial Intelligence,11000,8
A1HM2VBI4T638R,17,1,0,Flat,2019-09-24 20:44:02,2019-09-24 20:48:47,2019-09-24T20:48:23Z,4.752000093460083,285,2,0,1600000,Artificial Intelligence,14000,5
A1HM2VBI4T638R,17,1,0,Flat,2019-09-24 20:44:02,2019-09-24 20:48:47,2019-09-24T20:48:23Z,4.752000093460083,285,0,0,1300000,Robotics,4000,2
A1HM2VBI4T638R,17,1,0,Flat,2019-09-24 20:44:02,2019-09-24 20:48:47,2019-09-24T20:48:23Z,4.752000093460083,285,1,1,2900000,Artificial Intelligence,8000,2
A1HM2VBI4T638R,18,2,0,Flat,2019-09-24 20:44:02,2019-09-24 20:48:47,2019-09-24T20:48:29Z,5.473999977111816,285,2,1,1800000,Robotics,6000,3
A1HM2VBI4T638R,18,2,0,Flat,2019-09-24 20:44:02,2019-09-24 20:48:47,2019-09-24T20:48:29Z,5.473999977111816,285,0,0,1300000,Biotechnology,3000,4
A1HM2VBI4T638R,18,2,0,Flat,2019-09-24 20:44:02,2019-09-24 20:48:47,2019-09-24T20:48:29Z,5.473999977111816,285,1,0,1400000,Biotechnology,14000,4
A1HM2VBI4T638R,19,0,0,Flat,2019-09-24 20:44:02,2019-09-24 20:48:47,2019-09-24T20:48:35Z,6.727999925613403,285,2,0,900000,Robotics,12000,8
A1HM2VBI4T638R,19,0,0,Flat,2019-09-24 20:44:02,2019-09-24 20:48:47,2019-09-24T20:48:35Z,6.727999925613403,285,0,1,800000,Robotics,8000,6
A1HM2VBI4T638R,19,0,0,Flat,2019-09-24 20:44:02,2019-09-24 20:48:47,2019-09-24T20:48:35Z,6.727999925613403,285,1,0,2000000,Robotics,12000,11
A1HM2VBI4T638R,20,2,0,Flat,2019-09-24 20:44:02,2019-09-24 20:48:47,2019-09-24T20:48:40Z,4.994999885559082,285,2,1,2700000,Artificial Intelligence,8000,9
A1HM2VBI4T638R,20,2,0,Flat,2019-09-24 20:44:02,2019-09-24 20:48:47,2019-09-24T20:48:40Z,4.994999885559082,285,0,0,1300000,Artificial Intelligence,2000,10
A1HM2VBI4T638R,20,2,0,Flat,2019-09-24 20:44:02,2019-09-24 20:48:47,2019-09-24T20:48:40Z,4.994999885559082,285,1,0,500000,Biotechnology,12000,11
A1BIENE9M8DX6H,1,0,0,Flat,2019-09-24 20:45:50,2019-09-24 20:48:01,2019-09-24T20:46:00Z,0,131,2,0,1200000,Robotics,3000,5
A1BIENE9M8DX6H,1,0,0,Flat,2019-09-24 20:45:50,2019-09-24 20:48:01,2019-09-24T20:46:00Z,0,131,0,1,1000000,Electronics,11000,7
A1BIENE9M8DX6H,1,0,0,Flat,2019-09-24 20:45:50,2019-09-24 20:48:01,2019-09-24T20:46:00Z,0,131,1,0,2300000,Electronics,8000,10
A1BIENE9M8DX6H,2,0,0,Flat,2019-09-24 20:45:50,2019-09-24 20:48:01,2019-09-24T20:46:09Z,9.727999925613403,131,2,0,2000000,Artificial Intelligence,13000,12
A1BIENE9M8DX6H,2,0,0,Flat,2019-09-24 20:45:50,2019-09-24 20:48:01,2019-09-24T20:46:09Z,9.727999925613403,131,0,1,1900000,Artificial Intelligence,14000,12
A1BIENE9M8DX6H,2,0,0,Flat,2019-09-24 20:45:50,2019-09-24 20:48:01,2019-09-24T20:46:09Z,9.727999925613403,131,1,0,2600000,Electronics,2000,9
A1BIENE9M8DX6H,3,0,0,Flat,2019-09-24 20:45:50,2019-09-24 20:48:01,2019-09-24T20:46:19Z,9.376000165939331,131,2,0,500000,Biotechnology,11000,14
A1BIENE9M8DX6H,3,0,0,Flat,2019-09-24 20:45:50,2019-09-24 20:48:01,2019-09-24T20:46:19Z,9.376000165939331,131,0,1,800000,Artificial Intelligence,9000,9
A1BIENE9M8DX6H,3,0,0,Flat,2019-09-24 20:45:50,2019-09-24 20:48:01,2019-09-24T20:46:19Z,9.376000165939331,131,1,0,500000,Artificial Intelligence,5000,7
A1BIENE9M8DX6H,4,0,0,Flat,2019-09-24 20:45:50,2019-09-24 20:48:01,2019-09-24T20:46:26Z,7.121999979019165,131,2,0,2100000,Artificial Intelligence,3000,5
A1BIENE9M8DX6H,4,0,0,Flat,2019-09-24 20:45:50,2019-09-24 20:48:01,2019-09-24T20:46:26Z,7.121999979019165,131,0,1,2500000,Artificial Intelligence,14000,7
A1BIENE9M8DX6H,4,0,0,Flat,2019-09-24 20:45:50,2019-09-24 20:48:01,2019-09-24T20:46:26Z,7.121999979019165,131,1,0,2100000,Artificial Intelligence,7000,7
A1BIENE9M8DX6H,5,2,0,Flat,2019-09-24 20:45:50,2019-09-24 20:48:01,2019-09-24T20:46:32Z,5.917999982833862,131,2,1,1000000,Artificial Intelligence,6000,6
A1BIENE9M8DX6H,5,2,0,Flat,2019-09-24 20:45:50,2019-09-24 20:48:01,2019-09-24T20:46:32Z,5.917999982833862,131,0,0,500000,Robotics,3000,14
A1BIENE9M8DX6H,5,2,0,Flat,2019-09-24 20:45:50,2019-09-24 20:48:01,2019-09-24T20:46:32Z,5.917999982833862,131,1,0,1100000,Artificial Intelligence,2000,9
A1BIENE9M8DX6H,6,2,0,Flat,2019-09-24 20:45:50,2019-09-24 20:48:01,2019-09-24T20:46:37Z,4.898999929428101,131,2,1,900000,Robotics,14000,6
A1BIENE9M8DX6H,6,2,0,Flat,2019-09-24 20:45:50,2019-09-24 20:48:01,2019-09-24T20:46:37Z,4.898999929428101,131,0,0,500000,Biotechnology,2000,7
A1BIENE9M8DX6H,6,2,0,Flat,2019-09-24 20:45:50,2019-09-24 20:48:01,2019-09-24T20:46:37Z,4.898999929428101,131,1,0,1800000,Electronics,8000,5
A1BIENE9M8DX6H,7,1,0,Flat,2019-09-24 20:45:50,2019-09-24 20:48:01,2019-09-24T20:46:46Z,9.384999990463257,131,2,0,2900000,Artificial Intelligence,9000,9
A1BIENE9M8DX6H,7,1,0,Flat,2019-09-24 20:45:50,2019-09-24 20:48:01,2019-09-24T20:46:46Z,9.384999990463257,131,0,0,2900000,Biotechnology,12000,6
A1BIENE9M8DX6H,7,1,0,Flat,2019-09-24 20:45:50,2019-09-24 20:48:01,2019-09-24T20:46:46Z,9.384999990463257,131,1,1,2400000,Robotics,8000,5
A1BIENE9M8DX6H,8,0,0,Flat,2019-09-24 20:45:50,2019-09-24 20:48:01,2019-09-24T20:46:52Z,5.516000032424927,131,2,0,2100000,Artificial Intelligence,4000,13
A1BIENE9M8DX6H,8,0,0,Flat,2019-09-24 20:45:50,2019-09-24 20:48:01,2019-09-24T20:46:52Z,5.516000032424927,131,0,1,800000,Electronics,12000,8
A1BIENE9M8DX6H,8,0,0,Flat,2019-09-24 20:45:50,2019-09-24 20:48:01,2019-09-24T20:46:52Z,5.516000032424927,131,1,0,2600000,Electronics,4000,7
A1BIENE9M8DX6H,9,1,0,Flat,2019-09-24 20:45:50,2019-09-24 20:48:01,2019-09-24T20:46:57Z,5.651000022888184,131,2,0,800000,Electronics,5000,5
A1BIENE9M8DX6H,9,1,0,Flat,2019-09-24 20:45:50,2019-09-24 20:48:01,2019-09-24T20:46:57Z,5.651000022888184,131,0,0,1600000,Electronics,3000,10
A1BIENE9M8DX6H,9,1,0,Flat,2019-09-24 20:45:50,2019-09-24 20:48:01,2019-09-24T20:46:57Z,5.651000022888184,131,1,1,700000,Electronics,12000,7
A1BIENE9M8DX6H,10,2,0,Flat,2019-09-24 20:45:50,2019-09-24 20:48:01,2019-09-24T20:47:01Z,3.552999973297119,131,2,1,3000000,Artificial Intelligence,14000,8
A1BIENE9M8DX6H,10,2,0,Flat,2019-09-24 20:45:50,2019-09-24 20:48:01,2019-09-24T20:47:01Z,3.552999973297119,131,0,0,700000,Robotics,3000,2
A1BIENE9M8DX6H,10,2,0,Flat,2019-09-24 20:45:50,2019-09-24 20:48:01,2019-09-24T20:47:01Z,3.552999973297119,131,1,0,1000000,Electronics,7000,5
A1BIENE9M8DX6H,11,1,0,Flat,2019-09-24 20:45:50,2019-09-24 20:48:01,2019-09-24T20:47:05Z,4.354000091552734,131,2,0,1800000,Biotechnology,11000,12
A1BIENE9M8DX6H,11,1,0,Flat,2019-09-24 20:45:50,2019-09-24 20:48:01,2019-09-24T20:47:05Z,4.354000091552734,131,0,0,2000000,Artificial Intelligence,6000,9
A1BIENE9M8DX6H,11,1,0,Flat,2019-09-24 20:45:50,2019-09-24 20:48:01,2019-09-24T20:47:05Z,4.354000091552734,131,1,1,800000,Biotechnology,9000,2
A1BIENE9M8DX6H,12,0,0,Flat,2019-09-24 20:45:50,2019-09-24 20:48:01,2019-09-24T20:47:13Z,7.454999923706055,131,2,0,2600000,Electronics,5000,12
A1BIENE9M8DX6H,12,0,0,Flat,2019-09-24 20:45:50,2019-09-24 20:48:01,2019-09-24T20:47:13Z,7.454999923706055,131,0,1,2000000,Biotechnology,4000,9
A1BIENE9M8DX6H,12,0,0,Flat,2019-09-24 20:45:50,2019-09-24 20:48:01,2019-09-24T20:47:13Z,7.454999923706055,131,1,0,1800000,Artificial Intelligence,2000,9
A1BIENE9M8DX6H,13,2,0,Flat,2019-09-24 20:45:50,2019-09-24 20:48:01,2019-09-24T20:47:18Z,5.674999952316284,131,2,1,2700000,Biotechnology,14000,2
A1BIENE9M8DX6H,13,2,0,Flat,2019-09-24 20:45:50,2019-09-24 20:48:01,2019-09-24T20:47:18Z,5.674999952316284,131,0,0,1800000,Robotics,11000,9
A1BIENE9M8DX6H,13,2,0,Flat,2019-09-24 20:45:50,2019-09-24 20:48:01,2019-09-24T20:47:18Z,5.674999952316284,131,1,0,2100000,Artificial Intelligence,14000,5
A1BIENE9M8DX6H,14,2,0,Flat,2019-09-24 20:45:50,2019-09-24 20:48:01,2019-09-24T20:47:26Z,7.801000118255615,131,2,1,2200000,Robotics,6000,3
A1BIENE9M8DX6H,14,2,0,Flat,2019-09-24 20:45:50,2019-09-24 20:48:01,2019-09-24T20:47:26Z,7.801000118255615,131,0,0,700000,Biotechnology,3000,12
A1BIENE9M8DX6H,14,2,0,Flat,2019-09-24 20:45:50,2019-09-24 20:48:01,2019-09-24T20:47:26Z,7.801000118255615,131,1,0,1200000,Biotechnology,5000,10
A1BIENE9M8DX6H,15,1,0,Flat,2019-09-24 20:45:50,2019-09-24 20:48:01,2019-09-24T20:47:31Z,4.626999855041504,131,2,0,1900000,Biotechnology,6000,8
A1BIENE9M8DX6H,15,1,0,Flat,2019-09-24 20:45:50,2019-09-24 20:48:01,2019-09-24T20:47:31Z,4.626999855041504,131,0,0,500000,Biotechnology,6000,5
A1BIENE9M8DX6H,15,1,0,Flat,2019-09-24 20:45:50,2019-09-24 20:48:01,2019-09-24T20:47:31Z,4.626999855041504,131,1,1,1500000,Electronics,11000,8
A1BIENE9M8DX6H,16,1,0,Flat,2019-09-24 20:45:50,2019-09-24 20:48:01,2019-09-24T20:47:36Z,5.379000186920166,131,2,0,1600000,Electronics,7000,4
A1BIENE9M8DX6H,16,1,0,Flat,2019-09-24 20:45:50,2019-09-24 20:48:01,2019-09-24T20:47:36Z,5.379000186920166,131,0,0,1900000,Electronics,7000,4
A1BIENE9M8DX6H,16,1,0,Flat,2019-09-24 20:45:50,2019-09-24 20:48:01,2019-09-24T20:47:36Z,5.379000186920166,131,1,1,800000,Artificial Intelligence,11000,8
A1BIENE9M8DX6H,17,2,0,Flat,2019-09-24 20:45:50,2019-09-24 20:48:01,2019-09-24T20:47:43Z,7.0899999141693115,131,2,1,1600000,Artificial Intelligence,14000,5
A1BIENE9M8DX6H,17,2,0,Flat,2019-09-24 20:45:50,2019-09-24 20:48:01,2019-09-24T20:47:43Z,7.0899999141693115,131,0,0,1300000,Robotics,4000,2
A1BIENE9M8DX6H,17,2,0,Flat,2019-09-24 20:45:50,2019-09-24 20:48:01,2019-09-24T20:47:43Z,7.0899999141693115,131,1,0,2900000,Artificial Intelligence,8000,2
A1BIENE9M8DX6H,18,1,0,Flat,2019-09-24 20:45:50,2019-09-24 20:48:01,2019-09-24T20:47:47Z,3.625,131,2,0,1800000,Robotics,6000,3
A1BIENE9M8DX6H,18,1,0,Flat,2019-09-24 20:45:50,2019-09-24 20:48:01,2019-09-24T20:47:47Z,3.625,131,0,0,1300000,Biotechnology,3000,4
A1BIENE9M8DX6H,18,1,0,Flat,2019-09-24 20:45:50,2019-09-24 20:48:01,2019-09-24T20:47:47Z,3.625,131,1,1,1400000,Biotechnology,14000,4
A1BIENE9M8DX6H,19,2,0,Flat,2019-09-24 20:45:50,2019-09-24 20:48:01,2019-09-24T20:47:51Z,4.665999889373779,131,2,1,900000,Robotics,12000,8
A1BIENE9M8DX6H,19,2,0,Flat,2019-09-24 20:45:50,2019-09-24 20:48:01,2019-09-24T20:47:51Z,4.665999889373779,131,0,0,800000,Robotics,8000,6
A1BIENE9M8DX6H,19,2,0,Flat,2019-09-24 20:45:50,2019-09-24 20:48:01,2019-09-24T20:47:51Z,4.665999889373779,131,1,0,2000000,Robotics,12000,11
A1BIENE9M8DX6H,20,1,0,Flat,2019-09-24 20:45:50,2019-09-24 20:48:01,2019-09-24T20:47:55Z,3.3930001258850098,131,2,0,2700000,Artificial Intelligence,8000,9
A1BIENE9M8DX6H,20,1,0,Flat,2019-09-24 20:45:50,2019-09-24 20:48:01,2019-09-24T20:47:55Z,3.3930001258850098,131,0,0,1300000,Artificial Intelligence,2000,10
A1BIENE9M8DX6H,20,1,0,Flat,2019-09-24 20:45:50,2019-09-24 20:48:01,2019-09-24T20:47:55Z,3.3930001258850098,131,1,1,500000,Biotechnology,12000,11
A3I5B4U5PCHX18,1,1,-2,Strongly Decreasing,2019-09-24 20:40:33,2019-09-24 20:42:07,2019-09-24T20:40:41Z,0,94,2,0,1200000,Robotics,3000,5
A3I5B4U5PCHX18,1,1,-2,Strongly Decreasing,2019-09-24 20:40:33,2019-09-24 20:42:07,2019-09-24T20:40:41Z,0,94,0,0,1000000,Electronics,11000,7
A3I5B4U5PCHX18,1,1,-2,Strongly Decreasing,2019-09-24 20:40:33,2019-09-24 20:42:07,2019-09-24T20:40:41Z,0,94,1,1,2300000,Electronics,8000,10
A3I5B4U5PCHX18,2,2,-2,Strongly Decreasing,2019-09-24 20:40:33,2019-09-24 20:42:07,2019-09-24T20:40:48Z,7.141999959945679,94,2,1,2000000,Artificial Intelligence,13000,12
A3I5B4U5PCHX18,2,2,-2,Strongly Decreasing,2019-09-24 20:40:33,2019-09-24 20:42:07,2019-09-24T20:40:48Z,7.141999959945679,94,0,0,1900000,Artificial Intelligence,14000,12
A3I5B4U5PCHX18,2,2,-2,Strongly Decreasing,2019-09-24 20:40:33,2019-09-24 20:42:07,2019-09-24T20:40:48Z,7.141999959945679,94,1,0,2600000,Electronics,2000,9
A3I5B4U5PCHX18,3,0,-2,Strongly Decreasing,2019-09-24 20:40:33,2019-09-24 20:42:07,2019-09-24T20:40:52Z,4.2149999141693115,94,2,0,500000,Biotechnology,11000,14
A3I5B4U5PCHX18,3,0,-2,Strongly Decreasing,2019-09-24 20:40:33,2019-09-24 20:42:07,2019-09-24T20:40:52Z,4.2149999141693115,94,0,1,800000,Artificial Intelligence,9000,9
A3I5B4U5PCHX18,3,0,-2,Strongly Decreasing,2019-09-24 20:40:33,2019-09-24 20:42:07,2019-09-24T20:40:52Z,4.2149999141693115,94,1,0,500000,Artificial Intelligence,5000,7
A3I5B4U5PCHX18,4,2,-2,Strongly Decreasing,2019-09-24 20:40:33,2019-09-24 20:42:07,2019-09-24T20:40:59Z,7.424000024795532,94,2,1,2100000,Artificial Intelligence,3000,5
A3I5B4U5PCHX18,4,2,-2,Strongly Decreasing,2019-09-24 20:40:33,2019-09-24 20:42:07,2019-09-24T20:40:59Z,7.424000024795532,94,0,0,2500000,Artificial Intelligence,14000,7
A3I5B4U5PCHX18,4,2,-2,Strongly Decreasing,2019-09-24 20:40:33,2019-09-24 20:42:07,2019-09-24T20:40:59Z,7.424000024795532,94,1,0,2100000,Artificial Intelligence,7000,7
A3I5B4U5PCHX18,5,1,-2,Strongly Decreasing,2019-09-24 20:40:33,2019-09-24 20:42:07,2019-09-24T20:41:02Z,2.640000104904175,94,2,0,1000000,Artificial Intelligence,6000,6
A3I5B4U5PCHX18,5,1,-2,Strongly Decreasing,2019-09-24 20:40:33,2019-09-24 20:42:07,2019-09-24T20:41:02Z,2.640000104904175,94,0,0,500000,Robotics,3000,14
A3I5B4U5PCHX18,5,1,-2,Strongly Decreasing,2019-09-24 20:40:33,2019-09-24 20:42:07,2019-09-24T20:41:02Z,2.640000104904175,94,1,1,1100000,Artificial Intelligence,2000,9
A3I5B4U5PCHX18,6,0,-2,Strongly Decreasing,2019-09-24 20:40:33,2019-09-24 20:42:07,2019-09-24T20:41:05Z,3.3439998626708984,94,2,0,900000,Robotics,14000,6
A3I5B4U5PCHX18,6,0,-2,Strongly Decreasing,2019-09-24 20:40:33,2019-09-24 20:42:07,2019-09-24T20:41:05Z,3.3439998626708984,94,0,1,500000,Biotechnology,2000,7
A3I5B4U5PCHX18,6,0,-2,Strongly Decreasing,2019-09-24 20:40:33,2019-09-24 20:42:07,2019-09-24T20:41:05Z,3.3439998626708984,94,1,0,1800000,Electronics,8000,5
A3I5B4U5PCHX18,7,2,-2,Strongly Decreasing,2019-09-24 20:40:33,2019-09-24 20:42:07,2019-09-24T20:41:09Z,3.3940000534057617,94,2,1,2900000,Artificial Intelligence,9000,9
A3I5B4U5PCHX18,7,2,-2,Strongly Decreasing,2019-09-24 20:40:33,2019-09-24 20:42:07,2019-09-24T20:41:09Z,3.3940000534057617,94,0,0,2900000,Biotechnology,12000,6
A3I5B4U5PCHX18,7,2,-2,Strongly Decreasing,2019-09-24 20:40:33,2019-09-24 20:42:07,2019-09-24T20:41:09Z,3.3940000534057617,94,1,0,2400000,Robotics,8000,5
A3I5B4U5PCHX18,8,0,-2,Strongly Decreasing,2019-09-24 20:40:33,2019-09-24 20:42:07,2019-09-24T20:41:14Z,4.79800009727478,94,2,0,2100000,Artificial Intelligence,4000,13
A3I5B4U5PCHX18,8,0,-2,Strongly Decreasing,2019-09-24 20:40:33,2019-09-24 20:42:07,2019-09-24T20:41:14Z,4.79800009727478,94,0,1,800000,Electronics,12000,8
A3I5B4U5PCHX18,8,0,-2,Strongly Decreasing,2019-09-24 20:40:33,2019-09-24 20:42:07,2019-09-24T20:41:14Z,4.79800009727478,94,1,0,2600000,Electronics,4000,7
