turkid,condition,message_type,startdate,enddate,could_learn_interim_1,could_learn_interim_2,could_learn_interim_3,belief_valuation,belief_market_size,belief_competitors,belief_sector_of_activity,time_to_completion,Duration_Post,StartDate_Post,EndDate_Post,CouldLearn_1,CouldLearn_2,CouldLearn_3,Confidence_NC,Confidence_MS,Confidence_CV,Confidence_SA,Slope,Positive_Test_First,Negative_Test_First,Positive_Test_Second,Negative_Test_Second,condid
A82372ED0F13443DA94C186BFF45C607,Flat,control,2025-11-15 22:29:24,2025-11-15 22:36:25,-1,1,-1,2,3,2,2,421,70,11/15/2025 23:36,11/15/2025 23:37,-1,-1,-1,2,2,2,3,2,4,2,4,2,0
02752E31AAB2400DAAF0BB6ECB9B9D79,Increasing,positive_test,2025-11-15 22:38:25,2025-11-15 22:43:37,1,1,1,3,3,3,3,312,106,11/15/2025 23:43,11/15/2025 23:45,1,1,1,2,3,2,3,3,4,4,4,4,1
68F95C5F10824FFFB3A06519275DB309,Increasing,control,2025-11-15 22:35:13,2025-11-15 22:43:43,1,0,0,3,3,3,3,510,96,11/15/2025 23:43,11/15/2025 23:45,-1,0,-1,2,4,4,2,1,4,2,4,2,1
711A6D2CFADE43FBA27E1C21B1363E19,Flat,negative_test,2025-11-15 22:41:16,2025-11-15 22:44:08,-1,-1,-1,1,1,1,4,172,62,11/15/2025 23:44,11/15/2025 23:45,-1,-1,0,2,3,2,3,2,5,1,2,4,0
688BAD21A190420FBC93CC5669EF6F25,Increasing,negative_test,2025-11-15 22:40:58,2025-11-15 22:44:10,2,2,2,5,5,5,4,192,48,11/15/2025 23:44,11/15/2025 23:44,2,2,1,5,5,3,4,1,5,1,1,5,1
EB1C0D6D470F4B20A9AB6A399A1BE2AD,Increasing,control,2025-11-15 22:40:43,2025-11-15 22:44:31,2,2,2,3,5,2,3,228,68,11/15/2025 23:44,11/15/2025 23:45,1,2,1,3,5,3,3,1,5,3,2,5,1
C554B0530B304EB39F0368152BEE33E1,Flat,control,2025-11-15 22:41:50,2025-11-15 22:44:44,2,2,2,3,5,4,3,174,71,11/15/2025 23:44,11/15/2025 23:45,1,1,1,4,5,4,3,2,5,1,5,1,0
8F1CF7BF751348148B3FE1270B86D88C,Flat,negative_test,2025-11-15 22:38:26,2025-11-15 22:44:45,1,1,1,5,4,4,4,379,115,11/15/2025 23:44,11/15/2025 23:46,1,1,1,5,5,4,4,2,4,2,1,5,0
8F432B9743C84438859DC18B04B747A3,Flat,positive_test,2025-11-15 22:46:37,2025-11-15 22:58:43,-1,-1,-1,3,3,2,3,726,97,11/15/2025 23:58,11/16/2025 0:00,-1,-1,-1,2,2,4,4,2,4,2,4,4,0
F10C22C6A7094A79A0D3B5CA2D3A7232,Flat,positive_test,2025-11-15 22:41:48,2025-11-15 22:46:06,-1,-1,-1,4,3,4,2,258,54,11/15/2025 23:46,11/15/2025 23:47,-1,-1,-1,4,4,4,2,2,4,1,5,1,0
06D0A0B7823B4E6BBFEFA270E8EEB2F7,Increasing,positive_test,2025-11-15 22:40:45,2025-11-15 22:46:15,2,1,1,3,3,1,2,330,69,11/15/2025 23:46,11/15/2025 23:47,1,2,2,1,4,4,2,1,5,1,4,2,1
AAC5E12541F9486EA632EC7D69A938EE,Increasing,negative_test,2025-11-15 22:39:20,2025-11-15 22:46:27,-1,-1,-1,3,4,3,2,427,117,11/15/2025 23:46,11/15/2025 23:48,-2,-2,-2,2,3,3,1,1,3,3,2,4,1
7DF4F6165659465F9BCF7980564CCC6C,Flat,negative_test,2025-11-15 22:39:24,2025-11-15 22:46:34,0,-2,-2,1,5,4,4,430,159,11/15/2025 23:46,11/15/2025 23:49,0,-1,-2,4,5,2,4,2,5,1,1,5,0
AE257F4D0BF64EA29CCD1275799D2B45,Increasing,positive_test,2025-11-15 22:46:31,2025-11-15 22:52:04,1,1,1,5,5,3,1,333,52,11/15/2025 23:52,11/15/2025 23:52,1,1,1,5,5,3,1,1,5,1,5,1,1
CC32FC3414AF48A4AAA92AD3F95B26F4,Flat,negative_test,2025-11-15 22:57:01,2025-11-15 23:00:54,1,1,1,4,4,5,3,233,88,11/16/2025 0:00,11/16/2025 0:02,1,0,0,4,4,4,3,2,5,1,1,5,0
4E0D560FCCDA4D32B0C5C1E7659C68B1,Flat,control,2025-11-15 22:46:58,2025-11-15 22:52:08,-1,-1,-2,3,2,3,4,310,54,11/15/2025 23:52,11/15/2025 23:53,-1,0,0,3,4,4,3,2,4,2,4,2,0
AAAD793269AE47FDB6799CA0E77C4172,Flat,negative_test,2025-11-15 22:48:23,2025-11-15 22:53:33,1,1,1,3,4,4,2,310,88,11/15/2025 23:53,11/15/2025 23:55,-1,-1,-1,4,4,3,3,2,5,1,1,5,0
86A452EFA00844DCBD434EFFA45CF7BD,Increasing,negative_test,2025-11-15 22:47:18,2025-11-15 22:53:29,-1,-1,-1,3,3,2,1,371,70,11/15/2025 23:53,11/15/2025 23:54,-1,-1,-1,4,4,2,2,1,5,1,2,4,1
DC982011FBB34A7FA5FD25A9C0BB64E4,Increasing,control,2025-11-15 22:45:19,2025-11-15 22:48:16,0,0,0,3,3,4,3,177,70,11/15/2025 23:48,11/15/2025 23:49,1,1,1,4,4,4,3,1,5,1,5,1,1
C55562B9C9CC46768E9D61FBE7E6D3C6,Increasing,negative_test,2025-11-15 22:48:57,2025-11-15 22:53:53,1,-1,1,4,4,4,5,296,148,11/15/2025 23:53,11/15/2025 23:56,-1,-1,-1,3,4,2,3,1,5,1,1,5,1
87892FE4AFB94BE49E3FB5095F4111CC,Flat,negative_test,2025-11-15 22:51:15,2025-11-15 22:55:05,1,1,1,3,4,5,3,230,153,11/15/2025 23:55,11/15/2025 23:57,1,1,1,4,4,4,3,2,5,1,2,4,0
1E5D97A9F9824C839F1CE14BCD1A2E2B,Flat,control,2025-11-15 22:46:43,2025-11-15 22:49:13,1,1,1,2,4,3,1,150,52,11/15/2025 23:49,11/15/2025 23:50,1,1,1,4,4,3,2,2,5,1,2,4,0
A6E935781D864C9097F42C21475F5315,Increasing,control,2025-11-15 22:47:50,2025-11-15 22:50:41,-2,-2,-2,1,1,2,1,171,37,11/15/2025 23:50,11/15/2025 23:51,-2,-2,-2,2,2,1,1,1,2,4,2,4,1
2D10FE93A200436FB265319DE578BF56,Flat,positive_test,2025-11-15 22:46:09,2025-11-15 22:51:27,-1,-1,-1,4,4,4,4,318,114,11/15/2025 23:51,11/15/2025 23:53,0,1,0,5,4,4,5,2,3,3,5,1,0
A07F5BD3CF0F4F7E8A909936818FA3B0,Flat,positive_test,2025-11-15 22:47:08,2025-11-15 22:51:50,0,1,-1,2,2,2,4,282,125,11/15/2025 23:51,11/15/2025 23:53,1,0,0,4,2,4,5,1,3,3,4,1,0
097CA4C0A186449D8E592DBCEA75DECD,Increasing,control,2025-11-15 22:48:12,2025-11-15 22:51:51,-2,-2,-2,2,5,3,1,219,73,11/15/2025 23:51,11/15/2025 23:53,-1,-1,-1,4,4,2,2,1,3,3,4,2,1
ED5A5E891CD644CFB90768EE00D19ACF,Increasing,negative_test,2025-11-15 22:43:08,2025-11-15 22:46:54,1,1,1,4,3,5,5,226,58,11/15/2025 23:46,11/15/2025 23:47,-1,-1,-1,4,2,3,4,1,4,1,2,4,1
99997F91ABA741E9B493AF5A3DD37848,Increasing,control,2025-11-15 22:52:48,2025-11-15 22:56:27,-2,-2,-2,4,4,3,4,219,59,11/15/2025 23:56,11/15/2025 23:57,-2,-2,-2,1,1,1,1,1,4,2,4,2,1
8772FA5CB29247CCB540DAE99E0A1258,Increasing,positive_test,2025-11-15 22:44:09,2025-11-15 22:48:45,1,0,0,3,1,2,2,276,86,11/15/2025 23:48,11/15/2025 23:50,1,1,1,4,3,2,2,2,3,3,5,2,1
1C6F24C736B34EBC8BFE13594197AA29,Increasing,positive_test,2025-11-15 22:50:49,2025-11-15 22:57:30,1,0,0,3,3,4,4,401,80,11/15/2025 23:57,11/15/2025 23:58,1,1,0,4,3,2,4,1,5,1,5,1,1
AF33F003A3A54828BD839D51631828D2,Flat,positive_test,2025-11-15 22:43:09,2025-11-15 22:50:11,1,0,0,2,3,4,2,422,174,11/15/2025 23:50,11/15/2025 23:53,0,0,0,4,4,3,3,2,3,1,4,1,0
C7126A32ECEA48DAB58C69C80F3C1BEE,Flat,negative_test,2025-11-15 22:42:43,2025-11-15 22:50:17,1,0,1,3,3,4,3,454,125,11/15/2025 23:50,11/15/2025 23:52,0,-1,0,3,4,3,3,2,4,3,2,4,0
508C43FE4273426BA3F932D8DFF69410,Flat,positive_test,2025-11-15 22:46:56,2025-11-15 22:50:23,2,0,0,4,4,4,3,207,58,11/15/2025 23:50,11/15/2025 23:51,1,1,1,4,3,3,5,2,5,1,5,1,0
C8349FC5DBD94DE49DD0217FD18A6E2A,Flat,negative_test,2025-11-15 22:50:02,2025-11-15 22:56:43,1,1,1,3,4,4,3,401,155,11/15/2025 23:56,11/15/2025 23:59,1,1,1,5,5,4,3,2,5,1,1,5,0
7E261724DFF14147853FC70D9CA72403,Increasing,control,2025-11-15 22:53:34,2025-11-15 22:58:56,-1,0,-1,4,2,4,4,322,75,11/15/2025 23:58,11/16/2025 0:00,-1,-1,-1,4,2,3,3,1,4,3,3,3,1
29BCAE5CBF014FB3AC6749B24B99A543,Increasing,negative_test,2025-11-16 01:25:14,2025-11-16 01:27:26,0,-1,0,2,2,2,2,132,23,11/16/2025 2:27,11/16/2025 2:27,0,-1,-1,3,4,4,4,2,3,4,3,4,1
1D886B50C2794E80B90C07EEF14A0E13,Flat,positive_test,2025-11-15 22:56:26,2025-11-15 23:00:38,1,1,1,5,5,3,3,252,221,11/16/2025 0:00,11/16/2025 0:04,1,1,1,4,5,4,3,1,2,3,4,2,0
AE949E8EC8A24F5C81624827E2DFFBC6,Flat,control,2025-11-15 22:55:27,2025-11-15 22:59:54,1,1,1,3,3,4,5,267,54,11/15/2025 23:59,11/16/2025 0:00,0,0,1,2,2,2,3,1,4,2,4,2,0
E703C2685909438587D24B2366310309,Increasing,negative_test,2025-11-15 22:45:55,2025-11-15 22:53:31,-1,-1,-1,2,3,3,1,456,87,11/15/2025 23:53,11/15/2025 23:54,-2,-2,-2,3,3,3,3,1,2,4,1,5,1
18FB6A772EAC454BB20B1A6B18E9C844,Increasing,positive_test,2025-11-15 22:50:47,2025-11-15 22:54:39,1,2,2,5,5,4,3,232,54,11/15/2025 23:54,11/15/2025 23:55,1,2,1,5,5,5,4,1,5,1,4,2,1
E5B75F603892444A8ECA1965AF9E9157,Increasing,control,2025-11-15 22:50:47,2025-11-15 22:54:41,-1,-1,-1,1,2,3,1,234,34,11/15/2025 23:54,11/15/2025 23:55,-2,-2,-2,2,1,1,1,1,4,2,3,3,1
150B2DFEE9C341ACB0E3A2D3B9E6BC58,Increasing,positive_test,2025-11-15 22:52:25,2025-11-15 22:54:47,1,2,1,3,4,5,3,142,21,11/15/2025 23:54,11/15/2025 23:55,1,2,2,3,4,4,5,2,3,4,5,4,1
33EA65F95A8B452F801254B76D7571CB,Flat,positive_test,2025-11-15 22:52:25,2025-11-15 22:57:19,1,1,1,5,4,4,5,294,83,11/15/2025 23:57,11/15/2025 23:58,1,1,1,3,4,5,5,2,2,2,5,1,0
DB7B27B179CF47EC907716DB34B6A36D,Increasing,negative_test,2025-11-15 22:49:07,2025-11-15 22:53:45,1,1,1,3,4,4,3,278,81,11/15/2025 23:53,11/15/2025 23:55,-1,-1,-1,4,3,3,3,1,5,1,1,5,1
A4AD62E8AD1946038A7373421BA2E961,Flat,negative_test,2025-11-15 23:10:44,2025-11-15 23:13:42,1,1,1,5,5,3,1,178,50,11/16/2025 0:13,11/16/2025 0:14,-1,-1,-1,1,4,4,4,2,5,1,2,4,0
9696FCC6AC3345178BE1523A37625CB2,Increasing,control,2025-11-15 22:42:42,2025-11-15 22:54:12,2,1,1,3,5,4,3,690,84,11/15/2025 23:54,11/15/2025 23:55,1,1,1,4,5,2,3,1,5,1,5,1,1
6E5B5ED6846144EAB343611D99CC66E5,Increasing,control,2025-11-15 23:11:47,2025-11-15 23:13:47,2,0,-2,1,2,3,3,120,22,11/16/2025 0:13,11/16/2025 0:14,1,0,1,3,3,4,4,1,4,3,3,3,1
845B57C90A934B43B5D8BB36F755CDF9,Flat,control,2025-11-15 23:08:50,2025-11-15 23:13:50,-1,-2,-2,3,3,2,1,300,85,11/16/2025 0:13,11/16/2025 0:15,0,-1,-1,2,4,3,2,1,5,2,5,1,0
AAC9232F9425435EB6F290A6F70464F1,Flat,control,2025-11-15 22:50:59,2025-11-15 22:54:57,0,0,0,3,3,4,3,238,76,11/15/2025 23:54,11/15/2025 23:56,1,1,1,3,2,3,3,1,4,3,4,4,0
05F9ADB42E6A401B8F445717E6F854A1,Increasing,control,2025-11-15 22:50:31,2025-11-15 22:55:14,2,2,2,3,5,3,4,283,120,11/15/2025 23:55,11/15/2025 23:57,2,2,2,3,5,3,4,1,4,1,4,1,1
C660CAE15237476383C4E47D6B573CB8,Flat,positive_test,2025-11-15 22:51:20,2025-11-15 22:55:40,1,2,1,2,4,4,3,260,69,11/15/2025 23:55,11/15/2025 23:56,1,1,1,5,4,2,3,2,1,5,5,1,0
FFE9B66060424ADB819354DD121021C0,Flat,negative_test,2025-11-15 23:12:04,2025-11-15 23:13:56,0,0,0,2,2,5,2,112,28,11/16/2025 0:13,11/16/2025 0:14,0,0,0,5,3,3,3,2,3,3,3,3,0
73027FE6F7834DF4945223C6D9BBC91F,Flat,positive_test,2025-11-15 22:54:00,2025-11-15 22:58:59,0,1,0,4,5,4,3,299,57,11/15/2025 23:58,11/15/2025 23:59,1,1,1,4,5,5,4,1,4,1,5,1,0
96871C4A46B94394A8D96A1BDE5BD0E1,Increasing,negative_test,2025-11-15 22:54:19,2025-11-15 22:58:59,1,1,-1,4,4,3,3,280,62,11/15/2025 23:59,11/16/2025 0:00,-2,-2,-2,4,2,3,3,1,4,2,5,2,1
88E202016D524E24A1CC78AF3B1522EB,Flat,positive_test,2025-11-15 22:54:42,2025-11-15 22:59:15,1,1,0,4,4,3,3,273,65,11/15/2025 23:59,11/16/2025 0:00,1,1,1,4,4,4,4,2,5,1,5,1,0
261CD4D248A244E4A6C61A4D2EB86095,Increasing,positive_test,2025-11-15 22:55:43,2025-11-15 22:59:47,0,1,1,5,4,3,2,244,58,11/15/2025 23:59,11/16/2025 0:00,1,1,1,2,3,5,2,1,5,2,5,2,1
35A7C9C050104420B23C4FA0B8C9CE13,Increasing,positive_test,2025-11-15 23:11:36,2025-11-15 23:14:52,1,1,1,4,4,2,4,196,54,11/16/2025 0:14,11/16/2025 0:15,1,1,1,3,5,4,4,1,5,1,5,1,1
6CB0EC7F77BC44AFBD35658FEF18A4B3,Increasing,control,2025-11-15 23:10:55,2025-11-15 23:15:32,-1,-1,-2,1,5,4,1,277,62,11/16/2025 0:15,11/16/2025 0:16,-1,-1,-2,4,5,1,1,1,5,1,5,1,1
2CD5B52F54EF4C468B6FB2E60B42ACA4,Increasing,control,2025-11-15 23:16:21,2025-11-15 23:19:47,0,0,0,4,4,1,3,206,108,11/16/2025 0:19,11/16/2025 0:21,0,0,0,5,4,5,3,2,5,1,5,1,1
E7742DC057814AC69174E6ED2CFF1D01,Increasing,control,2025-11-15 23:11:02,2025-11-15 23:16:53,2,1,1,2,5,4,3,351,134,11/16/2025 0:16,11/16/2025 0:19,2,1,1,5,5,3,3,1,4,1,4,2,1
53AD5B8B79A74D8F8723EC327046E790,Flat,negative_test,2025-11-15 22:46:44,2025-11-15 22:57:54,1,0,-1,2,2,1,4,670,141,11/15/2025 23:57,11/16/2025 0:00,-1,0,-2,1,2,2,4,2,3,3,2,2,0
09F3BB24F224418B874ECAF24B8D9CAE,Increasing,control,2025-11-15 23:02:23,2025-11-15 23:07:52,1,1,1,2,4,4,3,329,72,11/16/2025 0:07,11/16/2025 0:09,1,1,1,4,4,2,4,1,3,2,2,4,1
CC1D07DA5D50478BB5E1236B19535A06,Increasing,positive_test,2025-11-15 23:01:03,2025-11-15 23:07:55,0,2,0,3,5,5,3,412,110,11/16/2025 0:07,11/16/2025 0:09,1,2,1,4,5,5,4,1,3,3,5,1,1
609C9111BE2A48C5B58EF8BF35EED539,Increasing,negative_test,2025-11-15 22:54:18,2025-11-15 22:59:33,1,1,1,2,3,4,2,315,74,11/15/2025 23:59,11/16/2025 0:00,-1,0,1,1,4,2,2,1,5,1,1,5,1
661962C31C8246FEAD9DBAD73795F583,Increasing,positive_test,2025-11-15 22:52:26,2025-11-15 22:59:43,1,1,1,5,5,5,1,437,115,11/15/2025 23:59,11/16/2025 0:01,2,2,2,5,5,5,3,1,5,1,5,1,1
D60D4028B76C460C9C50F8672EC4F4E1,Flat,negative_test,2025-11-15 22:59:32,2025-11-15 23:06:41,1,1,1,3,4,3,2,429,50,11/16/2025 0:06,11/16/2025 0:07,-1,-1,-1,3,4,4,3,1,3,3,2,3,0
03DCF2CFEB314D68B6344B9974FCA953,Increasing,positive_test,2025-11-15 22:56:29,2025-11-15 23:01:00,1,1,1,1,5,5,1,271,53,11/16/2025 0:01,11/16/2025 0:01,1,1,1,5,5,1,1,2,5,1,5,1,1
4797CA23DD1B4571B01BE628AE450BE7,Flat,negative_test,2025-11-15 23:21:47,2025-11-15 23:24:08,-2,-2,-2,1,1,1,1,141,41,11/16/2025 0:24,11/16/2025 0:24,-2,-2,-2,1,1,1,1,2,5,1,1,5,0
969723714B1C4E13980088E601855790,Flat,negative_test,2025-11-15 22:51:46,2025-11-15 23:01:20,1,1,1,2,4,4,4,574,328,11/16/2025 0:01,11/16/2025 0:06,1,1,1,2,4,4,2,1,3,3,4,4,0
2583756F3E164C5483728003BC76B2C9,Increasing,positive_test,2025-11-15 22:58:08,2025-11-15 23:02:45,1,0,1,3,5,5,2,277,69,11/16/2025 0:02,11/16/2025 0:03,1,1,2,5,5,2,3,1,5,1,5,1,1
887F1E9D24D9497AB21F3C2FD2626B6D,Increasing,negative_test,2025-11-15 22:55:37,2025-11-15 23:02:59,2,-1,1,4,3,1,5,442,63,11/16/2025 0:03,11/16/2025 0:04,1,1,1,5,5,4,3,1,4,2,5,1,1
82B27CC597B147C19DE4DCA3CE56BBCF,Flat,control,2025-11-15 22:58:51,2025-11-15 23:03:15,0,-1,1,2,4,2,2,264,139,11/16/2025 0:03,11/16/2025 0:05,0,0,0,2,4,4,3,2,3,2,4,2,0
AE0FBB6F1C814D4CAC30B3F3326D9AF3,Increasing,negative_test,2025-11-15 23:00:22,2025-11-15 23:04:13,0,0,0,3,3,2,3,231,62,11/16/2025 0:04,11/16/2025 0:05,-1,-1,-1,2,2,2,2,1,4,2,1,5,1
06A804AFE2AE4F309B09F4FDAF299582,Flat,negative_test,2025-11-15 23:07:09,2025-11-15 23:11:33,-1,-1,-1,2,2,2,1,264,84,11/16/2025 0:11,11/16/2025 0:12,-1,-1,-1,2,3,3,2,2,2,4,2,4,0
2EC54CB9DD404ABAAFB6EACF15BCE6C1,Increasing,control,2025-11-15 22:56:47,2025-11-15 23:04:33,0,0,0,1,3,4,2,466,86,11/16/2025 0:04,11/16/2025 0:06,1,1,1,5,4,2,1,1,5,1,5,1,1
6CD983A0FAF14BC9804E8A0320449DC7,Flat,positive_test,2025-11-15 23:00:46,2025-11-15 23:04:44,-1,1,1,2,4,4,2,238,76,11/16/2025 0:04,11/16/2025 0:06,1,1,1,4,4,4,3,2,5,1,5,1,0
31C180EEEC614B92B882EE278B466768,Flat,control,2025-11-15 22:59:19,2025-11-15 23:05:47,1,1,0,2,4,3,5,388,87,11/16/2025 0:05,11/16/2025 0:07,1,1,1,4,3,4,4,2,4,1,4,1,0
06C44A6E48BD498DACA37F82D96E5DD2,Flat,positive_test,2025-11-15 22:42:35,2025-11-15 22:58:35,-1,-1,-1,1,3,4,1,960,48,11/15/2025 23:58,11/15/2025 23:59,-1,-1,-2,4,2,2,1,2,5,1,5,1,0
9BA81D85AA1E413391AFA74A501188AF,Increasing,control,2025-11-15 22:50:42,2025-11-15 22:58:36,-1,-1,-1,2,2,2,4,474,99,11/15/2025 23:58,11/16/2025 0:00,-1,-1,-1,2,2,2,4,1,4,2,2,4,1
DBE37A961EA1480E87160C6E7E6695BD,Increasing,control,2025-11-15 22:54:58,2025-11-15 23:00:01,1,1,0,3,4,2,2,303,148,11/16/2025 0:00,11/16/2025 0:02,1,1,1,5,5,4,3,2,5,1,5,1,1
25FD6FEDA07744ECBFA57CA1FC667B99,Flat,negative_test,2025-11-15 22:52:03,2025-11-15 23:00:27,0,-1,0,2,2,4,2,504,172,11/16/2025 0:00,11/16/2025 0:03,1,1,1,5,3,3,3,2,3,3,2,4,0
5B7F50B6CA1A4752B7279027BC9B8558,Increasing,positive_test,2025-11-15 22:57:16,2025-11-15 23:00:53,1,1,1,4,4,2,3,217,104,11/16/2025 0:00,11/16/2025 0:02,1,1,1,3,4,4,3,1,5,1,5,1,1
D1EFB535ED424903BF4F1EECD152A3FA,Increasing,negative_test,2025-11-15 23:06:58,2025-11-15 23:13:45,2,2,2,3,4,4,3,407,82,11/16/2025 0:13,11/16/2025 0:15,0,0,0,3,3,3,3,1,5,1,1,5,1
FDDD77C9735E41F0B8DE27DD8E41D8AE,Increasing,control,2025-11-15 22:58:00,2025-11-15 23:02:17,1,1,1,4,4,4,5,257,52,11/16/2025 0:02,11/16/2025 0:03,1,1,1,5,3,3,5,1,4,2,5,1,1
D9268DF98A574DCBB1580B3AB969D3AE,Flat,negative_test,2025-11-15 23:06:04,2025-11-15 23:13:48,0,-1,-1,1,1,1,1,464,95,11/16/2025 0:13,11/16/2025 0:15,-2,-2,-2,1,1,1,1,1,3,2,3,3,0
E0C1F0C4B87E4DFF9848121BF80F8A89,Increasing,negative_test,2025-11-15 22:54:47,2025-11-15 23:05:35,0,0,0,1,3,3,1,648,127,11/16/2025 0:05,11/16/2025 0:07,1,1,1,2,4,4,4,1,1,5,2,5,1
11CF3DF08BAC4BD18536F66287502227,Increasing,positive_test,2025-11-15 23:21:53,2025-11-15 23:24:58,1,1,1,5,1,5,1,185,42,11/16/2025 0:24,11/16/2025 0:25,2,1,2,5,3,4,4,1,5,3,4,2,1
2275255915094EA5AB3BB7E3C7B4C08D,Increasing,negative_test,2025-11-15 23:04:27,2025-11-15 23:08:17,2,2,-2,1,5,1,5,230,51,11/16/2025 0:08,11/16/2025 0:09,-1,2,-1,4,1,1,1,1,4,1,1,5,1
4B25717F2FEE4C62AF20376513331F11,Increasing,negative_test,2025-11-15 23:02:08,2025-11-15 23:09:40,1,1,0,2,3,2,4,452,141,11/16/2025 0:09,11/16/2025 0:12,-1,-1,0,1,2,2,3,1,5,1,1,5,1
89F2048F16034EE19B1A5DFFC848E7AF,Flat,control,2025-11-15 23:05:32,2025-11-15 23:09:48,1,0,-1,1,4,4,4,256,55,11/16/2025 0:09,11/16/2025 0:10,-1,-1,-1,1,4,2,4,2,4,1,4,2,0
9482020C92D44BE095717E9EF690D5EB,Flat,positive_test,2025-11-15 23:06:39,2025-11-15 23:10:25,1,1,-1,3,2,5,1,226,168,11/16/2025 0:10,11/16/2025 0:13,1,1,-1,4,4,5,3,3,5,1,3,5,0
E0DAFB61AAF048FAAE3AED2DB7B65A20,Increasing,control,2025-11-15 23:06:12,2025-11-15 23:10:44,2,1,1,5,4,4,4,272,93,11/16/2025 0:10,11/16/2025 0:12,2,2,2,5,5,5,5,1,5,1,5,1,1
172833C26FD4480396F65BBAA06BEAD3,Flat,positive_test,2025-11-15 23:04:03,2025-11-15 23:11:05,1,1,1,4,5,3,5,422,125,11/16/2025 0:11,11/16/2025 0:13,1,1,1,4,5,3,4,2,4,2,5,1,0
581F8FB2213A4E71871C8080074EB8C2,Flat,positive_test,2025-11-15 23:08:02,2025-11-15 23:11:38,1,1,1,3,5,5,5,216,66,11/16/2025 0:11,11/16/2025 0:12,1,1,1,5,4,3,4,1,4,2,2,4,0
E0CBFF0C338643D885779A6E876D9072,Flat,control,2025-11-15 23:12:10,2025-11-15 23:16:57,-1,-1,-1,4,3,4,4,287,48,11/16/2025 0:16,11/16/2025 0:17,-1,-1,-2,2,2,3,2,3,4,2,2,2,0
92A7761517F549808DA31597BAA4913C,Increasing,negative_test,2025-11-15 23:07:42,2025-11-15 23:17:06,1,1,1,4,4,4,3,564,177,11/16/2025 0:17,11/16/2025 0:20,0,0,0,2,2,2,2,1,5,1,3,3,1
AF3ADF2DA568403FA08AC9F65ECE5AD3,Flat,control,2025-11-15 23:11:43,2025-11-15 23:17:17,1,1,1,2,2,4,1,334,58,11/16/2025 0:17,11/16/2025 0:18,1,1,1,4,2,2,1,1,5,1,5,1,0
4EBBD324A9D94BFE88B85B50F8F73234,Increasing,control,2025-11-15 23:10:46,2025-11-15 23:18:29,1,1,1,4,4,2,3,463,60,11/16/2025 0:18,11/16/2025 0:19,1,1,1,5,3,5,3,1,4,2,5,1,1
37FB58E5B23149168552C8E3A1632E8C,Flat,positive_test,2025-11-15 23:16:40,2025-11-15 23:18:51,0,0,0,4,3,2,3,131,34,11/16/2025 0:18,11/16/2025 0:19,0,0,0,2,4,3,3,2,2,3,3,3,0
B2EDBF5E4C25430980C8160EF2A5A72C,Increasing,negative_test,2025-11-15 23:05:54,2025-11-15 23:19:16,1,1,1,3,3,2,2,802,132,11/16/2025 0:19,11/16/2025 0:21,-1,-1,-1,2,3,3,2,1,3,3,3,3,1
B41B1B7DA528431E85C3594EB7B47922,Increasing,positive_test,2025-11-15 23:14:26,2025-11-15 23:19:32,2,0,-1,3,5,2,5,306,112,11/16/2025 0:19,11/16/2025 0:21,1,0,-1,4,5,3,4,2,4,2,5,1,1
0F12A5716BE44607BDCEB55E28C8B1FD,Increasing,control,2025-11-16 01:28:45,2025-11-16 01:32:42,0,-1,0,4,1,3,3,237,121,11/16/2025 2:32,11/16/2025 2:34,-2,-1,-1,1,1,1,1,1,5,1,4,2,1
538B2A9A248A4C0389FF216BFB4E2735,Flat,control,2025-11-15 23:18:39,2025-11-15 23:22:35,1,1,1,2,2,2,2,236,62,11/16/2025 0:22,11/16/2025 0:23,-1,-1,-1,3,4,4,2,3,3,3,4,2,0
9BC812014DF64C5589E46476DAE62F0C,Flat,control,2025-11-15 23:20:33,2025-11-15 23:24:30,1,1,1,4,4,4,1,237,54,11/16/2025 0:24,11/16/2025 0:25,1,0,-1,5,5,5,1,2,5,1,3,3,0
30B319A2AE3F473E8E950AE98EDB6B84,Flat,positive_test,2025-11-15 23:20:21,2025-11-15 23:27:56,1,0,-1,2,4,4,3,455,100,11/16/2025 0:27,11/16/2025 0:29,1,1,2,4,3,4,3,1,4,4,4,4,0
EB1D89040EE04AC6A865EF7C447CB6A5,Flat,negative_test,2025-11-15 23:18:42,2025-11-15 23:28:19,1,1,0,4,4,3,3,577,94,11/16/2025 0:28,11/16/2025 0:29,1,1,1,4,4,4,4,2,4,4,3,3,0
1DD942DE368A4E51B1773B544ECEA309,Increasing,control,2025-11-16 01:28:01,2025-11-16 01:42:22,1,1,1,3,4,3,5,861,218,11/16/2025 2:42,11/16/2025 2:46,1,1,1,4,4,2,4,2,5,1,5,1,1
E808650537B54DC0A1F8C2756DEDFAF7,Flat,positive_test,2025-11-16 01:25:35,2025-11-16 01:29:58,2,-1,-1,2,2,4,4,263,56,11/16/2025 2:29,11/16/2025 2:30,1,1,1,3,3,4,4,2,2,2,3,3,0
B5C0D83B15464B448082A2F7C99FC460,Flat,control,2025-11-16 01:26:15,2025-11-16 01:30:48,0,0,0,3,4,2,3,273,95,11/16/2025 2:30,11/16/2025 2:32,0,0,0,3,3,3,2,1,3,3,4,2,0
