turkid,round,choice,condid,condition,message_type,startdate,enddate,could_learn_interim_1,could_learn_interim_2,could_learn_interim_3,belief_valuation,belief_market_size,belief_competitors,belief_sector_of_activity,timing,time_to_choose,time_to_completion
D801BA898E6E491687F3E0E52401A490,13,2,1,Increasing,positive_test,2025-11-16 11:53:54,2025-11-16 11:59:04,2,1,1,3,4,4,3,2025-11-16T11:56:35Z,17.145999908447266,310
D801BA898E6E491687F3E0E52401A490,14,2,1,Increasing,positive_test,2025-11-16 11:53:54,2025-11-16 11:59:04,2,1,1,3,4,4,3,2025-11-16T11:56:47Z,12.812000036239624,310
D801BA898E6E491687F3E0E52401A490,15,1,1,Increasing,positive_test,2025-11-16 11:53:54,2025-11-16 11:59:04,2,1,1,3,4,4,3,2025-11-16T11:57:55Z,67.30100011825562,310
D801BA898E6E491687F3E0E52401A490,16,2,1,Increasing,positive_test,2025-11-16 11:53:54,2025-11-16 11:59:04,2,1,1,3,4,4,3,2025-11-16T11:58:06Z,10.98199987411499,310
D801BA898E6E491687F3E0E52401A490,17,1,1,Increasing,positive_test,2025-11-16 11:53:54,2025-11-16 11:59:04,2,1,1,3,4,4,3,2025-11-16T11:58:18Z,11.896000146865845,310
D801BA898E6E491687F3E0E52401A490,18,1,1,Increasing,positive_test,2025-11-16 11:53:54,2025-11-16 11:59:04,2,1,1,3,4,4,3,2025-11-16T11:58:27Z,9.1529998779296875,310
D801BA898E6E491687F3E0E52401A490,19,2,1,Increasing,positive_test,2025-11-16 11:53:54,2025-11-16 11:59:04,2,1,1,3,4,4,3,2025-11-16T11:58:41Z,13.979000091552734,310
D801BA898E6E491687F3E0E52401A490,20,1,1,Increasing,positive_test,2025-11-16 11:53:54,2025-11-16 11:59:04,2,1,1,3,4,4,3,2025-11-16T11:58:55Z,13.782999992370605,310
AD9DEF3415E84F8D9D2C64A9899A6F00,1,2,0,Flat,control,2025-11-16 11:55:42,2025-11-16 12:01:27,-1,0,-1,2,2,3,3,2025-11-16T11:56:04Z,0,345
AD9DEF3415E84F8D9D2C64A9899A6F00,2,1,0,Flat,control,2025-11-16 11:55:42,2025-11-16 12:01:27,-1,0,-1,2,2,3,3,2025-11-16T11:56:22Z,18.233999967575073,345
AD9DEF3415E84F8D9D2C64A9899A6F00,3,2,0,Flat,control,2025-11-16 11:55:42,2025-11-16 12:01:27,-1,0,-1,2,2,3,3,2025-11-16T11:56:34Z,12.098000049591064,345
AD9DEF3415E84F8D9D2C64A9899A6F00,4,0,0,Flat,control,2025-11-16 11:55:42,2025-11-16 12:01:27,-1,0,-1,2,2,3,3,2025-11-16T11:56:48Z,13.684999942779541,345
AD9DEF3415E84F8D9D2C64A9899A6F00,5,1,0,Flat,control,2025-11-16 11:55:42,2025-11-16 12:01:27,-1,0,-1,2,2,3,3,2025-11-16T11:56:54Z,5.882999897003174,345
AD9DEF3415E84F8D9D2C64A9899A6F00,6,2,0,Flat,control,2025-11-16 11:55:42,2025-11-16 12:01:27,-1,0,-1,2,2,3,3,2025-11-16T11:57:08Z,13.767000198364258,345
AD9DEF3415E84F8D9D2C64A9899A6F00,7,0,0,Flat,control,2025-11-16 11:55:42,2025-11-16 12:01:27,-1,0,-1,2,2,3,3,2025-11-16T11:57:20Z,12.025999784469604,345
AD9DEF3415E84F8D9D2C64A9899A6F00,8,2,0,Flat,control,2025-11-16 11:55:42,2025-11-16 12:01:27,-1,0,-1,2,2,3,3,2025-11-16T11:57:39Z,19.117000102996826,345
AD9DEF3415E84F8D9D2C64A9899A6F00,9,2,0,Flat,control,2025-11-16 11:55:42,2025-11-16 12:01:27,-1,0,-1,2,2,3,3,2025-11-16T11:57:49Z,9.95900011062622,345
AD9DEF3415E84F8D9D2C64A9899A6F00,10,1,0,Flat,control,2025-11-16 11:55:42,2025-11-16 12:01:27,-1,0,-1,2,2,3,3,2025-11-16T11:57:58Z,8.90399980545044,345
AD9DEF3415E84F8D9D2C64A9899A6F00,11,1,0,Flat,control,2025-11-16 11:55:42,2025-11-16 12:01:27,-1,0,-1,2,2,3,3,2025-11-16T11:58:11Z,13.1010000705719,345
AD9DEF3415E84F8D9D2C64A9899A6F00,12,2,0,Flat,control,2025-11-16 11:55:42,2025-11-16 12:01:27,-1,0,-1,2,2,3,3,2025-11-16T11:58:24Z,13.289999961853027,345
AD9DEF3415E84F8D9D2C64A9899A6F00,13,2,0,Flat,control,2025-11-16 11:55:42,2025-11-16 12:01:27,-1,0,-1,2,2,3,3,2025-11-16T11:58:36Z,11.669000148773193,345
AD9DEF3415E84F8D9D2C64A9899A6F00,14,2,0,Flat,control,2025-11-16 11:55:42,2025-11-16 12:01:27,-1,0,-1,2,2,3,3,2025-11-16T11:58:48Z,12.309999942779541,345
AD9DEF3415E84F8D9D2C64A9899A6F00,15,1,0,Flat,control,2025-11-16 11:55:42,2025-11-16 12:01:27,-1,0,-1,2,2,3,3,2025-11-16T12:00:04Z,75.33999991416931,345
AD9DEF3415E84F8D9D2C64A9899A6F00,16,2,0,Flat,control,2025-11-16 11:55:42,2025-11-16 12:01:27,-1,0,-1,2,2,3,3,2025-11-16T12:00:15Z,11.615999937057495,345
AD9DEF3415E84F8D9D2C64A9899A6F00,17,1,0,Flat,control,2025-11-16 11:55:42,2025-11-16 12:01:27,-1,0,-1,2,2,3,3,2025-11-16T12:00:27Z,11.850000143051147,345
AD9DEF3415E84F8D9D2C64A9899A6F00,18,1,0,Flat,control,2025-11-16 11:55:42,2025-11-16 12:01:27,-1,0,-1,2,2,3,3,2025-11-16T12:00:42Z,14.73799991607666,345
AD9DEF3415E84F8D9D2C64A9899A6F00,19,0,0,Flat,control,2025-11-16 11:55:42,2025-11-16 12:01:27,-1,0,-1,2,2,3,3,2025-11-16T12:00:58Z,16.02999997138977,345
AD9DEF3415E84F8D9D2C64A9899A6F00,20,2,0,Flat,control,2025-11-16 11:55:42,2025-11-16 12:01:27,-1,0,-1,2,2,3,3,2025-11-16T12:01:21Z,22.794000148773193,345
C1378E97050A497DA3DC2E05E339DE3E,1,0,0,Flat,positive_test,2025-11-16 12:00:34,2025-11-16 12:08:35,0,-1,0,2,4,3,4,2025-11-16T12:01:31Z,0,481
C1378E97050A497DA3DC2E05E339DE3E,2,0,0,Flat,positive_test,2025-11-16 12:00:34,2025-11-16 12:08:35,0,-1,0,2,4,3,4,2025-11-16T12:01:43Z,12.90399980545044,481
C1378E97050A497DA3DC2E05E339DE3E,3,1,0,Flat,positive_test,2025-11-16 12:00:34,2025-11-16 12:08:35,0,-1,0,2,4,3,4,2025-11-16T12:02:12Z,28.659000158309937,481
C1378E97050A497DA3DC2E05E339DE3E,4,2,0,Flat,positive_test,2025-11-16 12:00:34,2025-11-16 12:08:35,0,-1,0,2,4,3,4,2025-11-16T12:02:25Z,12.842999935150146,481
C1378E97050A497DA3DC2E05E339DE3E,5,2,0,Flat,positive_test,2025-11-16 12:00:34,2025-11-16 12:08:35,0,-1,0,2,4,3,4,2025-11-16T12:02:48Z,23.58399987220764,481
C1378E97050A497DA3DC2E05E339DE3E,6,2,0,Flat,positive_test,2025-11-16 12:00:34,2025-11-16 12:08:35,0,-1,0,2,4,3,4,2025-11-16T12:03:02Z,13.313000202178955,481
C1378E97050A497DA3DC2E05E339DE3E,7,0,0,Flat,positive_test,2025-11-16 12:00:34,2025-11-16 12:08:35,0,-1,0,2,4,3,4,2025-11-16T12:03:14Z,12.465999841690063,481
C1378E97050A497DA3DC2E05E339DE3E,8,0,0,Flat,positive_test,2025-11-16 12:00:34,2025-11-16 12:08:35,0,-1,0,2,4,3,4,2025-11-16T12:03:30Z,15.979000091552734,481
C1378E97050A497DA3DC2E05E339DE3E,9,1,0,Flat,positive_test,2025-11-16 12:00:34,2025-11-16 12:08:35,0,-1,0,2,4,3,4,2025-11-16T12:03:45Z,14.473000049591064,481
C1378E97050A497DA3DC2E05E339DE3E,10,2,0,Flat,positive_test,2025-11-16 12:00:34,2025-11-16 12:08:35,0,-1,0,2,4,3,4,2025-11-16T12:03:54Z,9.08299994468689,481
C1378E97050A497DA3DC2E05E339DE3E,11,1,0,Flat,positive_test,2025-11-16 12:00:34,2025-11-16 12:08:35,0,-1,0,2,4,3,4,2025-11-16T12:04:06Z,12.08299994468689,481
C1378E97050A497DA3DC2E05E339DE3E,12,0,0,Flat,positive_test,2025-11-16 12:00:34,2025-11-16 12:08:35,0,-1,0,2,4,3,4,2025-11-16T12:04:17Z,10.92300009727478,481
C1378E97050A497DA3DC2E05E339DE3E,13,2,0,Flat,positive_test,2025-11-16 12:00:34,2025-11-16 12:08:35,0,-1,0,2,4,3,4,2025-11-16T12:04:29Z,12.155999898910522,481
C1378E97050A497DA3DC2E05E339DE3E,14,2,0,Flat,positive_test,2025-11-16 12:00:34,2025-11-16 12:08:35,0,-1,0,2,4,3,4,2025-11-16T12:04:42Z,13.498000144958496,481
C1378E97050A497DA3DC2E05E339DE3E,15,2,0,Flat,positive_test,2025-11-16 12:00:34,2025-11-16 12:08:35,0,-1,0,2,4,3,4,2025-11-16T12:06:44Z,121.06900000572205,481
C1378E97050A497DA3DC2E05E339DE3E,16,0,0,Flat,positive_test,2025-11-16 12:00:34,2025-11-16 12:08:35,0,-1,0,2,4,3,4,2025-11-16T12:06:59Z,15.696999788284302,481
C1378E97050A497DA3DC2E05E339DE3E,17,1,0,Flat,positive_test,2025-11-16 12:00:34,2025-11-16 12:08:35,0,-1,0,2,4,3,4,2025-11-16T12:07:14Z,14.563000202178955,481
C1378E97050A497DA3DC2E05E339DE3E,18,1,0,Flat,positive_test,2025-11-16 12:00:34,2025-11-16 12:08:35,0,-1,0,2,4,3,4,2025-11-16T12:07:29Z,14.873999834060669,481
C1378E97050A497DA3DC2E05E339DE3E,19,2,0,Flat,positive_test,2025-11-16 12:00:34,2025-11-16 12:08:35,0,-1,0,2,4,3,4,2025-11-16T12:08:10Z,40.949000120162964,481
C1378E97050A497DA3DC2E05E339DE3E,20,2,0,Flat,positive_test,2025-11-16 12:00:34,2025-11-16 12:08:35,0,-1,0,2,4,3,4,2025-11-16T12:08:29Z,19.711999893188477,481
B301D6EC276443B0B4F668C3B2F5EF45,1,0,1,Increasing,control,2025-11-16 12:08:32,2025-11-16 12:11:38,1,2,1,3,3,5,4,2025-11-16T12:08:48Z,0,186
B301D6EC276443B0B4F668C3B2F5EF45,2,0,1,Increasing,control,2025-11-16 12:08:32,2025-11-16 12:11:38,1,2,1,3,3,5,4,2025-11-16T12:09:02Z,13.078999996185303,186
B301D6EC276443B0B4F668C3B2F5EF45,3,2,1,Increasing,control,2025-11-16 12:08:32,2025-11-16 12:11:38,1,2,1,3,3,5,4,2025-11-16T12:09:08Z,6.417999982833862,186
B301D6EC276443B0B4F668C3B2F5EF45,4,1,1,Increasing,control,2025-11-16 12:08:32,2025-11-16 12:11:38,1,2,1,3,3,5,4,2025-11-16T12:09:12Z,3.9150002002716064,186
B301D6EC276443B0B4F668C3B2F5EF45,5,1,1,Increasing,control,2025-11-16 12:08:32,2025-11-16 12:11:38,1,2,1,3,3,5,4,2025-11-16T12:09:15Z,2.995999813079834,186
B301D6EC276443B0B4F668C3B2F5EF45,6,0,1,Increasing,control,2025-11-16 12:08:32,2025-11-16 12:11:38,1,2,1,3,3,5,4,2025-11-16T12:09:18Z,3.443000078201294,186
B301D6EC276443B0B4F668C3B2F5EF45,7,2,1,Increasing,control,2025-11-16 12:08:32,2025-11-16 12:11:38,1,2,1,3,3,5,4,2025-11-16T12:09:26Z,7.812999963760376,186
B301D6EC276443B0B4F668C3B2F5EF45,8,1,1,Increasing,control,2025-11-16 12:08:32,2025-11-16 12:11:38,1,2,1,3,3,5,4,2025-11-16T12:09:31Z,4.75,186
B301D6EC276443B0B4F668C3B2F5EF45,9,1,1,Increasing,control,2025-11-16 12:08:32,2025-11-16 12:11:38,1,2,1,3,3,5,4,2025-11-16T12:09:39Z,8.532000064849854,186
B301D6EC276443B0B4F668C3B2F5EF45,10,0,1,Increasing,control,2025-11-16 12:08:32,2025-11-16 12:11:38,1,2,1,3,3,5,4,2025-11-16T12:09:44Z,4.5350000858306885,186
B301D6EC276443B0B4F668C3B2F5EF45,11,1,1,Increasing,control,2025-11-16 12:08:32,2025-11-16 12:11:38,1,2,1,3,3,5,4,2025-11-16T12:09:48Z,3.9649999141693115,186
B301D6EC276443B0B4F668C3B2F5EF45,12,0,1,Increasing,control,2025-11-16 12:08:32,2025-11-16 12:11:38,1,2,1,3,3,5,4,2025-11-16T12:09:57Z,9.54699993133545,186
B301D6EC276443B0B4F668C3B2F5EF45,13,2,1,Increasing,control,2025-11-16 12:08:32,2025-11-16 12:11:38,1,2,1,3,3,5,4,2025-11-16T12:10:01Z,4.002000093460083,186
B301D6EC276443B0B4F668C3B2F5EF45,14,2,1,Increasing,control,2025-11-16 12:08:32,2025-11-16 12:11:38,1,2,1,3,3,5,4,2025-11-16T12:10:06Z,4.181999921798706,186
B301D6EC276443B0B4F668C3B2F5EF45,15,0,1,Increasing,control,2025-11-16 12:08:32,2025-11-16 12:11:38,1,2,1,3,3,5,4,2025-11-16T12:11:04Z,58.16700005531311,186
B301D6EC276443B0B4F668C3B2F5EF45,16,0,1,Increasing,control,2025-11-16 12:08:32,2025-11-16 12:11:38,1,2,1,3,3,5,4,2025-11-16T12:11:12Z,8.073999881744385,186
B301D6EC276443B0B4F668C3B2F5EF45,17,1,1,Increasing,control,2025-11-16 12:08:32,2025-11-16 12:11:38,1,2,1,3,3,5,4,2025-11-16T12:11:17Z,5.341000080108643,186
B301D6EC276443B0B4F668C3B2F5EF45,18,2,1,Increasing,control,2025-11-16 12:08:32,2025-11-16 12:11:38,1,2,1,3,3,5,4,2025-11-16T12:11:23Z,6.019999980926514,186
B301D6EC276443B0B4F668C3B2F5EF45,19,0,1,Increasing,control,2025-11-16 12:08:32,2025-11-16 12:11:38,1,2,1,3,3,5,4,2025-11-16T12:11:29Z,5.556999921798706,186
B301D6EC276443B0B4F668C3B2F5EF45,20,2,1,Increasing,control,2025-11-16 12:08:32,2025-11-16 12:11:38,1,2,1,3,3,5,4,2025-11-16T12:11:33Z,4.421000003814697,186
CBEDA408DCA14955A4F7E01D264E95D1,1,0,0,Flat,negative_test,2025-11-16 12:08:52,2025-11-16 12:12:04,1,0,0,2,2,3,3,2025-11-16T12:09:08Z,0,192
CBEDA408DCA14955A4F7E01D264E95D1,2,1,0,Flat,negative_test,2025-11-16 12:08:52,2025-11-16 12:12:04,1,0,0,2,2,3,3,2025-11-16T12:09:18Z,10.088000059127808,192
CBEDA408DCA14955A4F7E01D264E95D1,3,1,0,Flat,negative_test,2025-11-16 12:08:52,2025-11-16 12:12:04,1,0,0,2,2,3,3,2025-11-16T12:09:28Z,9.467999935150146,192
CBEDA408DCA14955A4F7E01D264E95D1,4,2,0,Flat,negative_test,2025-11-16 12:08:52,2025-11-16 12:12:04,1,0,0,2,2,3,3,2025-11-16T12:09:35Z,7.07699990272522,192
CBEDA408DCA14955A4F7E01D264E95D1,5,2,0,Flat,negative_test,2025-11-16 12:08:52,2025-11-16 12:12:04,1,0,0,2,2,3,3,2025-11-16T12:09:40Z,5.528000116348267,192
CBEDA408DCA14955A4F7E01D264E95D1,6,1,0,Flat,negative_test,2025-11-16 12:08:52,2025-11-16 12:12:04,1,0,0,2,2,3,3,2025-11-16T12:09:47Z,6.414000034332275,192
CBEDA408DCA14955A4F7E01D264E95D1,7,1,0,Flat,negative_test,2025-11-16 12:08:52,2025-11-16 12:12:04,1,0,0,2,2,3,3,2025-11-16T12:09:53Z,5.878999948501587,192
CBEDA408DCA14955A4F7E01D264E95D1,8,0,0,Flat,negative_test,2025-11-16 12:08:52,2025-11-16 12:12:04,1,0,0,2,2,3,3,2025-11-16T12:09:57Z,4.604000091552734,192
CBEDA408DCA14955A4F7E01D264E95D1,9,2,0,Flat,negative_test,2025-11-16 12:08:52,2025-11-16 12:12:04,1,0,0,2,2,3,3,2025-11-16T12:10:01Z,4.128000020980835,192
CBEDA408DCA14955A4F7E01D264E95D1,10,0,0,Flat,negative_test,2025-11-16 12:08:52,2025-11-16 12:12:04,1,0,0,2,2,3,3,2025-11-16T12:10:05Z,3.754999876022339,192
CBEDA408DCA14955A4F7E01D264E95D1,11,1,0,Flat,negative_test,2025-11-16 12:08:52,2025-11-16 12:12:04,1,0,0,2,2,3,3,2025-11-16T12:10:09Z,3.7179999351501465,192
CBEDA408DCA14955A4F7E01D264E95D1,12,1,0,Flat,negative_test,2025-11-16 12:08:52,2025-11-16 12:12:04,1,0,0,2,2,3,3,2025-11-16T12:10:15Z,6.376000165939331,192
CBEDA408DCA14955A4F7E01D264E95D1,13,2,0,Flat,negative_test,2025-11-16 12:08:52,2025-11-16 12:12:04,1,0,0,2,2,3,3,2025-11-16T12:10:19Z,4.300999879837036,192
CBEDA408DCA14955A4F7E01D264E95D1,14,1,0,Flat,negative_test,2025-11-16 12:08:52,2025-11-16 12:12:04,1,0,0,2,2,3,3,2025-11-16T12:10:24Z,4.324000120162964,192
CBEDA408DCA14955A4F7E01D264E95D1,15,1,0,Flat,negative_test,2025-11-16 12:08:52,2025-11-16 12:12:04,1,0,0,2,2,3,3,2025-11-16T12:11:32Z,68.15199995040894,192
CBEDA408DCA14955A4F7E01D264E95D1,16,1,0,Flat,negative_test,2025-11-16 12:08:52,2025-11-16 12:12:04,1,0,0,2,2,3,3,2025-11-16T12:11:38Z,6.109999895095825,192
CBEDA408DCA14955A4F7E01D264E95D1,17,2,0,Flat,negative_test,2025-11-16 12:08:52,2025-11-16 12:12:04,1,0,0,2,2,3,3,2025-11-16T12:11:43Z,4.88700008392334,192
CBEDA408DCA14955A4F7E01D264E95D1,18,1,0,Flat,negative_test,2025-11-16 12:08:52,2025-11-16 12:12:04,1,0,0,2,2,3,3,2025-11-16T12:11:49Z,5.851000070571899,192
CBEDA408DCA14955A4F7E01D264E95D1,19,1,0,Flat,negative_test,2025-11-16 12:08:52,2025-11-16 12:12:04,1,0,0,2,2,3,3,2025-11-16T12:11:54Z,5.540999889373779,192
CBEDA408DCA14955A4F7E01D264E95D1,20,1,0,Flat,negative_test,2025-11-16 12:08:52,2025-11-16 12:12:04,1,0,0,2,2,3,3,2025-11-16T12:11:59Z,4.684000015258789,192
17EFDB1F3A424DE7BCFF1EAA04C6B13A,1,2,0,Flat,positive_test,2025-11-16 12:09:54,2025-11-16 12:14:28,1,1,1,3,3,3,3,2025-11-16T12:10:17Z,0,274
17EFDB1F3A424DE7BCFF1EAA04C6B13A,2,1,0,Flat,positive_test,2025-11-16 12:09:54,2025-11-16 12:14:28,1,1,1,3,3,3,3,2025-11-16T12:10:32Z,14.940000057220459,274
17EFDB1F3A424DE7BCFF1EAA04C6B13A,3,0,0,Flat,positive_test,2025-11-16 12:09:54,2025-11-16 12:14:28,1,1,1,3,3,3,3,2025-11-16T12:10:46Z,14.375,274
17EFDB1F3A424DE7BCFF1EAA04C6B13A,4,2,0,Flat,positive_test,2025-11-16 12:09:54,2025-11-16 12:14:28,1,1,1,3,3,3,3,2025-11-16T12:11:09Z,22.848999977111816,274
17EFDB1F3A424DE7BCFF1EAA04C6B13A,5,2,0,Flat,positive_test,2025-11-16 12:09:54,2025-11-16 12:14:28,1,1,1,3,3,3,3,2025-11-16T12:11:19Z,9.66700005531311,274
17EFDB1F3A424DE7BCFF1EAA04C6B13A,6,1,0,Flat,positive_test,2025-11-16 12:09:54,2025-11-16 12:14:28,1,1,1,3,3,3,3,2025-11-16T12:11:24Z,5.020999908447266,274
17EFDB1F3A424DE7BCFF1EAA04C6B13A,7,1,0,Flat,positive_test,2025-11-16 12:09:54,2025-11-16 12:14:28,1,1,1,3,3,3,3,2025-11-16T12:11:32Z,8.335000038146973,274
17EFDB1F3A424DE7BCFF1EAA04C6B13A,8,1,0,Flat,positive_test,2025-11-16 12:09:54,2025-11-16 12:14:28,1,1,1,3,3,3,3,2025-11-16T12:11:41Z,8.384000062942505,274
17EFDB1F3A424DE7BCFF1EAA04C6B13A,9,2,0,Flat,positive_test,2025-11-16 12:09:54,2025-11-16 12:14:28,1,1,1,3,3,3,3,2025-11-16T12:11:47Z,6.861999988555908,274
17EFDB1F3A424DE7BCFF1EAA04C6B13A,10,2,0,Flat,positive_test,2025-11-16 12:09:54,2025-11-16 12:14:28,1,1,1,3,3,3,3,2025-11-16T12:11:54Z,6.690999984741211,274
17EFDB1F3A424DE7BCFF1EAA04C6B13A,11,1,0,Flat,positive_test,2025-11-16 12:09:54,2025-11-16 12:14:28,1,1,1,3,3,3,3,2025-11-16T12:11:58Z,4.33299994468689,274
17EFDB1F3A424DE7BCFF1EAA04C6B13A,12,0,0,Flat,positive_test,2025-11-16 12:09:54,2025-11-16 12:14:28,1,1,1,3,3,3,3,2025-11-16T12:12:06Z,7.309999942779541,274
17EFDB1F3A424DE7BCFF1EAA04C6B13A,13,2,0,Flat,positive_test,2025-11-16 12:09:54,2025-11-16 12:14:28,1,1,1,3,3,3,3,2025-11-16T12:12:11Z,5.228000164031982,274
17EFDB1F3A424DE7BCFF1EAA04C6B13A,14,2,0,Flat,positive_test,2025-11-16 12:09:54,2025-11-16 12:14:28,1,1,1,3,3,3,3,2025-11-16T12:12:16Z,4.976999998092651,274
17EFDB1F3A424DE7BCFF1EAA04C6B13A,15,1,0,Flat,positive_test,2025-11-16 12:09:54,2025-11-16 12:14:28,1,1,1,3,3,3,3,2025-11-16T12:13:25Z,69.4559998512268,274
17EFDB1F3A424DE7BCFF1EAA04C6B13A,16,2,0,Flat,positive_test,2025-11-16 12:09:54,2025-11-16 12:14:28,1,1,1,3,3,3,3,2025-11-16T12:13:40Z,14.337000131607056,274
17EFDB1F3A424DE7BCFF1EAA04C6B13A,17,1,0,Flat,positive_test,2025-11-16 12:09:54,2025-11-16 12:14:28,1,1,1,3,3,3,3,2025-11-16T12:13:53Z,12.75,274
17EFDB1F3A424DE7BCFF1EAA04C6B13A,18,2,0,Flat,positive_test,2025-11-16 12:09:54,2025-11-16 12:14:28,1,1,1,3,3,3,3,2025-11-16T12:14:05Z,12.944999933242798,274
17EFDB1F3A424DE7BCFF1EAA04C6B13A,19,1,0,Flat,positive_test,2025-11-16 12:09:54,2025-11-16 12:14:28,1,1,1,3,3,3,3,2025-11-16T12:14:15Z,9.575999975204468,274
17EFDB1F3A424DE7BCFF1EAA04C6B13A,20,2,0,Flat,positive_test,2025-11-16 12:09:54,2025-11-16 12:14:28,1,1,1,3,3,3,3,2025-11-16T12:14:20Z,5.29800009727478,274
2F0FA835EBB24AD894CC626346F08F38,1,0,0,Flat,control,2025-11-16 12:11:11,2025-11-16 12:15:19,-1,-1,-1,3,4,4,4,2025-11-16T12:11:23Z,0,248
2F0FA835EBB24AD894CC626346F08F38,2,0,0,Flat,control,2025-11-16 12:11:11,2025-11-16 12:15:19,-1,-1,-1,3,4,4,4,2025-11-16T12:11:45Z,22.17199993133545,248
2F0FA835EBB24AD894CC626346F08F38,3,2,0,Flat,control,2025-11-16 12:11:11,2025-11-16 12:15:19,-1,-1,-1,3,4,4,4,2025-11-16T12:12:11Z,26.236000061035156,248
2F0FA835EBB24AD894CC626346F08F38,4,0,0,Flat,control,2025-11-16 12:11:11,2025-11-16 12:15:19,-1,-1,-1,3,4,4,4,2025-11-16T12:12:23Z,12.113999843597412,248
2F0FA835EBB24AD894CC626346F08F38,5,2,0,Flat,control,2025-11-16 12:11:11,2025-11-16 12:15:19,-1,-1,-1,3,4,4,4,2025-11-16T12:12:35Z,11.601999998092651,248
2F0FA835EBB24AD894CC626346F08F38,6,2,0,Flat,control,2025-11-16 12:11:11,2025-11-16 12:15:19,-1,-1,-1,3,4,4,4,2025-11-16T12:12:43Z,8.449000120162964,248
2F0FA835EBB24AD894CC626346F08F38,7,0,0,Flat,control,2025-11-16 12:11:11,2025-11-16 12:15:19,-1,-1,-1,3,4,4,4,2025-11-16T12:12:54Z,11.289999961853027,248
2F0FA835EBB24AD894CC626346F08F38,8,2,0,Flat,control,2025-11-16 12:11:11,2025-11-16 12:15:19,-1,-1,-1,3,4,4,4,2025-11-16T12:13:05Z,10.953999996185303,248
2F0FA835EBB24AD894CC626346F08F38,9,0,0,Flat,control,2025-11-16 12:11:11,2025-11-16 12:15:19,-1,-1,-1,3,4,4,4,2025-11-16T12:13:12Z,6.888999938964844,248
2F0FA835EBB24AD894CC626346F08F38,10,0,0,Flat,control,2025-11-16 12:11:11,2025-11-16 12:15:19,-1,-1,-1,3,4,4,4,2025-11-16T12:13:18Z,6.081000089645386,248
2F0FA835EBB24AD894CC626346F08F38,11,1,0,Flat,control,2025-11-16 12:11:11,2025-11-16 12:15:19,-1,-1,-1,3,4,4,4,2025-11-16T12:13:25Z,6.60099983215332,248
2F0FA835EBB24AD894CC626346F08F38,12,0,0,Flat,control,2025-11-16 12:11:11,2025-11-16 12:15:19,-1,-1,-1,3,4,4,4,2025-11-16T12:13:36Z,10.618000030517578,248
2F0FA835EBB24AD894CC626346F08F38,13,1,0,Flat,control,2025-11-16 12:11:11,2025-11-16 12:15:19,-1,-1,-1,3,4,4,4,2025-11-16T12:13:45Z,9.20900011062622,248
2F0FA835EBB24AD894CC626346F08F38,14,1,0,Flat,control,2025-11-16 12:11:11,2025-11-16 12:15:19,-1,-1,-1,3,4,4,4,2025-11-16T12:13:50Z,5.08899998664856,248
2F0FA835EBB24AD894CC626346F08F38,15,1,0,Flat,control,2025-11-16 12:11:11,2025-11-16 12:15:19,-1,-1,-1,3,4,4,4,2025-11-16T12:14:33Z,43.174999952316284,248
2F0FA835EBB24AD894CC626346F08F38,16,0,0,Flat,control,2025-11-16 12:11:11,2025-11-16 12:15:19,-1,-1,-1,3,4,4,4,2025-11-16T12:14:42Z,8.977999925613403,248
2F0FA835EBB24AD894CC626346F08F38,17,1,0,Flat,control,2025-11-16 12:11:11,2025-11-16 12:15:19,-1,-1,-1,3,4,4,4,2025-11-16T12:14:50Z,7.601000070571899,248
2F0FA835EBB24AD894CC626346F08F38,18,2,0,Flat,control,2025-11-16 12:11:11,2025-11-16 12:15:19,-1,-1,-1,3,4,4,4,2025-11-16T12:14:56Z,6.873000144958496,248
2F0FA835EBB24AD894CC626346F08F38,19,1,0,Flat,control,2025-11-16 12:11:11,2025-11-16 12:15:19,-1,-1,-1,3,4,4,4,2025-11-16T12:15:06Z,9.929999828338623,248
2F0FA835EBB24AD894CC626346F08F38,20,2,0,Flat,control,2025-11-16 12:11:11,2025-11-16 12:15:19,-1,-1,-1,3,4,4,4,2025-11-16T12:15:16Z,9.433000087738037,248
6CB6286911AA443D930F3CE831891B69,1,0,1,Increasing,positive_test,2025-11-16 12:15:58,2025-11-16 12:18:54,-1,-1,-1,2,2,3,3,2025-11-16T12:16:11Z,0,176
6CB6286911AA443D930F3CE831891B69,2,2,1,Increasing,positive_test,2025-11-16 12:15:58,2025-11-16 12:18:54,-1,-1,-1,2,2,3,3,2025-11-16T12:16:21Z,10.616000175476074,176
6CB6286911AA443D930F3CE831891B69,3,1,1,Increasing,positive_test,2025-11-16 12:15:58,2025-11-16 12:18:54,-1,-1,-1,2,2,3,3,2025-11-16T12:16:25Z,3.4809999465942383,176
6CB6286911AA443D930F3CE831891B69,4,0,1,Increasing,positive_test,2025-11-16 12:15:58,2025-11-16 12:18:54,-1,-1,-1,2,2,3,3,2025-11-16T12:16:28Z,3.690999984741211,176
6CB6286911AA443D930F3CE831891B69,5,2,1,Increasing,positive_test,2025-11-16 12:15:58,2025-11-16 12:18:54,-1,-1,-1,2,2,3,3,2025-11-16T12:16:41Z,12.815999984741211,176
6CB6286911AA443D930F3CE831891B69,6,1,1,Increasing,positive_test,2025-11-16 12:15:58,2025-11-16 12:18:54,-1,-1,-1,2,2,3,3,2025-11-16T12:16:47Z,5.627000093460083,176
