turkid,condition,replicate,startdate,enddate,day,chosen_color,chosen_shape,chosen_size,chosen_texture,choicestimes,time_to_choose,n_matching_best,n_matching_worst,n_changed
663abdca92cba881a7edc36c,Increasing,1,2024-05-08 19:45:37,2024-05-08 19:58:58,5,0,0,2,0,2024-05-08T19:58:41Z,4.474999904632568,3,1,4
663abdca92cba881a7edc36c,Increasing,1,2024-05-08 19:45:37,2024-05-08 19:58:58,6,1,1,2,0,2024-05-08T19:58:45Z,3.9010000228881836,2,0,2
663abdca92cba881a7edc36c,Increasing,1,2024-05-08 19:45:37,2024-05-08 19:58:58,7,2,2,2,1,2024-05-08T19:58:49Z,3.7330000400543213,2,2,3
663abdca92cba881a7edc36c,Increasing,1,2024-05-08 19:45:37,2024-05-08 19:58:58,8,0,0,1,0,2024-05-08T19:58:53Z,4.078000068664551,2,1,4
65312507684ab813603caab9,Increasing,0,2024-05-08 20:00:58,2024-05-08 20:03:38,1,0,0,0,0,2024-05-08T20:01:10Z,0,0,4,0
65312507684ab813603caab9,Increasing,0,2024-05-08 20:00:58,2024-05-08 20:03:38,2,1,1,1,1,2024-05-08T20:01:28Z,18.103999853134155,4,0,4
65312507684ab813603caab9,Increasing,0,2024-05-08 20:00:58,2024-05-08 20:03:38,3,2,2,2,1,2024-05-08T20:01:43Z,14.712000131607056,1,0,3
65312507684ab813603caab9,Increasing,0,2024-05-08 20:00:58,2024-05-08 20:03:38,4,2,2,2,0,2024-05-08T20:01:56Z,13.161999940872192,0,1,1
65312507684ab813603caab9,Increasing,0,2024-05-08 20:00:58,2024-05-08 20:03:38,5,1,1,1,0,2024-05-08T20:02:15Z,19.438999891281128,3,1,3
65312507684ab813603caab9,Increasing,0,2024-05-08 20:00:58,2024-05-08 20:03:38,6,1,0,2,1,2024-05-08T20:02:39Z,23.07200002670288,2,1,3
65312507684ab813603caab9,Increasing,0,2024-05-08 20:00:58,2024-05-08 20:03:38,7,1,2,0,1,2024-05-08T20:02:59Z,20.449000120162964,2,1,2
65312507684ab813603caab9,Increasing,0,2024-05-08 20:00:58,2024-05-08 20:03:38,8,1,2,0,0,2024-05-08T20:03:23Z,24.052000045776367,1,2,1
6500610c8659204538e08e8c,Flat,3,2024-05-08 19:57:54,2024-05-08 19:59:19,1,0,0,0,0,2024-05-08T19:58:06Z,0,1,0,0
6500610c8659204538e08e8c,Flat,3,2024-05-08 19:57:54,2024-05-08 19:59:19,2,1,1,1,1,2024-05-08T19:58:16Z,10.46399998664856,0,1,4
6500610c8659204538e08e8c,Flat,3,2024-05-08 19:57:54,2024-05-08 19:59:19,3,2,2,2,1,2024-05-08T19:58:27Z,10.187000036239624,3,4,3
6500610c8659204538e08e8c,Flat,3,2024-05-08 19:57:54,2024-05-08 19:59:19,4,1,0,1,0,2024-05-08T19:58:36Z,9.193000078201294,1,0,4
6500610c8659204538e08e8c,Flat,3,2024-05-08 19:57:54,2024-05-08 19:59:19,5,1,1,1,0,2024-05-08T19:58:46Z,9.835000038146973,1,0,1
6500610c8659204538e08e8c,Flat,3,2024-05-08 19:57:54,2024-05-08 19:59:19,6,0,0,0,1,2024-05-08T19:58:57Z,11.132999897003174,0,1,4
6500610c8659204538e08e8c,Flat,3,2024-05-08 19:57:54,2024-05-08 19:59:19,7,2,2,2,0,2024-05-08T19:59:06Z,9.735000133514404,4,3,4
6500610c8659204538e08e8c,Flat,3,2024-05-08 19:57:54,2024-05-08 19:59:19,8,2,1,2,0,2024-05-08T19:59:14Z,7.2809998989105225,3,2,1
5f7366fe5b5261081e3d6fb8,Flat,0,2024-05-08 19:58:16,2024-05-08 19:59:24,1,0,0,0,0,2024-05-08T19:58:26Z,0,2,2,0
5f7366fe5b5261081e3d6fb8,Flat,0,2024-05-08 19:58:16,2024-05-08 19:59:24,2,1,0,0,0,2024-05-08T19:58:38Z,12.141999959945679,2,1,1
5f7366fe5b5261081e3d6fb8,Flat,0,2024-05-08 19:58:16,2024-05-08 19:59:24,3,2,0,0,0,2024-05-08T19:58:46Z,8.081000089645386,3,1,1
5f7366fe5b5261081e3d6fb8,Flat,0,2024-05-08 19:58:16,2024-05-08 19:59:24,4,2,0,2,0,2024-05-08T19:58:54Z,7.463000059127808,4,0,1
5f7366fe5b5261081e3d6fb8,Flat,0,2024-05-08 19:58:16,2024-05-08 19:59:24,5,2,1,2,0,2024-05-08T19:59:00Z,6.115000009536743,3,0,1
5f7366fe5b5261081e3d6fb8,Flat,0,2024-05-08 19:58:16,2024-05-08 19:59:24,6,2,1,2,1,2024-05-08T19:59:07Z,6.952999830245972,2,1,1
5f7366fe5b5261081e3d6fb8,Flat,0,2024-05-08 19:58:16,2024-05-08 19:59:24,7,2,1,1,0,2024-05-08T19:59:14Z,7.564000129699707,2,0,2
5f7366fe5b5261081e3d6fb8,Flat,0,2024-05-08 19:58:16,2024-05-08 19:59:24,8,2,1,0,0,2024-05-08T19:59:19Z,4.260999917984009,2,1,1
63f85b1c3124fd03faff2126,Flat,4,2024-05-08 19:57:31,2024-05-08 19:59:29,1,1,0,2,0,2024-05-08T19:57:52Z,0,3,0,0
63f85b1c3124fd03faff2126,Flat,4,2024-05-08 19:57:31,2024-05-08 19:59:29,2,1,1,2,0,2024-05-08T19:58:08Z,16.03600001335144,4,0,1
63f85b1c3124fd03faff2126,Flat,4,2024-05-08 19:57:31,2024-05-08 19:59:29,3,1,2,2,0,2024-05-08T19:58:17Z,9.685999870300293,3,1,1
63f85b1c3124fd03faff2126,Flat,4,2024-05-08 19:57:31,2024-05-08 19:59:29,4,2,1,2,0,2024-05-08T19:58:26Z,8.193000078201294,3,0,2
63f85b1c3124fd03faff2126,Flat,4,2024-05-08 19:57:31,2024-05-08 19:59:29,5,0,1,2,0,2024-05-08T19:58:35Z,9.242000102996826,3,1,1
63f85b1c3124fd03faff2126,Flat,4,2024-05-08 19:57:31,2024-05-08 19:59:29,6,1,1,1,0,2024-05-08T19:58:46Z,11.569999933242798,3,1,2
63f85b1c3124fd03faff2126,Flat,4,2024-05-08 19:57:31,2024-05-08 19:59:29,7,1,1,2,1,2024-05-08T19:58:57Z,10.16700005531311,3,1,2
63f85b1c3124fd03faff2126,Flat,4,2024-05-08 19:57:31,2024-05-08 19:59:29,8,1,1,2,1,2024-05-08T19:59:15Z,17.92899990081787,3,1,0
5d945d41e5ce0a001347e2b5,Flat,4,2024-05-08 19:56:29,2024-05-08 19:59:30,1,1,2,0,0,2024-05-08T19:56:44Z,0,2,2,0
5d945d41e5ce0a001347e2b5,Flat,4,2024-05-08 19:56:29,2024-05-08 19:59:30,2,2,2,0,1,2024-05-08T19:57:08Z,24.42799997329712,3,0,2
5d945d41e5ce0a001347e2b5,Flat,4,2024-05-08 19:56:29,2024-05-08 19:59:30,3,2,1,0,1,2024-05-08T19:57:25Z,16.89199995994568,2,1,1
5d945d41e5ce0a001347e2b5,Flat,4,2024-05-08 19:56:29,2024-05-08 19:59:30,4,2,2,1,1,2024-05-08T19:57:57Z,32.16900014877319,2,1,2
5d945d41e5ce0a001347e2b5,Flat,4,2024-05-08 19:56:29,2024-05-08 19:59:30,5,2,0,0,0,2024-05-08T19:58:23Z,25.746999979019165,1,1,3
5d945d41e5ce0a001347e2b5,Flat,4,2024-05-08 19:56:29,2024-05-08 19:59:30,6,0,2,1,1,2024-05-08T19:58:37Z,14.200999975204468,3,1,4
5d945d41e5ce0a001347e2b5,Flat,4,2024-05-08 19:56:29,2024-05-08 19:59:30,7,0,2,0,1,2024-05-08T19:59:02Z,24.914999961853027,4,0,1
5d945d41e5ce0a001347e2b5,Flat,4,2024-05-08 19:56:29,2024-05-08 19:59:30,8,0,2,0,0,2024-05-08T19:59:25Z,22.829999923706055,3,1,1
5dd6e8e3e426bd67d5b1c7e0,Flat,1,2024-05-08 19:55:36,2024-05-08 19:59:40,1,0,2,0,0,2024-05-08T19:56:11Z,0,2,1,0
5dd6e8e3e426bd67d5b1c7e0,Flat,1,2024-05-08 19:55:36,2024-05-08 19:59:40,2,0,2,0,1,2024-05-08T19:56:36Z,25.4469997882843,3,2,1
5dd6e8e3e426bd67d5b1c7e0,Flat,1,2024-05-08 19:55:36,2024-05-08 19:59:40,3,0,1,0,1,2024-05-08T19:57:00Z,24.375,4,3,1
5dd6e8e3e426bd67d5b1c7e0,Flat,1,2024-05-08 19:55:36,2024-05-08 19:59:40,4,2,1,0,1,2024-05-08T19:57:34Z,33.55400013923645,3,3,1
5dd6e8e3e426bd67d5b1c7e0,Flat,1,2024-05-08 19:55:36,2024-05-08 19:59:40,5,1,1,0,1,2024-05-08T19:58:09Z,35.02300000190735,3,4,1
5dd6e8e3e426bd67d5b1c7e0,Flat,1,2024-05-08 19:55:36,2024-05-08 19:59:40,6,0,1,2,1,2024-05-08T19:58:45Z,35.519999980926514,3,2,2
5dd6e8e3e426bd67d5b1c7e0,Flat,1,2024-05-08 19:55:36,2024-05-08 19:59:40,7,0,0,0,1,2024-05-08T19:58:58Z,13.385999917984009,3,2,2
5dd6e8e3e426bd67d5b1c7e0,Flat,1,2024-05-08 19:55:36,2024-05-08 19:59:40,8,0,1,1,1,2024-05-08T19:59:25Z,27.44099998474121,3,2,2
606c6599de19c72f1629473c,Increasing,4,2024-05-08 19:58:25,2024-05-08 20:01:12,1,1,0,2,0,2024-05-08T19:58:58Z,0,1,2,0
606c6599de19c72f1629473c,Increasing,4,2024-05-08 19:58:25,2024-05-08 20:01:12,2,0,1,0,1,2024-05-08T19:59:31Z,32.63199996948242,2,0,4
606c6599de19c72f1629473c,Increasing,4,2024-05-08 19:58:25,2024-05-08 20:01:12,3,2,1,0,1,2024-05-08T19:59:51Z,20.75599980354309,1,1,1
606c6599de19c72f1629473c,Increasing,4,2024-05-08 19:58:25,2024-05-08 20:01:12,4,0,1,1,1,2024-05-08T20:00:07Z,15.07200002670288,2,1,2
606c6599de19c72f1629473c,Increasing,4,2024-05-08 19:58:25,2024-05-08 20:01:12,5,0,1,2,0,2024-05-08T20:00:20Z,13.788000106811523,2,1,2
606c6599de19c72f1629473c,Increasing,4,2024-05-08 19:58:25,2024-05-08 20:01:12,6,0,1,2,1,2024-05-08T20:00:31Z,10.407999992370605,3,0,1
606c6599de19c72f1629473c,Increasing,4,2024-05-08 19:58:25,2024-05-08 20:01:12,7,0,2,2,1,2024-05-08T20:00:42Z,11.596999883651733,4,0,1
606c6599de19c72f1629473c,Increasing,4,2024-05-08 19:58:25,2024-05-08 20:01:12,8,0,2,0,1,2024-05-08T20:01:01Z,18.657999992370605,3,0,1
5f512e03b3a4953287604eed,Flat,4,2024-05-08 19:58:56,2024-05-08 20:01:02,1,2,2,2,1,2024-05-08T19:59:08Z,0,3,1,0
5f512e03b3a4953287604eed,Flat,4,2024-05-08 19:58:56,2024-05-08 20:01:02,2,1,2,1,1,2024-05-08T19:59:22Z,13.282999992370605,3,1,2
5f512e03b3a4953287604eed,Flat,4,2024-05-08 19:58:56,2024-05-08 20:01:02,3,0,2,0,1,2024-05-08T19:59:59Z,37.82100009918213,2,0,2
5f512e03b3a4953287604eed,Flat,4,2024-05-08 19:58:56,2024-05-08 20:01:02,4,1,1,1,1,2024-05-08T20:00:12Z,12.837999820709229,2,1,3
5f512e03b3a4953287604eed,Flat,4,2024-05-08 19:58:56,2024-05-08 20:01:02,5,1,2,1,0,2024-05-08T20:00:25Z,12.397000074386597,2,2,2
5f512e03b3a4953287604eed,Flat,4,2024-05-08 19:58:56,2024-05-08 20:01:02,6,2,2,1,1,2024-05-08T20:00:36Z,11.454999923706055,2,2,2
5f512e03b3a4953287604eed,Flat,4,2024-05-08 19:58:56,2024-05-08 20:01:02,7,1,2,2,1,2024-05-08T20:00:43Z,7.064000129699707,4,0,2
5f512e03b3a4953287604eed,Flat,4,2024-05-08 19:58:56,2024-05-08 20:01:02,8,1,0,2,1,2024-05-08T20:00:56Z,12.41700005531311,3,1,1
5c2004c3da51990001e165b2,Increasing,3,2024-05-08 19:58:49,2024-05-08 19:59:48,1,0,0,0,0,2024-05-08T19:58:48Z,0,2,2,0
5c2004c3da51990001e165b2,Increasing,3,2024-05-08 19:58:49,2024-05-08 19:59:48,2,0,0,1,0,2024-05-08T19:58:55Z,7.716000080108643,1,3,1
5c2004c3da51990001e165b2,Increasing,3,2024-05-08 19:58:49,2024-05-08 19:59:48,3,1,0,0,0,2024-05-08T19:59:02Z,6.507999897003174,3,3,2
5c2004c3da51990001e165b2,Increasing,3,2024-05-08 19:58:49,2024-05-08 19:59:48,4,1,0,1,0,2024-05-08T19:59:10Z,8.184999942779541,2,4,1
5c2004c3da51990001e165b2,Increasing,3,2024-05-08 19:58:49,2024-05-08 19:59:48,5,1,0,0,1,2024-05-08T19:59:16Z,6.01800012588501,2,2,2
5c2004c3da51990001e165b2,Increasing,3,2024-05-08 19:58:49,2024-05-08 19:59:48,6,1,1,0,1,2024-05-08T19:59:21Z,4.616999864578247,2,1,1
5c2004c3da51990001e165b2,Increasing,3,2024-05-08 19:58:49,2024-05-08 19:59:48,7,1,2,0,1,2024-05-08T19:59:27Z,6.196000099182129,3,1,1
5c2004c3da51990001e165b2,Increasing,3,2024-05-08 19:58:49,2024-05-08 19:59:48,8,2,2,0,1,2024-05-08T19:59:35Z,8.435999870300293,2,0,1
631a030ace0fd33c62501d10,Flat,1,2024-05-08 19:50:08,2024-05-08 19:59:49,1,1,1,1,1,2024-05-08T19:51:17Z,0,2,0,0
631a030ace0fd33c62501d10,Flat,1,2024-05-08 19:50:08,2024-05-08 19:59:49,2,2,1,1,1,2024-05-08T19:52:01Z,43.91700005531311,3,1,1
631a030ace0fd33c62501d10,Flat,1,2024-05-08 19:50:08,2024-05-08 19:59:49,3,2,2,1,1,2024-05-08T19:52:50Z,49.16499996185303,4,1,1
631a030ace0fd33c62501d10,Flat,1,2024-05-08 19:50:08,2024-05-08 19:59:49,4,2,2,2,1,2024-05-08T19:53:35Z,44.515000104904175,3,2,1
631a030ace0fd33c62501d10,Flat,1,2024-05-08 19:50:08,2024-05-08 19:59:49,5,2,2,2,0,2024-05-08T19:53:57Z,22.738999843597412,2,3,1
631a030ace0fd33c62501d10,Flat,1,2024-05-08 19:50:08,2024-05-08 19:59:49,6,1,2,1,1,2024-05-08T19:55:30Z,92.20600008964539,3,0,3
631a030ace0fd33c62501d10,Flat,1,2024-05-08 19:50:08,2024-05-08 19:59:49,7,0,2,1,1,2024-05-08T19:59:02Z,212.09500002861023,3,0,1
631a030ace0fd33c62501d10,Flat,1,2024-05-08 19:50:08,2024-05-08 19:59:49,8,0,1,1,1,2024-05-08T19:59:30Z,27.875,2,0,1
56c6f9efb0b7a1000c5d12d7,Flat,4,2024-05-08 19:58:58,2024-05-08 20:00:03,1,0,0,0,0,2024-05-08T19:59:04Z,0,0,1,0
56c6f9efb0b7a1000c5d12d7,Flat,4,2024-05-08 19:58:58,2024-05-08 20:00:03,2,2,1,2,1,2024-05-08T19:59:13Z,8.645999908447266,4,0,4
56c6f9efb0b7a1000c5d12d7,Flat,4,2024-05-08 19:58:58,2024-05-08 20:00:03,3,1,1,2,0,2024-05-08T19:59:19Z,6.16700005531311,2,2,2
56c6f9efb0b7a1000c5d12d7,Flat,4,2024-05-08 19:58:58,2024-05-08 20:00:03,4,2,2,2,1,2024-05-08T19:59:28Z,8.688999891281128,3,1,3
56c6f9efb0b7a1000c5d12d7,Flat,4,2024-05-08 19:58:58,2024-05-08 20:00:03,5,0,1,1,1,2024-05-08T19:59:35Z,7.514000177383423,2,1,3
56c6f9efb0b7a1000c5d12d7,Flat,4,2024-05-08 19:58:58,2024-05-08 20:00:03,6,2,1,0,0,2024-05-08T19:59:43Z,7.622999906539917,2,1,3
56c6f9efb0b7a1000c5d12d7,Flat,4,2024-05-08 19:58:58,2024-05-08 20:00:03,7,2,1,2,1,2024-05-08T19:59:49Z,6.5309998989105225,4,0,2
56c6f9efb0b7a1000c5d12d7,Flat,4,2024-05-08 19:58:58,2024-05-08 20:00:03,8,2,0,2,1,2024-05-08T19:59:56Z,6.858000040054321,3,0,1
656f6b0949d8c6715cfbafe4,Increasing,2,2024-05-08 19:59:47,2024-05-08 20:01:01,1,0,0,0,0,2024-05-08T19:59:54Z,0,1,3,0
656f6b0949d8c6715cfbafe4,Increasing,2,2024-05-08 19:59:47,2024-05-08 20:01:01,2,0,1,0,0,2024-05-08T20:00:01Z,7.164000034332275,1,2,1
656f6b0949d8c6715cfbafe4,Increasing,2,2024-05-08 19:59:47,2024-05-08 20:01:01,3,0,2,0,0,2024-05-08T20:00:06Z,5.110999822616577,2,2,1
656f6b0949d8c6715cfbafe4,Increasing,2,2024-05-08 19:59:47,2024-05-08 20:01:01,4,0,2,0,1,2024-05-08T20:00:23Z,16.325000047683716,1,3,1
656f6b0949d8c6715cfbafe4,Increasing,2,2024-05-08 19:59:47,2024-05-08 20:01:01,5,2,2,2,0,2024-05-08T20:00:30Z,7.75600004196167,3,0,3
656f6b0949d8c6715cfbafe4,Increasing,2,2024-05-08 19:59:47,2024-05-08 20:01:01,6,1,2,1,0,2024-05-08T20:00:39Z,8.940000057220459,3,0,2
656f6b0949d8c6715cfbafe4,Increasing,2,2024-05-08 19:59:47,2024-05-08 20:01:01,7,0,2,1,0,2024-05-08T20:00:47Z,7.995999813079834,3,1,1
656f6b0949d8c6715cfbafe4,Increasing,2,2024-05-08 19:59:47,2024-05-08 20:01:01,8,0,2,1,0,2024-05-08T20:00:57Z,9.408000230789185,3,1,0
5ea4360dd2c7cf012a1f60a7,Increasing,1,2024-05-08 19:55:36,2024-05-08 19:58:15,1,0,0,0,0,2024-05-08T19:55:54Z,0,3,2,0
5ea4360dd2c7cf012a1f60a7,Increasing,1,2024-05-08 19:55:36,2024-05-08 19:58:15,2,0,1,0,0,2024-05-08T19:56:11Z,17.486999988555908,3,1,1
5ea4360dd2c7cf012a1f60a7,Increasing,1,2024-05-08 19:55:36,2024-05-08 19:58:15,3,0,2,0,0,2024-05-08T19:56:26Z,14.831000089645386,4,1,1
5ea4360dd2c7cf012a1f60a7,Increasing,1,2024-05-08 19:55:36,2024-05-08 19:58:15,4,1,0,0,0,2024-05-08T19:56:40Z,13.848999977111816,2,3,2
5ea4360dd2c7cf012a1f60a7,Increasing,1,2024-05-08 19:55:36,2024-05-08 19:58:15,5,1,1,0,0,2024-05-08T19:57:05Z,25.02999997138977,2,2,1
5ea4360dd2c7cf012a1f60a7,Increasing,1,2024-05-08 19:55:36,2024-05-08 19:58:15,6,1,2,0,0,2024-05-08T19:57:27Z,22.568000078201294,3,2,1
5ea4360dd2c7cf012a1f60a7,Increasing,1,2024-05-08 19:55:36,2024-05-08 19:58:15,7,2,0,0,0,2024-05-08T19:57:56Z,28.9229998588562,2,2,2
5ea4360dd2c7cf012a1f60a7,Increasing,1,2024-05-08 19:55:36,2024-05-08 19:58:15,8,2,1,0,0,2024-05-08T19:58:07Z,10.651000022888184,2,1,1
612266e2ea3c172619abba50,Increasing,3,2024-05-08 20:00:51,2024-05-08 20:01:58,1,0,0,0,0,2024-05-08T20:00:54Z,0,0,3,0
612266e2ea3c172619abba50,Increasing,3,2024-05-08 20:00:51,2024-05-08 20:01:58,2,1,0,0,0,2024-05-08T20:01:01Z,6.890000104904175,0,4,1
612266e2ea3c172619abba50,Increasing,3,2024-05-08 20:00:51,2024-05-08 20:01:58,3,2,0,0,0,2024-05-08T20:01:08Z,7.41700005531311,1,3,1
612266e2ea3c172619abba50,Increasing,3,2024-05-08 20:00:51,2024-05-08 20:01:58,4,2,1,0,0,2024-05-08T20:01:18Z,9.34499979019165,2,2,1
612266e2ea3c172619abba50,Increasing,3,2024-05-08 20:00:51,2024-05-08 20:01:58,5,2,0,1,0,2024-05-08T20:01:27Z,8.913000106811523,1,2,2
612266e2ea3c172619abba50,Increasing,3,2024-05-08 20:00:51,2024-05-08 20:01:58,6,2,0,1,1,2024-05-08T20:01:33Z,6.305999994277954,2,1,1
612266e2ea3c172619abba50,Increasing,3,2024-05-08 20:00:51,2024-05-08 20:01:58,7,2,0,2,1,2024-05-08T20:01:39Z,5.849999904632568,3,1,1
612266e2ea3c172619abba50,Increasing,3,2024-05-08 20:00:51,2024-05-08 20:01:58,8,2,2,2,1,2024-05-08T20:01:46Z,7.436000108718872,3,0,1
5e852ca6fdad8f11511558a1,Flat,1,2024-05-08 19:59:01,2024-05-08 20:00:30,1,0,0,0,0,2024-05-08T19:59:19Z,0,3,1,0
5e852ca6fdad8f11511558a1,Flat,1,2024-05-08 19:59:01,2024-05-08 20:00:30,2,0,1,0,0,2024-05-08T19:59:36Z,16.83899998664856,3,0,1
5e852ca6fdad8f11511558a1,Flat,1,2024-05-08 19:59:01,2024-05-08 20:00:30,3,0,2,0,0,2024-05-08T19:59:41Z,5.1559998989105225,4,0,1
5e852ca6fdad8f11511558a1,Flat,1,2024-05-08 19:59:01,2024-05-08 20:00:30,4,1,2,0,0,2024-05-08T19:59:49Z,8.299999952316284,3,1,1
5e852ca6fdad8f11511558a1,Flat,1,2024-05-08 19:59:01,2024-05-08 20:00:30,5,2,2,0,0,2024-05-08T19:59:58Z,8.552000045776367,3,0,1
5e852ca6fdad8f11511558a1,Flat,1,2024-05-08 19:59:01,2024-05-08 20:00:30,6,0,2,1,0,2024-05-08T20:00:07Z,9.259999990463257,3,0,2
5e852ca6fdad8f11511558a1,Flat,1,2024-05-08 19:59:01,2024-05-08 20:00:30,7,0,2,2,0,2024-05-08T20:00:12Z,5.325000047683716,3,1,1
5e852ca6fdad8f11511558a1,Flat,1,2024-05-08 19:59:01,2024-05-08 20:00:30,8,0,2,0,1,2024-05-08T20:00:23Z,10.438999891281128,3,1,2
5f526f33a80f5b51817cc53c,Flat,3,2024-05-08 19:54:05,2024-05-08 20:00:31,1,0,0,0,0,2024-05-08T19:54:44Z,0,2,0,0
5f526f33a80f5b51817cc53c,Flat,3,2024-05-08 19:54:05,2024-05-08 20:00:31,2,0,0,0,1,2024-05-08T19:55:27Z,42.894999980926514,1,1,1
5f526f33a80f5b51817cc53c,Flat,3,2024-05-08 19:54:05,2024-05-08 20:00:31,3,0,0,2,0,2024-05-08T19:55:58Z,30.272000074386597,3,0,2
5f526f33a80f5b51817cc53c,Flat,3,2024-05-08 19:54:05,2024-05-08 20:00:31,4,0,0,1,0,2024-05-08T19:57:25Z,87.53499984741211,2,1,1
5f526f33a80f5b51817cc53c,Flat,3,2024-05-08 19:54:05,2024-05-08 20:00:31,5,0,1,0,0,2024-05-08T19:58:09Z,44.18400001525879,1,1,2
5f526f33a80f5b51817cc53c,Flat,3,2024-05-08 19:54:05,2024-05-08 20:00:31,6,0,2,0,0,2024-05-08T19:59:29Z,79.82299995422363,1,0,1
5f526f33a80f5b51817cc53c,Flat,3,2024-05-08 19:54:05,2024-05-08 20:00:31,7,1,0,0,0,2024-05-08T19:59:53Z,23.37600016593933,3,0,2
5f526f33a80f5b51817cc53c,Flat,3,2024-05-08 19:54:05,2024-05-08 20:00:31,8,2,0,0,0,2024-05-08T20:00:22Z,29.69599986076355,2,1,1
58dc1373463f960001ba45b3,Flat,1,2024-05-08 20:00:55,2024-05-08 20:03:03,1,1,2,0,1,2024-05-08T19:57:37Z,0,2,1,0
58dc1373463f960001ba45b3,Flat,1,2024-05-08 20:00:55,2024-05-08 20:03:03,2,1,2,0,0,2024-05-08T19:57:46Z,8.270999908447266,3,0,1
58dc1373463f960001ba45b3,Flat,1,2024-05-08 20:00:55,2024-05-08 20:03:03,3,1,2,2,0,2024-05-08T19:58:06Z,20.216000080108643,4,0,1
58dc1373463f960001ba45b3,Flat,1,2024-05-08 20:00:55,2024-05-08 20:03:03,4,1,2,1,0,2024-05-08T19:58:29Z,22.865999937057495,3,1,1
58dc1373463f960001ba45b3,Flat,1,2024-05-08 20:00:55,2024-05-08 20:03:03,5,2,2,2,0,2024-05-08T19:58:47Z,18.700999975204468,3,0,2
58dc1373463f960001ba45b3,Flat,1,2024-05-08 20:00:55,2024-05-08 20:03:03,6,0,2,2,0,2024-05-08T19:58:54Z,6.617000102996826,3,1,1
58dc1373463f960001ba45b3,Flat,1,2024-05-08 20:00:55,2024-05-08 20:03:03,7,1,1,2,0,2024-05-08T19:59:05Z,10.858000040054321,3,1,2
58dc1373463f960001ba45b3,Flat,1,2024-05-08 20:00:55,2024-05-08 20:03:03,8,1,0,2,0,2024-05-08T19:59:11Z,6.434000015258789,3,0,1
661598bfc8a719dae4c239af,Increasing,4,2024-05-08 19:59:07,2024-05-08 20:05:08,1,0,0,0,0,2024-05-08T19:59:16Z,0,0,2,0
661598bfc8a719dae4c239af,Increasing,4,2024-05-08 19:59:07,2024-05-08 20:05:08,2,0,1,0,0,2024-05-08T19:59:50Z,34.64100003242493,1,2,1
661598bfc8a719dae4c239af,Increasing,4,2024-05-08 19:59:07,2024-05-08 20:05:08,3,0,2,0,0,2024-05-08T20:00:15Z,24.526000022888184,0,3,1
661598bfc8a719dae4c239af,Increasing,4,2024-05-08 19:59:07,2024-05-08 20:05:08,4,1,1,0,0,2024-05-08T20:00:45Z,30.490000009536743,2,2,2
661598bfc8a719dae4c239af,Increasing,4,2024-05-08 19:59:07,2024-05-08 20:05:08,5,0,1,2,0,2024-05-08T20:01:29Z,43.13100004196167,2,1,2
661598bfc8a719dae4c239af,Increasing,4,2024-05-08 19:59:07,2024-05-08 20:05:08,6,0,1,2,1,2024-05-08T20:01:58Z,29.063999891281128,3,0,1
661598bfc8a719dae4c239af,Increasing,4,2024-05-08 19:59:07,2024-05-08 20:05:08,7,1,1,2,1,2024-05-08T20:02:48Z,50.4779999256134,4,0,1
661598bfc8a719dae4c239af,Increasing,4,2024-05-08 19:59:07,2024-05-08 20:05:08,8,1,1,1,1,2024-05-08T20:03:51Z,63.25800013542175,3,0,1
60098b438497516c56ba4ae1,Increasing,0,2024-05-08 19:59:19,2024-05-08 20:02:40,1,0,0,0,0,2024-05-08T19:59:29Z,0,1,3,0
60098b438497516c56ba4ae1,Increasing,0,2024-05-08 19:59:19,2024-05-08 20:02:40,2,1,0,0,0,2024-05-08T19:59:54Z,24.86899995803833,1,2,1
60098b438497516c56ba4ae1,Increasing,0,2024-05-08 19:59:19,2024-05-08 20:02:40,3,1,1,0,0,2024-05-08T20:00:09Z,14.924999952316284,1,1,1
60098b438497516c56ba4ae1,Increasing,0,2024-05-08 19:59:19,2024-05-08 20:02:40,4,1,1,1,1,2024-05-08T20:01:50Z,100.8970000743866,1,1,2
60098b438497516c56ba4ae1,Increasing,0,2024-05-08 19:59:19,2024-05-08 20:02:40,5,1,1,2,0,2024-05-08T20:02:00Z,10.388999938964844,1,0,2
60098b438497516c56ba4ae1,Increasing,0,2024-05-08 19:59:19,2024-05-08 20:02:40,6,1,2,2,0,2024-05-08T20:02:10Z,9.717999935150146,2,0,1
60098b438497516c56ba4ae1,Increasing,0,2024-05-08 19:59:19,2024-05-08 20:02:40,7,2,2,1,0,2024-05-08T20:02:22Z,11.897000074386597,4,0,2
60098b438497516c56ba4ae1,Increasing,0,2024-05-08 19:59:19,2024-05-08 20:02:40,8,1,2,1,0,2024-05-08T20:02:36Z,13.67300009727478,3,0,1
644b8b2b8ab902554e307f27,Flat,2,2024-05-08 19:58:18,2024-05-08 19:59:26,1,0,0,0,0,2024-05-08T19:58:31Z,0,1,1,0
644b8b2b8ab902554e307f27,Flat,2,2024-05-08 19:58:18,2024-05-08 19:59:26,2,1,0,0,0,2024-05-08T19:58:41Z,10.516000032424927,2,1,1
644b8b2b8ab902554e307f27,Flat,2,2024-05-08 19:58:18,2024-05-08 19:59:26,3,0,0,1,0,2024-05-08T19:58:48Z,7.3429999351501465,2,1,2
644b8b2b8ab902554e307f27,Flat,2,2024-05-08 19:58:18,2024-05-08 19:59:26,4,0,0,0,1,2024-05-08T19:58:55Z,6.398000001907349,0,0,2
